Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Are Omega Virus and Subbuteo both games?,"[""I present to you... The Omega Virus! : r/boardgames | Now we're talking about two of my favourite childhood games! Omega Virus and Tornado Rex. Upvote"", 'Omega Virus | The Omega Virus is a talking electronic board game released by Milton Bradley in 1992. It involves collecting weapons and room keys to destroy the computer ...', 'Omega Virus Prologue released by Restoration Games | BJ talks about recent plays of Omega Virus Prologue, a new two player game just announced by Restoration Games!']",Step 1: Is Omega Virus a game? Step 2: Is Subbuteo a game?,None,,,"['Omega Virus - Wikipedia | The Omega Virus is a talking electronic board game released by Milton Bradley in 1992. It involves collecting weapons and room keys to destroy the computer virus which has taken over a space station while either hurting or helping your fellow players., a talking electronic board game', 'The Omega Virus | Board Game | Using a computer, you explore the station collecting access cards (red, yellow, blue) and weapons (negatron, decoder, disruptor) - all of which you must find in ... Rating: 6.5/10, \u200e1,137 reviews', ""SUBBUTEO TEAM EDITION : Everything Else - Amazon.com | Subbuteo is one of the world's most iconic sports games bringing the fun and competitiveness of football to your living room! Fans of all ages will love the new re-energised Subbuteo range with greatly improved detail., one of the world's most iconic sports games"", 'Subbuteo Official Website | Subbuteo is a classic table football game which remains high popularity over the world! We are dedicated to offering a range of quality Subbuteo games sets ...', ""I present to you... The Omega Virus! : r/boardgames | Now we're talking about two of my favourite childhood games! Omega Virus and Tornado Rex. Upvote"", 'Omega Virus Prologue : Video Games | A real-time tableau-building card game, set in the world of The Omega Virus. Each player gets an identical deck featuring areas of the Battlesat as it is being ... Rating: 4.7, \u200e4 reviews, \u200e$11.99, \u200e30, day returns, \u200eIn stock', 'Subbuteo | Subbuteo is a tabletop football game in which players simulate association football by flicking miniature players with their fingers. The name is derived ...']",The Omega Virus is a talking electronic board game [1]. Subbuteo is a classic table football game [3][4][7].,Yes,['yes']
Are Cynara and Calpurnia both plants?,"['Cynara cardunculus Profile | This thistle is closely related to cultivated artichokes (Cynara scolymus), and the two species hybridize frequently. Artichoke thistle is also sometimes grown ...', 'artichoke leaf extract | Globe artichoke and leafy cardoon, two crops within the same species Cynara cardunculus, are traditionally cultivated in the Mediterranean region and play a ...', 'Cardoon, Cynara cardunculus - Wisconsin Horticulture | This fast-growing herbaceous perennial in the aster family (Asteraceae) is native to the western and central Mediterranean where it was domesticated in ancient ...']",Step 1: Is Cynara a plant? Step 2: Is Calpurnia a plant?,None,,,"['Cynara - Wikipedia | Cynara is a genus of thistle-like perennial plants in the family Asteraceae. They are native to the Mediterranean region, the Middle East, northwestern Africa, and the Canary Islands., a genus of thistle-like perennial plants', 'Cardoon, Cynara cardunculus - Wisconsin Horticulture | Cardoon, Cynara cardunculus ... The spiny, silvery foliage of cardoon makes a dramatic statement in the garden. There are many plants that are used as annuals in ...', 'Calpurnia (plant) - Wikipedia | Calpurnia is a genus of flowering plants within the family Fabaceae. It includes six species which range through eastern, central, and southern Africa and in southern India. The genus comprises shrubs or small trees in or along the margin of forests in the eastern parts of South Africa., a genus of flowering plants within the family Fabaceae', ""Calpurnia aurea | PlantZAfrica | Calpurnia is very easy to grow. It's fast-growing and flowers when young, an excellent shrub or small tree for the garden. It does best in fertile, well-drained ..."", 'Cynara cardunculus Profile | This thistle is closely related to cultivated artichokes (Cynara scolymus), and the two species hybridize frequently. Artichoke thistle is also sometimes grown ...', 'Cynara cardunculus | While it is a perennial, it is often grown as a half-hardy annual. Annual plants may not have enough time to grow before flowering, but the large, jagged leaves ...', 'Calpurnia aurea | Calpurnia aurea is a Southern African tree belonging to the family Fabaceae, occurring along the coastal regions from the south-eastern Cape northwards and ...']",Cynara is a genus of thistle-like perennial plants [1]. Calpurnia is a genus of flowering plants [3]. Both are plants.,Yes,['yes']
What nuclear series tests followed Operation Sculpin?,"['Operation Julin - Wikipedia | Operation Julin was a group of 7 nuclear tests conducted by the United States in 1991–1992. These tests followed the Operation Sculpin series, and were the last before negotiations began for the Comprehensive Test Ban Treaty., Operation Julin', ""Operation Sculpin | The United States's Sculpin nuclear test series was a group of 7 nuclear tests conducted between October 1990 and September 1991. These tests followed the ..."", ""Operation Sculpin Facts for Kids - Kids encyclopedia facts - Kiddle | The United States's Sculpin nuclear test series was a group of 7 ... These tests followed the Operation Aqueduct series and preceded the Operation Julin series.""]",Step 1: What nuclear tests followed Operation Sculpin? Step 2: What was the next series of nuclear tests after Operation Sculpin?,Step 2 depends on Step 1.,Step 1: What nuclear tests followed Operation Sculpin? ANSWER: Operation Julin. Step 2: What was the next series of nuclear tests after Operation Sculpin?,What was the next series of nuclear tests after Operation Sculpin?,"['Operation Julin - Wikipedia | Operation Julin was a group of 7 nuclear tests conducted by the United States in 1991–1992. These tests followed the Operation Sculpin series, and were the last before negotiations began for the Comprehensive Test Ban Treaty. Julin Divider, 5kt. Last U.S. Nuclear Test., Operation Julin', ""Operation Sculpin | The United States's Sculpin nuclear test series was a group of 7 nuclear tests conducted between October 1990 and September 1991. These tests followed the ..."", 'Operation Julin - Wikipedia | Operation Julin was a group of 7 nuclear tests conducted by the United States in 1991–1992. These tests followed the Operation Sculpin series, and were the last before negotiations began for the Comprehensive Test Ban Treaty. Julin Divider, 5kt. Last U.S. Nuclear Test., Operation Julin', 'List of United States nuclear weapons tests | First all-underground test series. Included first Operation Plowshare shot ""Gnome"" in Carlsbad, New Mexico, which was detonated in an underground salt dome.', 'Operation Julin - Wikipedia | Operation Julin was a group of 7 nuclear tests conducted by the United States in 1991–1992. These tests followed the Operation Sculpin series, and were the last before negotiations began for the Comprehensive Test Ban Treaty., Operation Julin', ""Operation Sculpin | The United States's Sculpin nuclear test series was a group of 7 nuclear tests conducted between October 1990 and September 1991. These tests followed the ..."", 'United States Nuclear Tests | ... Tests. July 1945 through September 1992. U.S. Department of Energy. Nevada Operations Office. Page 2 ... Sculpin -- Continued. 1043. Montello. 04/ ...']",Operation Julin was a group of 7 nuclear tests that followed the Operation Sculpin series [1][2][3][5][6].,Operation Julin,['Operation Julin']
Who is younger Alicia Molik or Richard Gasquet ?,"[""After 172 professional matches and 12 titles, Alcaraz has ... | Nadal (3/6/1986) played 50 matches before meeting Richard Gasquet (18/6/1986). ... r/tennis - What an aura he's created for himself - Alicia Molik."", ""Special Correspondent: Djokovic reports on Ivanovic | The 19-year-old joined the blogging revolution by writing an unexpected report of Fellow Serb Ana Ivanovic's third-round match against Australian Alicia Molik."", 'Cara Black | France Richard Gasquet, 3–6, 4–6. Winner, 2004, Wimbledon, Grass. Zimbabwe Wayne Black. Australia Alicia Molik ... The Age. Melbourne. 15 November 2005 ...']","Step 1: What is the birthdate of Alicia Molik?
Step 2: What is the birthdate of Richard Gasquet?",None,,,"['Alicia Molik/Date of birth | January 27, 1981, Alicia Molik (born 27 January 1981) is an Australian former professional tennis player.', 'Alicia Molik Biography - Australian tennis player | Pantheon | Alicia Molik. Alicia Molik (born 27 January 1981) is an Australian former professional tennis player. She reached a career-high singles ranking of world No.', 'Richard Gasquet/Date of birth | June 18, 1986, Richard Gabriel Cyr Gasquet (French: [ʁiʃaʁ ɡaskɛ]; born 18 June 1986) is a French professional tennis player. His career-high ATP singles ranking is world No. 7, attained on 9 July 2007., 18 June 1986', 'Richard Gasquet | Overview | ATP Tour | Tennis | Age37 (1986.06.18); Weight174 lbs (79kg); Height6\'0"" (183cm); Turned pro2002. BirthplaceBeziers, France Country; PlaysRight-Handed, One-Handed Backhand ...', ""After 172 professional matches and 12 titles, Alcaraz has ... | Nadal (3/6/1986) played 50 matches before meeting Richard Gasquet (18/6/1986). ... r/tennis - What an aura he's created for himself - Alicia Molik."", 'Alicia Molik - Wikidata | Australian tennis player.', 'Richard Gasquet - Age, Family, Bio | Richard Gasquet ; Birthday June 18, 1986 ; Birth Sign Gemini ; Birthplace Beziers, France ; Age 37 years old.']",Alicia Molik was born in 1981 [1][2]. Richard Gasquet was born in 1986 [3][4][7]. Richard Gasquet is younger.,Richard Gasquet,['Richard Gasquet']
Are Ricinus and Kunzea both flowering plants? ,"['Castor Bean (Ricinus communis) | Being that the castor bean plant has both male and female flowers on the same plant, it is monoecious (meaning one house). With there being two different sexes ...', 'Ricinus | The flowers lack petals and are unisexual (male and female) where both types are borne on the same plant (monoecious) in terminal panicle-like inflorescences of ...', 'Castor Bean, Ricinus communis - Wisconsin Horticulture | Looking to add drama to your landscape? Castor bean is a fast-growing tender perennial with huge leaves that can be used as a seasonal annual in cooler ...']","Step 1: Is Ricinus a flowering plant?
Step 2: What type of plant is Kunzea?
Step 3: Are Kunzea plants flowering plants?",Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Is Ricinus a flowering plant? ANSWER: Yes. Step 2: What type of plant is Kunzea?,What type of plant is Kunzea?,"['Ricinus communis (African Wonder Tree, Castor Bean, Castor ... | The Castor Bean has large, palmately lobed leaves, spiking yellowish-greenish flowers, and spiny seed capsules. It is a member of the Euphorbiaceae or spurge family.', 'Castor Bean, Ricinus communis - Wisconsin Horticulture | Castor bean is an evergreen herbaceous or semi-woody large shrub or small tree. This robust tender perennial can grow to 40 feet tall, developing woody stems ...', 'Kunzea | Kunzea is a genus of plants in the family Myrtaceae and is endemic to Australasia. They are shrubs, sometimes small trees and usually have small, crowded, ...', 'Kunzea - Wikipedia | Kunzea capitata and K. pulchella are red-flowering species from Western Australia and are described as ""indeed outstanding"" although they are sometimes difficult to establish in eastern states and need to be grafted onto hardier rootstock., red-flowering', 'Kunzea ambigua - Growing Native Plants | The flowering period varies between September and early November. The leaves, small and crowded (about 1 cm long) and narrow-linear in shape, ...', 'Castor Bean (Ricinus communis) | Being that the castor bean plant has both male and female flowers on the same plant, it is monoecious (meaning one house). With there being two different sexes ...', 'Ricinus | Ricinus communis, the castor bean or castor oil plant, is a species of perennial flowering plant in the spurge family, Euphorbiaceae. It is the sole species ...']","Ricinus communis is the castor bean plant, a species of perennial flowering plant [1][2][7]. Kunzea is a genus of plants in the family Myrtaceae and is also a flowering plant [3][4][5].",Yes,['yes']
Don Simpson produced which 1983 American romantic drama?,"['Don Simpson - Biography - IMDb | Mr. Simpson was an extravagant movie producer whose blockbusters Flashdance (1983), Beverly Hills Cop (1984), and Top Gun (1986) helped define the pop culture of the 1980s., Flashdance', 'Don Simpson | Simpson and his producing partner Jerry Bruckheimer produced hit films such as Flashdance (1983), Beverly Hills Cop (1984), Top Gun (1986), and The Rock (1996).', 'Flashdance | Flashdance is a 1983 American romantic drama dance film directed by Adrian Lyne and starring Jennifer Beals as a passionate young dancer who aspires to ...']","Step 1: What 1983 American romantic drama film did Don Simpson produce?
Step 2: Which romantic drama film from 1983 did Don Simpson produce?
Step 3: What movie did Don Simpson produce in 1983?",Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What 1983 American romantic drama film did Don Simpson produce? ANSWER: Flashdance. Step 2: Which romantic drama film from 1983 did Don Simpson produce?,Which romantic drama film from 1983 did Don Simpson produce?,"['Don Simpson - Biography - IMDb | Mr. Simpson was an extravagant movie producer whose blockbusters Flashdance (1983), Beverly Hills Cop (1984), and Top Gun (1986) helped define the pop culture of the 1980s., Flashdance', 'Don Simpson | Simpson and his producing partner Jerry Bruckheimer produced hit films such as Flashdance (1983), Beverly Hills Cop (1984), Top Gun (1986), and The Rock (1996).', 'Don Simpson | Simpson and his producing partner Jerry Bruckheimer produced hit films such as Flashdance (1983), Beverly Hills Cop (1984), Top Gun (1986), and The Rock (1996).', 'Don Simpson - Biography - IMDb | Mr. Simpson was an extravagant movie producer whose blockbusters Flashdance (1983), Beverly Hills Cop (1984), and Top Gun (1986) helped define the pop culture of the 1980s., Flashdance', 'Don Simpson | Simpson and his producing partner Jerry Bruckheimer produced hit films such as Flashdance (1983), Beverly Hills Cop (1984), Top Gun (1986), and The Rock (1996).', 'Don Simpson - Biography - IMDb | Mr. Simpson was an extravagant movie producer whose blockbusters Flashdance (1983), Beverly Hills Cop (1984), and Top Gun (1986) helped define the pop culture of the 1980s., Flashdance', 'Don Simpson | Simpson and his producing partner Jerry Bruckheimer produced hit films such as Flashdance (1983), Beverly Hills Cop (1984), Top Gun (1986), and The Rock (1996).']",Mr. Simpson produced Flashdance (1983) [1][2][3][4][5][6][7].,Flashdance,['Flashdance']
Were both Amina and Off our backs publications?,"['Get your fatwa off our backs! by amina wadud | All must be able to decide for themselves, contesting opinions or fatwas that are hurled randomly to silence, coerce, control, and even punish.', 'Author: amina wadud | Get your fatwa off our backs!\u200b\u200b They called for a ban on all their publications and to silence their social media. They sought to shun their activities and ...', 'An interview with Islamic feminist Dr Amina Wadud | I speak to Dr Amina Wadud - leading Islamic feminist and scholar - on the role of Islamic feminism, ""not fearing takfir"" and her current ...']","Step 1: Is Amina Wadud an author? Step 2: Is ""Get your fatwa off our backs!"" a publication? Step 3: Is Amina Wadud associated with ""Get your fatwa off our backs!""?",Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Is Amina Wadud an author? ANSWER: Yes. Step 2: Is ""Get your fatwa off our backs!"" a publication?","Is ""Get your fatwa off our backs!"" a publication?","['Amina Wadud | Amina Wadud (born September 25, 1952) is an American Muslim theologian. Wadud serves as Visiting Professor at Indonesian Consortium for Religious Studies ...', 'Get your fatwa off our backs! by amina wadud | 34 thoughts on “Get your fatwa off our backs! by amina wadud ... Prophetic Publishing, Feminist Publishing: 2024 Goals by Dr. Angela Yarber.', 'Get your fatwa off our backs! by amina wadud | ... Amina Wadud, fatwa, Selangor Islamic Religious Counsel, Sisters in Islam. 34 thoughts on “Get your fatwa off our backs! by amina wadud”.', 'Get your fatwa off our backs! by amina wadud | All must be able to decide for themselves, contesting opinions or fatwas that are hurled randomly to silence, coerce, control, and even punish.', ""List of books by author Amina Wadud | Looking for books by Amina Wadud? See all books authored by Amina Wadud, including Qur'an and Woman: Rereading the Sacred Text from a Woman's Perspective, ... 4.8seller rating (464K), \u200eFree 5–8 day delivery over $15, \u200eFree 30, day returns"", 'Get your fatwa off our backs! by amina wadud | Get your fatwa off our backs! by amina wadud. Malaysia used to be a country ... They called for a ban on all their publications and to silence their social media.', 'Get your fatwa off our backs! by amina wadud | Get your fatwa off our backs! by amina wadud. Malaysia used to be a country where people were at ease with themselves–their ethnic roots, their diverse ...']","Amina Wadud wrote ""Get your fatwa off our backs!"" [2][3][4][6][7]. Amina Wadud also has other publications [5].",Yes,['yes']
When was Chiang Ching-kuo's father born?,"['Chiang Kai-shek/Born | October 31, 1887, Xikou, Ningbo, China', 'Chiang Ching-kuo | Chiang Ching-kuo was a politician of the Republic of China. The eldest and only biological son of Generalissimo Chiang Kai-shek, he held numerous posts in ...', 'Chiang Ching-kuo | Taiwanese President | Chiang Ching-kuo ; Born: March 18, 1910, Fenghua, Zhejiang province, China ; Died: Jan. 13, 1988, Taipei, Taiwan (aged 77) ; Political Affiliation: Nationalist ...']","Step 1: When was Chiang Kai-shek born?
Step 2: What is the birth date of Chiang Kai-shek?
Step 3: Chiang Ching-kuo's father's birth date?",Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: When was Chiang Kai-shek born? ANSWER: October 31, 1887. Step 2: What is the birth date of Chiang Kai-shek?",What is the birth date of Chiang Kai-shek?,"['Chiang Kai-shek/Date of birth | October 31, 1887, Chiang Kai-Shek was born on October 31, 1887, in Zhejiang province, China. He received a military education at the Baoding Military Academy and later studied in Japan at the Tokyo Shinbu Gakko. These formative years laid the groundwork for his future role as a military and political leader.', 'Chiang Kai-shek | Chiang Kai-shek (31 October 1887 – 5 April 1975) was a Chinese politician, revolutionary, and military leader who served as the leader of the Republic of China ...', 'Chiang Kai-shek/Date of birth | October 31, 1887, Chiang Kai-shek (31 October 1887 – 5 April 1975) was a Chinese politician, revolutionary, and military leader who served as the leader of the Republic of China (ROC) and the Generalissimo of the National Revolutionary Army.', 'Chiang Kai-shek | Biography & Facts | Chiang Kai-shek, (born October 31, 1887, Fenghua, Zhejiang province, China—died April 5, 1975, Taipei, Taiwan), soldier and statesman, head of the ...', 'Chiang Kai-shek/Date of birth | October 31, 1887', ""Chiang Ching-kuo | Born in Zhejiang, Ching-kuo was sent as a teenager to study in the Soviet Union during the First United Front in 1925, when his father's Nationalist Party and ..."", 'Chiang Kai-shek/Born | October 31, 1887, Xikou, Ningbo, China']","Chiang Kai-shek was born on October 31, 1887 [1][2][3][4][5][7].","October 31, 1887","['October 31, 1887']"
Were both Ralph Smart and John Sayles American?,"['John Sayles - Turner Classic Movies | After making his start as an actor and published author, John Sayles first entered filmmaking as a prolific screenwriter for low-budget producer Roger ...', ""John Sayles's political satire hard to take a shine to | In his new film, Sayles combines his concern for what Americans are doing to their environment with what's going on in our political arena. Both are being ..."", 'Two movies, two TPBs, one nonfiction book and a play ... | “This proves I am the smart, mysterious and talented one.” SILVER CITY (2004) is a typical John Sayles drama in which political handler ...']","Step 1: Was Ralph Smart American?
Step 2: What nationality is John Sayles?",None,,,"['Ralph Smart - Wikipedia | Ralph Foster Smart OAM (27 August 1908 – 12 February 2001) was a film and television producer, director, and writer, born in England to H. C. Smart, an Australian publicist, and his English wife, Hope Daisy Smart, née Foster., born in England', 'ABOUT – RALPH SMART – INFINITE WATERS DIVING DEEP | Ralph Smart is a Psychologist. Author. Counsellor. Life Coach. Relationship Guide. Alchemist. & Infinite Being. Ralph Smart was born in London. He has travelled ...', 'John Sayles/Nationality | American, John Sayles (born September 28, 1950, Schenectady, New York, U.S.) American motion-picture director, screenwriter, novelist, and actor who since the 1980s has been among the most prominent independent filmmakers in the United States., American', 'John Sayles | Both of Sayles\'s parents were Catholic and of half-Irish descent. Sayles has referred to himself as a ""Catholic atheist"". He attended Williams College with ...', 'John Sayles - Turner Classic Movies | After making his start as an actor and published author, John Sayles first entered filmmaking as a prolific screenwriter for low-budget producer Roger ...', 'Ralph Smart(1908-2001) | Ralph Smart. Producer: Danger Man. Ralph Smart was born to Australian parents in the London suburb of Chingford, some ten miles northeast of Charing Cross.', 'John Sayles | Lone Star (1996) placed Sayles in the ranks of top American filmmakers. In it and his other films, a broadly appealing social consciousness emerges, showing ...']","Ralph Smart was born in England to Australian parents [1][6]. John Sayles was born in Schenectady, New York, U.S. [3].",No,['no']
"Which band formed first, Bodyjar or Skillet?","['Bodyjar | Bodyjar are an Australian pop punk band which formed in 1990. They began performing under the name Bodyjar in 1994; their previous names included Damnation ...', 'Skillet (band) | Skillet formed in 1996 with two members: John Cooper, former vocalist for Tennessee progressive rock band Seraph, and Ken Steorts, former guitarist for Urgent ...', 'FAQs | Why is the band named ""Skillet""? ""Let\'s see, Skillet started in 96 in Memphis (TN), I am the only original member left of the band. We [John Cooper, Ken ...']","Step 1: When did Bodyjar form as a band?
Step 2: When was Skillet formed as a band?",None,,,"['1994 | 1994, Bodyjar are an Australian pop punk band which formed in 1990. They began performing under the name Bodyjar in 1994; their previous names included Damnation (1990–91) and Helium (1992–93)., 1990', ""Opening Up with... Bodyjar - Blunt ... | With over 30 years in the game, the band has reached inter-generational status as one of the genre's most consistent bands – as well as being ..."", '1996 | 1996, Skillet formed in 1996 with two members: John Cooper, former vocalist for Tennessee progressive rock band Seraph, and Ken Steorts, former guitarist for Urgent Cry., formed in 1996', 'Skillet Wiki | Fandom | Skillet is an American Christian rock band formed in Memphis, Tennessee in 1996. The band currently consists of husband and wife John (lead vocals, ...', 'Bodyjar | Bodyjar are an Australian pop punk band which formed in 1990. They began performing under the name Bodyjar in 1994; their previous names included Damnation ...', ""Bodyjar hometown, lineup, biography | Bodyjar is an Australian punk rock band based in Melbourne, that formed in 1994, when they changed their name from 'Helium'."", 'Skillet hometown, lineup, biography | Skillet formed in 1996 with two members: John Cooper, former vocalist for Tennessee progressive rock band Seraph, and Ken Steorts, former guitarist for Urgent ...']",Bodyjar formed in 1990 [1]. Skillet formed in 1996 [3][4].,Bodyjar,['Bodyjar']
Was McCall's established earlier than Lucky?,"[""McCall's | The Vintage Traveler | Possibly the first designer patterns were published by the Paris Pattern Company. Starting in 1929 this company released the designs of more ..."", ""NYC Part 2: Touring the McCall Pattern Company | This dress literally came from the Donna Karan Collection – and McCall's based the pattern off it, then used the actual dress in the photoshoot."", ""McCall Pattern Company Interview & Giveaway | I guess a short answer would be that McCall's and Simplicity offer far more pattern options each year than the indies do, and at more affordable ...""]",Step 1: When was McCall's established? Step 2: When was Lucky established?,None,,,"['McCall\'s/First issue date | 1873, The publication was established as a small-format magazine called The Queen in 1873. In 1897 it was renamed McCall\'s Magazine—The Queen of Fashion (later shortened to McCall\'s) and subsequently grew in size to become a large-format glossy. It was one of the ""Seven Sisters"" group of women\'s service magazines., 1873', ""McCall's Magazine | McCall's Magazine dates back to 1873, when James McCall, a Scottish tailor who had recently emigrated to the United States, created a publication called The ..."", '1990 | 1990, Lucky Brand is an American denim company founded in Vernon, California in 1990 by Gene Montesano and Barry Perlman. Lucky also produces other apparel, including activewear, outerwear, T-shirts, and professional attire. In 2020, Lucky Brand filed for bankruptcy., 1990', 'Our Story | Lucky Brand was founded in 1990 with a spirit of reinvention. Rooted in premium denim, Americana and self expression, our brand is for the free-', ""McCall's | The Vintage Traveler | Possibly the first designer patterns were published by the Paris Pattern Company. Starting in 1929 this company released the designs of more ..."", 'McCall Corporation | Type, Publishing ; Industry, Magazines ; Founded, 1913 ; Founders, James McCall ; Fate, Acquired by Norton Simon Inc.', 'The Rise and Fall of Lucky Brand, the Once-Beloved Mall ... | Started in 1990 in Los Angeles by Barry Perlman and Gene Montesano, Lucky Brand was founded with the aim to sell ""great-fitting, vintage ...']",McCall's was established in 1873 [1][2]. Lucky Brand was founded in 1990 [3][4][7].,Yes,['yes']
Are Diploglottis and Manglietia from the same family?,"['Diploglottis | Diploglottis is a genus of 10 species of trees known to science, constituting part of the plant family Sapindaceae. They grow naturally in rainforests and ...', 'Diploglottis diphyllostegia | Diploglottis diphyllostegia, commonly known as the northern tamarind, native tamarind or wild tamarind, is a tree in the lychee family Sapindaceae which is ...', ""Butterflies of India - Graphium doson | ... Diploglottis ( Sapindaceae ), Michelia and Magnolia ( Magnoliaceae ). Adult behaviour. As with other Graphium species, doson males adopt the 'filter-feeding ...""]",Step 1: What family does Diploglottis belong to? Step 2: What family does Manglietia belong to?,None,,,"['Diploglottis | Diploglottis is a genus of 10 species of trees known to science, constituting part of the plant family Sapindaceae. They grow naturally in rainforests and ...', 'Manglietia pubipedunculata (Magnoliaceae), a new species ... | A new species, Manglietia pubipedunculata Q. W. Zeng & X. M. Hu (Magnoliaceae) is described and illustrated from Yunnan, China.', 'Manglietia | Manglietia was the name of a genus of flowering plants in the family Magnoliaceae, with about 40 Asian species listed. ... The genus is now considered a synonym ...', 'Diploglottis | Diploglottis is a genus of 10 species of trees known to science, constituting part of the plant family Sapindaceae. They grow naturally in rainforests and ...', 'Diploglottis diphyllostegia | Diploglottis diphyllostegia, commonly known as the northern tamarind, native tamarind or wild tamarind, is a tree in the lychee family Sapindaceae which is ...', 'Manglietia | Manglietia (family Magnoliaceae) A genus of evergreen trees which are like Magnolia but have 4 ovules rather than 2 per carpel. There are 25 species ...', 'Diploglottis diphyllostegia | Diploglottis diphyllostegia, commonly known as the northern tamarind, native tamarind or wild tamarind, is a tree in the lychee family Sapindaceae which is ...']","Diploglottis is a genus of trees in the plant family Sapindaceae [1][4][5]. Manglietia is a genus of flowering plants in the family Magnoliaceae [3][6]. Therefore, they are not from the same family.",No,['no']
"Which contains more species, Corynocarpus and Bunchosia?","['Bunchosia | It contains roughly 75 species of trees and shrubs, which are native to dry woodlands, savannas, and wet forests.', 'Peanut-Butter Fruit or Peanut-Butter Plant | Two species share common names (Peanut-butter Fruit or Peanut-butter Plant) and confusingly similar scientific names: Bunchosia argentea and Bunchosia Armeniaca ...', 'Evolutionary anachronism | The species is not thought to have dispersed over water, but to have evolved ... Corynocarpus laevigatus, New Zealand, including the Chatham Islands, Fruit ...']",Step 1: How many species of trees and shrubs does Bunchosia contain? Step 2: How many species of trees and shrubs does Corynocarpus contain?,None,,,"['Bunchosia - Wikipedia | Bunchosia is a genus in the Malpighiaceae, a family of about 75 genera of flowering plants in the order Malpighiales. It contains roughly 75 species of trees and shrubs, which are native to dry woodlands, savannas, and wet forests., roughly 75 species', 'Genus Bunchosia | It contains roughly 75 species of trees and shrubs, which are native to dry woodlands, savannas, and wet forests. Their range extends from Mexico and the ...', 'Corynocarpus - Wikipedia | Corynocarpus is the only genus of plants in the family Corynocarpaceae and includes five species. It is native to New Guinea, Australia, New Zealand, New Caledonia, and Vanuatu. Engl. J.R.Forst., five species', 'Corynocarpus | plant genus | …family contains a single genus, Corynocarpus, with six species growing from New Guinea to New Zealand and islands in the western Pacific Ocean. The plants have ...', 'Bunchosia | It contains roughly 75 species of trees and shrubs, which are native to dry woodlands, savannas, and wet forests.', 'Growing Peanut Butter Tree: Bunchosia glandulifera | A member of the tropical and subtropical Barbados Cherry family (Malpighiaceae), the genus Bunchosia contains about 75 species of shrubs and trees. Bunchosia ...', 'Corynocarpus spp. Karaka PFAF Plant Database | Corynocarpus spp. is an evergreen Tree growing to 15 m (49ft) by 12 m (39ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 8.']",Corynocarpus contains five species [3][4]. Bunchosia contains roughly 75 species [1][2][5][6].,Bunchosia,['Bunchosia']
Are Quantum Hoops and The Corporation both documentaries ?,"[""Quantum Hoops | Quantum Hoops is a 2007 American documentary film directed by Rick Greenwald, that follows the California Institute of Technology's basketball team—the ..."", ""Disney, Ben Stiller's Red Hour Turn 'Quantum Hoops' Doc ... | EXCLUSIVE: Disney has acquired remake rights to Quantum Hoops, the 2007 documentary that followed the 2006 Caltech basketball team that had ..."", ""How Little Documentary “Quantum Hoops” Became a Big ... | “Quantum Hoops” was Rick Greenwald's 2007 documentary that follows the CalTech basketball team in their quest to gain a win after 21 seasons of ...""]",Step 1: Is Quantum Hoops a documentary film? Step 2: Is The Corporation a documentary film?,None,,,"[""Quantum Hoops - Wikipedia | Quantum Hoops is a 2007 American documentary film directed by Rick Greenwald, that follows the California Institute of Technology's basketball team—the Caltech Beavers—in their attempts to end a 21-year losing streak during the final week of the 2006 basketball season., Quantum Hoops is a 2007 American documentary film"", 'Quantum Hoops (2007) | ... films celebrate the quest for a championship, ""Quantum Hoops"" follows a team ... The documentary chronicles the final week of the 2006 Caltech basketball season. Rating: 7.8/10, \u200e94 votes', 'Watch The Corporation | Prime Video - Amazon.com | The Corporation is a 2003 Canadian documentary film written by Joel Bakan, and directed by Mark Achbar and Jennifer Abbott., The Corporation is a 2003 Canadian documentary film', 'The Corporation (2003 film) | The documentary examines the modern corporation. Bakan wrote the book The Corporation: The Pathological Pursuit of Profit and Power during the filming of the ...', ""Quantum Hoops | Quantum Hoops is a 2007 American documentary film directed by Rick Greenwald, that follows the California Institute of Technology's basketball team—the ..."", ""Watch Quantum Hoops | Prime Video | David Duchovny narrates the incredible true story of the Caltech Beavers, who haven't won an official basketball game since 1985 - an unbelievable streak of ... Rating: 4.3, \u200e25 reviews, \u200e$19.99, \u200e30, day returns"", ""Film: The Corporation - PMC | The film argues that the corporation is today's dominant institution and that we should be troubled by its behaviour. The problem is not just that corporations ...""]",Quantum Hoops and The Corporation are both documentaries [1][3].,Yes,['yes']
