Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Where do the officers go to complete their branch specific training?,"[""Officer Training | All Officers will complete some form of Basic Training, though how it is completed varies based on path of commission. In Reserve Officers' Training Corps (ROTC) ..."", ""Your Career After West Point | United States Military ... | After graduation, you'll attend a Basic Officer Leader Course where you'll study general Army operations, planning, and training. Then, you'll study branch- ..."", 'Becoming an Officer in the Military After College | Those who want the traditional college experience can join the military after graduation as a commissioned officer through the ROTC program or OCS.']","Step 1: Where do officers go to complete their branch specific training? Step 2: What is the name of the course officers attend to study general Army operations, planning, and training?",Step 2 depends on Step 1.,"Step 1: Where do officers go to complete their branch specific training? ANSWER: Basic Officer Leaders' Course. Step 2: What is the name of the course officers attend to study general Army operations, planning, and training?",Where do officers go to complete their branch specific training?,"[""Becoming an Officer in the Military After College | Army ROTC graduates earn a commission as a second lieutenant and continue their training in their specific branch at Basic Officer Leaders' Course. Navy and Air Force ROTC graduates continue their training at Officer Candidate or Training School before receiving their commission as a second lieutenant., Basic Officer Leaders' Course"", ""Officer Training | All Officers will complete some form of Basic Training, though how it is completed varies based on path of commission. In Reserve Officers' Training Corps (ROTC) ..."", ""Becoming an Officer in the Military After College | Army ROTC graduates earn a commission as a second lieutenant and continue their training in their specific branch at Basic Officer Leaders' Course. Navy and Air Force ROTC graduates continue their training at Officer Candidate or Training School before receiving their commission as a second lieutenant., Basic Officer Leaders' Course"", ""Officer Training | All Officers will complete some form of Basic Training, though how it is completed varies based on path of commission. In Reserve Officers' Training Corps (ROTC) ..."", ""Officer Training | All Officers will complete some form of Basic Training, though how it is completed varies based on path of commission. In Reserve Officers' Training Corps (ROTC) ..."", ""Officer Training School for Each Military Branch | The U.S. Army's OCS is located at Fort Benning, Georgia, where officer candidates are trained, assessed, and evaluated for the U.S. Army, Army ..."", ""Officer Training School for Each Military Branch | The U.S. Army's OCS is located at Fort Benning, Georgia, where officer candidates are trained, assessed, and evaluated for the U.S. Army, Army ...""]",Army ROTC graduates continue their training in their specific branch at Basic Officer Leaders' Course [1][3].,Basic Officer Leaders' Course,['Basic Officer Leaders Course']
In what year was the first boardwalk built in Atlantic City?,"['1870 | 1870, On June 26, 1870, the first section of the Atlantic City Boardwalk opened along the New Jersey beach. Dr. Jonathan Pitney and civil engineer Richard Osborne began developing the area on Absecon Island in 1850., June 26, 1870', 'History of the World Famous Boardwalk in Atlantic City | It was first constructed in 1870, 16 years after the resort city was incorporated by the New Jersey Legislature. Atlantic City was viewed as a prime piece of ...', 'Atlantic City Boardwalk: A Stroll On the Wooden Way is ... | The Boardwalk stood as proud as ever when Resorts International first opened its doors on Memorial Day Weekend, 1978. Thousands came in those first three days ...']",Step 1: When was the first boardwalk built in Atlantic City? Step 2: What year was the Atlantic City Boardwalk first constructed?,Step 2 depends on Step 1.,Step 1: When was the first boardwalk built in Atlantic City? ANSWER: 1870. Step 2: What year was the Atlantic City Boardwalk first constructed?,When was the first boardwalk built in Atlantic City?,"['June 26, 1870 | June 26, 1870, On June 26, 1870, the first section of the Atlantic City Boardwalk opened along the New Jersey beach. Dr. Jonathan Pitney and civil engineer Richard Osborne began developing the area on Absecon Island in 1850., June 26, 1870', 'History of the World Famous Boardwalk in Atlantic City | It was first constructed in 1870, 16 years after the resort city was incorporated by the New Jersey Legislature. Atlantic City was viewed as a prime piece of ...', 'June 26, 1870 | June 26, 1870, On June 26, 1870, the first section of the Atlantic City Boardwalk opened along the New Jersey beach. Dr. Jonathan Pitney and civil engineer Richard Osborne began developing the area on Absecon Island in 1850., June 26, 1870', 'History of the World Famous Boardwalk in Atlantic City | It was first constructed in 1870, 16 years after the resort city was incorporated by the New Jersey Legislature. Atlantic City was viewed as a prime piece of ...', '1870 | 1870, On June 26, 1870, the first section of the Atlantic City Boardwalk opened along the New Jersey beach. Dr. Jonathan Pitney and civil engineer Richard Osborne began developing the area on Absecon Island in 1850., June 26, 1870', 'History of the World Famous Boardwalk in Atlantic City | It was first constructed in 1870, 16 years after the resort city was incorporated by the New Jersey Legislature. Atlantic City was viewed as a prime piece of ...', 'List of boardwalks in the United States | One of the earliest, the busiest, and perhaps the most prominently known boardwalk, was designed in New Jersey and opened June 26, 1870, in Atlantic City. Some ...']",The first section of the Atlantic City Boardwalk opened in 1870 [1][2][5][7].,1870,['1870']
Within what university is Oklahoma's only optometry college?,"['Oklahoma College of Optometry - Northeastern State University | One of only 23 optometric training schools in the nation, the Oklahoma College of Optometry at Northeastern State University prides itself on developing world-class optometrists with practical experience both in and out of the classroom, as well as post-graduate clinical residency certification and continuing ..., Northeastern State University', 'NSU breaks ground on new home for Oklahoma College of ... | NSU broke ground on the new Oklahoma College of Optometry facility. NSUOCO is the only optometry college in the state and one of only 23 in the nation.', 'Northeastern breaks ground on new Oklahoma College of ... | The college on the NSU campus is the only one of its kind in the state and one of only 23 optometry colleges in the nation. “This morning we ...']",Step 1: What university is Oklahoma's only optometry college located within? Step 2: Where is Oklahoma's only optometry college located?,Step 2 depends on Step 1.,Step 1: What university is Oklahoma's only optometry college located within? ANSWER: Northeastern State University. Step 2: Where is Oklahoma's only optometry college located?,Where is Oklahoma's only optometry college located?,"['Oklahoma College of Optometry - Northeastern State University | One of only 23 optometric training schools in the nation, the Oklahoma College of Optometry at Northeastern State University prides itself on developing world-class optometrists with practical experience both in and out of the classroom, as well as post-graduate clinical residency certification and continuing ..., Northeastern State University', 'NSU breaks ground on new home for Oklahoma College of ... | NSU broke ground on the new Oklahoma College of Optometry facility. NSUOCO is the only optometry college in the state and one of only 23 in the nation.', 'Oklahoma College of Optometry | Doctor of Optometry degree is based on the NSU Tahlequah campus. The program is four years of intensive doctoral-level training that prepares students to become effective members of a comprehensive health care team., NSU Tahlequah campus', ""NSUOCO's location - Oklahoma College of Optometry | Northeastern State University Oklahoma College of Optometry is located in Tahlequah, Oklahoma."", 'Oklahoma College of Optometry - Northeastern State University | One of only 23 optometric training schools in the nation, the Oklahoma College of Optometry at Northeastern State University prides itself on developing world-class optometrists with practical experience both in and out of the classroom, as well as post-graduate clinical residency certification and continuing ..., Northeastern State University', 'NSU breaks ground on new home for Oklahoma College of ... | NSU broke ground on the new Oklahoma College of Optometry facility. NSUOCO is the only optometry college in the state and one of only 23 in the nation.', 'Northeastern breaks ground on new Oklahoma College of ... | The college on the NSU campus is the only one of its kind in the state and one of only 23 optometry colleges in the nation. “This morning we ...']",Oklahoma College of Optometry is located at Northeastern State University [1][2][4][5][6][7].,Northeastern State University,['Northeastern State University']
What did Pope Paul VI re-convene when he became Pope?,"['Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council', 'Pope Paul VI – People and Organizations | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII. After the Council had concluded its work, Paul VI ...', 'Pope St. Paul VI - FaithND - University of Notre Dame | In 1963, Archbishop Montini was elected pope and took the name Paul VI, in honor of the Apostle Paul, as a model of the evangelical nature that ...']",Step 1: What did Pope Paul VI re-convene when he became Pope? Step 2: What was the name of the council that Pope Paul VI re-convened when he became Pope?,Step 2 depends on Step 1.,Step 1: What did Pope Paul VI re-convene when he became Pope? ANSWER: Second Vatican Council. Step 2: What was the name of the council that Pope Paul VI re-convened when he became Pope?,What was the name of the council that Pope Paul VI re-convened when he became Pope?,"['Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council', 'Pope Paul VI – People and Organizations | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII. After the Council had concluded its work, Paul VI ...', 'Saint Paul VI | Biography, Second Vatican Council, & Legacy | Paul VI (born September 26, 1897, Concesio, near Brescia, Italy—died August 6, 1978, Castel Gandolfo; beatified October 19, 2014; canonized October 14, 2018; feast day September 26) Italian pope (reigned 1963–78) during a period including most of the Second Vatican Council (1962–65) and the immediate postconciliar era, ..., Second Vatican Council', 'Pope Paul VI | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John ...', 'Pope Paul VI - Wikipedia | Upon his election to the papacy, Montini took the name Paul VI. He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII., the Second Vatican Council', 'Pope Paul VI – People and Organizations | He re-convened the Second Vatican Council, which had automatically closed with the death of John XXIII. After the Council had concluded its work, Paul VI ...', 'Pope St. Paul VI - FaithND - University of Notre Dame | In 1963, Archbishop Montini was elected pope and took the name Paul VI, in honor of the Apostle Paul, as a model of the evangelical nature that ...']",Pope Paul VI re-convened the Second Vatican Council [1][2][3][4][5][6].,Second Vatican Council,['the Second Vatican Council']
Who outlined the four main views of Baptist origins?,"[""English Dissenters - Wikipedia | Baptist historian Bruce Gourley outlines four main views of Baptist origins: The modern scholarly consensus that the movement traces its origin to the 17th century via the English Separatists. The view that it was an outgrowth of the Anabaptist movement of believer's baptism begun in 1525 on the European continent., Bruce Gourley"", 'Baptists | Origins. Baptist historian Bruce Gourley outlines four main views of Baptist origins: the modern scholarly consensus that the movement traces its origin to the ...', 'Four Views of Baptist Origin | Leon McBeth cites four views pertaining to the sources of Baptist origin: (1) the outgrowth of English Separatism, (2) the influence of ...']",Step 1: Who outlined the four main views of Baptist origins? Step 2: What are the four main views of Baptist origins outlined by Bruce Gourley?,Step 2 depends on Step 1.,Step 1: Who outlined the four main views of Baptist origins? ANSWER: Bruce Gourley. Step 2: What are the four main views of Baptist origins outlined by Bruce Gourley?,What are the four main views of Baptist origins outlined by Bruce Gourley?,"[""English Dissenters - Wikipedia | Baptist historian Bruce Gourley outlines four main views of Baptist origins: The modern scholarly consensus that the movement traces its origin to the 17th century via the English Separatists. The view that it was an outgrowth of the Anabaptist movement of believer's baptism begun in 1525 on the European continent., Bruce Gourley"", 'Baptists | Origins. Baptist historian Bruce Gourley outlines four main views of Baptist origins: the modern scholarly consensus that the movement traces its origin to the ...', 'Baptists | A Walk To Remember Wiki - Fandom | Baptist Historian Bruce Gourley outlines four main views of Baptist origins: (1) The modern scholarly consensus that the movement traces its origin to the 17th century via the English Separatists, (2) the view that it was an outgrowth of Anabaptist traditions, (3) the perpetuity view which assumes that the Baptist ...', 'Baptists | Origins. Baptist historian Bruce Gourley outlines four main views of Baptist origins: the modern scholarly consensus that the movement traces its origin to the ...', ""English Dissenters - Wikipedia | Baptist historian Bruce Gourley outlines four main views of Baptist origins: The modern scholarly consensus that the movement traces its origin to the 17th century via the English Separatists. The view that it was an outgrowth of the Anabaptist movement of believer's baptism begun in 1525 on the European continent., Bruce Gourley"", 'Baptists | Origins. Baptist historian Bruce Gourley outlines four main views of Baptist origins: the modern scholarly consensus that the movement traces its origin to the ...', 'Four Views of Baptist Origin | Leon McBeth cites four views pertaining to the sources of Baptist origin: (1) the outgrowth of English Separatism, (2) the influence of ...']",Baptist historian Bruce Gourley outlined the four main views of Baptist origins [1][2][5].,Bruce Gourley,['Bruce Gourley']
What was a once almost controlled disease that is coming back do to resistance?,"['Re-Emerging Diseases: Why Some Are Making a Comeback | Antibiotic resistance, climate change, and rejection of modern medicine are just a few reasons why old-school diseases are returning.', 'The Antibiotic Resistance Crisis - PMC | The antibiotic resistance crisis has been attributed to the overuse and misuse of these medications, as well as a lack of new drug development by the ...', '4 Ancient Diseases That Are On the Rise Once Again | A Quick Review. Scarlet fever, tuberculosis, mumps, measles: You may think these are deadly diseases of the past, wiped out with vaccines and antibiotics.']",Step 1: What disease is making a comeback due to antibiotic resistance? Step 2: Which disease was almost controlled but is now returning due to resistance to antibiotics?,Step 2 depends on Step 1.,Step 1: What disease is making a comeback due to antibiotic resistance? ANSWER: Tuberculosis. Step 2: Which disease was almost controlled but is now returning due to resistance to antibiotics?,What disease is making a comeback due to antibiotic resistance?,"['Emerging Infectious Diseases | Johns Hopkins Medicine | For example, overuse of antibiotics has led to disease-causing organisms that are resistant to medicines. It has allowed a return of diseases that once were treatable and controllable. Reemerging diseases include malaria, tuberculosis, cholera, pertussis, influenza, pneumococcal disease, and gonorrhea., malaria, tuberculosis, cholera, pertussis, influenza, pneumococcal disease, and gonorrhea', 'Diseases Making a Comeback | Worrisome Diseases That Are Still Around · Plague · Tuberculosis (TB) · Syphilis and Chlamydia · Scarlet Fever · Measles · Mumps · Whooping Cough.', 'Emerging Infectious Diseases | Johns Hopkins Medicine | For example, overuse of antibiotics has led to disease-causing organisms that are resistant to medicines. It has allowed a return of diseases that once were treatable and controllable. Reemerging diseases include malaria, tuberculosis, cholera, pertussis, influenza, pneumococcal disease, and gonorrhea., malaria, tuberculosis, cholera, pertussis, influenza, pneumococcal disease, and gonorrhea', 'Diseases Making a Comeback | Worrisome Diseases That Are Still Around · Plague · Tuberculosis (TB) · Syphilis and Chlamydia · Scarlet Fever · Measles · Mumps · Whooping Cough.', 'Re-Emerging Diseases: Why Some Are Making a Comeback | Antibiotic resistance, climate change, and rejection of modern medicine are just a few reasons why old-school diseases are returning.', 'Re-Emerging Diseases: Why Some Are Making a Comeback | Antibiotic resistance, climate change, and rejection of modern medicine are just a few reasons why old-school diseases are returning.', 'Re-Emerging Diseases: Why Some Are Making a Comeback | Antibiotic resistance, climate change, and rejection of modern medicine are just a few reasons why old-school diseases are returning.']",Overuse of antibiotics has led to disease-causing organisms that are resistant to medicines and a return of diseases that once were treatable and controllable [1][3][5].,Tuberculosis,['tuberculosis']
What was the name of the company that terminated withdrawals from three hedge funds in 2007 citing a liquidity crisis?,"['The Global Economic & Financial Crisis: A Timeline | Thursday, August 9, 2007: Investment bank BNP Paribas tells investors they will not be able to take money out of two of its funds because it cannot value the assets in them, owing to a ""complete evaporation of liquidity"" in the market., BNP Paribas', '2007–2008 financial crisis | The collapse of Lehman Brothers is often cited as both the culmination of the subprime mortgage crisis, and the catalyst for the Great Recession in the United ...', 'The Great Financial Crisis 10 Years On: Bear Stearns ... | Two highly leveraged hedge funds collapsed as the sub-prime mortgage market unraveled.']",Step 1: What company terminated withdrawals from three hedge funds in 2007? Step 2: What was the reason for BNP Paribas terminating withdrawals from three hedge funds in 2007?,Step 2 depends on Step 1.,Step 1: What company terminated withdrawals from three hedge funds in 2007? ANSWER: Bear Stearns. Step 2: What was the reason for BNP Paribas terminating withdrawals from three hedge funds in 2007?,What company terminated withdrawals from three hedge funds in 2007?,"[""Dissecting the Bear Stearns Hedge Fund Collapse | The collapse of two Bear Stearns' hedge funds in 2007 exhibits the risk of investing in hedge funds using leveraged credit strategies, using CDOs and CDSs. This ..."", ""Dissecting the Bear Stearns Hedge Fund Collapse | The collapse of two Bear Stearns' hedge funds in 2007 exhibits the risk of investing in hedge funds using leveraged credit strategies, using CDOs and CDSs. This ..."", 'The Global Economic & Financial Crisis: A Timeline | Thursday, August 9, 2007: Investment bank BNP Paribas tells investors they will not be able to take money out of two of its funds because it cannot value the assets in them, owing to a ""complete evaporation of liquidity"" in the market., BNP Paribas', '2007–2008 financial crisis | The collapse of Lehman Brothers is often cited as both the culmination of the subprime mortgage crisis, and the catalyst for the Great Recession in the United ...', 'What Happened to Bear Stearns? Who Bought It? | Bear Stearns had been in trouble as early as June 2007, when two of its hedge funds imploded, the Bear Stearns High-Grade Structured Credit Fund ...', 'What Happened to Bear Stearns? Who Bought It? | Bear Stearns had been in trouble as early as June 2007, when two of its hedge funds imploded, the Bear Stearns High-Grade Structured Credit Fund ...', 'The Great Financial Crisis 10 Years On: Bear Stearns ... | Two highly leveraged hedge funds collapsed as the sub-prime mortgage market unraveled.']",Investment bank BNP Paribas terminated withdrawals from three hedge funds in 2007 citing a liquidity crisis [3].,BNP Paribas,['BNP Paribas']
What was the name of the first oral contraceptive?,"['History of oral contraceptive drugs and their use worldwide | The first hormonal pill, called Enovid(®), was approved by the Federal Drug Administration (FDA) in May 1960. It contained mestranol and norethisterone., Enovid(®)', 'The Birth Control Pill A History | The Pill — The First 2,500 Years\u200b\u200b According to ancient Greek myth, Persephone, the goddess of spring, refused to eat anything but pomegranate seeds after she ...', 'History of Oral Contraception - AMA Journal of Ethics | The Food and Drug Administration approved the first oral contraceptive in 1960. Within 2 years of its initial distribution, 1.2 million American women were ...']",Step 1: What was the name of the first hormonal pill approved by the FDA? Step 2: What was the name of the first oral contraceptive approved by the FDA?,Step 2 depends on Step 1.,Step 1: What was the name of the first hormonal pill approved by the FDA? ANSWER: Enovid. Step 2: What was the name of the first oral contraceptive approved by the FDA?,What was the name of the first hormonal pill approved by the FDA?,"['The Birth Control Pill A History - Planned Parenthood | On June 23, 1960, the FDA approved the sale of Enovid for use as an oral contraceptive., Enovid', ""FDA's Approval of the First Oral Contraceptive, Enovid | The first oral contraceptive was submitted first for regulatory approval in 1957 as a treatment for menstrual disorders and infertility, not as a contraceptive ..."", 'The Birth Control Pill A History - Planned Parenthood | On June 23, 1960, the FDA approved the sale of Enovid for use as an oral contraceptive., Enovid', ""FDA's Approval of the First Oral Contraceptive, Enovid | The first oral contraceptive was submitted first for regulatory approval in 1957 as a treatment for menstrual disorders and infertility, not as a contraceptive ..."", 'History of oral contraceptive drugs and their use worldwide | The first hormonal pill, called Enovid(®), was approved by the Federal Drug Administration (FDA) in May 1960. It contained mestranol and norethisterone., Enovid(®)', 'The Birth Control Pill A History | The Pill — The First 2,500 Years\u200b\u200b According to ancient Greek myth, Persephone, the goddess of spring, refused to eat anything but pomegranate seeds after she ...', 'The FDA Approves the Pill | American Experience | Searle filed an application with the U.S. Food and Drug Administration (FDA) to license their drug Enovid for use as an oral contraceptive. Less than a decade ...']",The first oral contraceptive was called Enovid [1][3][5][7].,Enovid,['Enovid']
In what year was Whitehead born?,"['Alfred North Whitehead | British Mathematician, Philosopher ... | Alfred North Whitehead (born February 15, 1861, Ramsgate, Isle of Thanet, Kent, England—died December 30, 1947, Cambridge, Massachusetts, U.S.) English mathematician and philosopher who collaborated with Bertrand Russell on Principia Mathematica (1910–13) and, from the mid-1920s, taught at Harvard University and ..., February 15, 1861', 'Alfred North Whitehead | Alfred North Whitehead was born in Ramsgate, Kent, England, in 1861.', 'Alfred North Whitehead (1861 - 1947) - Biography | In 1914, after four years without a proper position, he became Professor of Applied Mathematics at the Imperial College of Science and Technology in London. He ...']",Step 1: When was Alfred North Whitehead born? Step 2: What is the birth year of Alfred North Whitehead?,Step 2 depends on Step 1.,"Step 1: When was Alfred North Whitehead born? ANSWER: February 15th, 1861. Step 2: What is the birth year of Alfred North Whitehead?",When was Alfred North Whitehead born?,"['Alfred North Whitehead/Date of birth | February 15, 1861, Alfred North Whitehead was born on February 15th, 1861 at Ramsgate in Kent, England, to Alfred and Maria Whitehead. Thought by his parents to be too delicate for the rough and tumble world of the English public school system, young Alfred was initially tutored at home., February 15th, 1861', 'Alfred North Whitehead - Stanford Encyclopedia of Philosophy | Alfred North Whitehead (1861–1947) was a British mathematician and philosopher best known for his work in mathematical logic and the ...', 'Alfred North Whitehead/Date of birth | February 15, 1861, Alfred North Whitehead was born on February 15th, 1861 at Ramsgate in Kent, England, to Alfred and Maria Whitehead. Thought by his parents to be too delicate for the rough and tumble world of the English public school system, young Alfred was initially tutored at home., February 15th, 1861', 'Alfred North Whitehead - Stanford Encyclopedia of Philosophy | Alfred North Whitehead (1861–1947) was a British mathematician and philosopher best known for his work in mathematical logic and the ...', 'Alfred North Whitehead | British Mathematician, Philosopher ... | Alfred North Whitehead (born February 15, 1861, Ramsgate, Isle of Thanet, Kent, England—died December 30, 1947, Cambridge, Massachusetts, U.S.) English mathematician and philosopher who collaborated with Bertrand Russell on Principia Mathematica (1910–13) and, from the mid-1920s, taught at Harvard University and ..., February 15, 1861', 'Alfred North Whitehead | Alfred North Whitehead was born in Ramsgate, Kent, England, in 1861.', 'Alfred North Whitehead | Alfred North Whitehead OM FRS FBA (15 February 1861 – 30 December 1947) was an English mathematician and philosopher. He created the philosophical school ...']",Whitehead was born in 1861 [1][3][5][6][7].,1861,['1861']
In what language were most books printed in the middle ages?,"['Bookpaths | Europeana | The dominance of Latin as a written language shared by the Christian literate elite was one aspect of early medieval literary culture that fostered the sharing of books., Latin', 'Medieval literature | Outside of Europe, medieval literature was written in Ethiopic, Syriac, Coptic, Japanese, Chinese, and Arabic, among many other languages. In Western Europe, ...', 'Languages used in medieval documents | Three main languages were in use in England in the later medieval period – Middle English, Anglo-Norman (or French) and Latin. Authors made choices about which ...']",Step 1: What language was dominant in the written culture of the early medieval period? Step 2: In what language were most books printed in the middle ages?,None,,,"['Languages used in medieval documents | Latin. Latin was still the preferred language for many purposes. With its fixed grammar and spelling, it was easy to abbreviate without misunderstanding., Latin', 'Medieval Latin | Every Latin author in the medieval period spoke Latin as a second language, with varying degrees of fluency and syntax. Grammar and vocabulary, however, were ...', 'Bookpaths | Europeana | The dominance of Latin as a written language shared by the Christian literate elite was one aspect of early medieval literary culture that fostered the sharing of books., Latin', 'Medieval literature | Outside of Europe, medieval literature was written in Ethiopic, Syriac, Coptic, Japanese, Chinese, and Arabic, among many other languages. In Western Europe, ...', 'Bookpaths | Europeana | The dominance of Latin as a written language shared by the Christian literate elite was one aspect of early medieval literary culture that fostered the sharing of books., Latin', 'Medieval literature | Outside of Europe, medieval literature was written in Ethiopic, Syriac, Coptic, Japanese, Chinese, and Arabic, among many other languages. In Western Europe, ...', 'Medieval literature | Outside of Europe, medieval literature was written in Ethiopic, Syriac, Coptic, Japanese, Chinese, and Arabic, among many other languages. In Western Europe, ...']",Most books in the middle ages were written in Latin [1][2][3][5].,Latin,['Latin']
What company was sued for promoting medicines for unlicensed uses and bribing doctors?,"['Justice Department Announces Largest Health Care Fraud ... | Pfizer promoted the sale of Bextra for several uses and dosages that the FDA specifically declined to approve due to safety concerns. The company will pay a criminal fine of $1.195 billion, the largest criminal fine ever imposed in the United States for any matter.', 'GlaxoSmithKline to Plead Guilty and Pay $3 Billion ... | Unlawful promotion of drugs for unapproved uses and failing to report adverse drug experiences to the FDA can tip the balance of those important ...', 'GlaxoSmithKline fined $3bn after bribing doctors to ... | GlaxoSmithKline fined $3bn after bribing doctors to increase drugs sales ... company to promote the treatments, according to court documents.']",Step 1: What company was fined for promoting drugs for unapproved uses and failing to report adverse drug experiences to the FDA? Step 2: What company was sued for bribing doctors to increase drug sales?,None,,,"[""GlaxoSmithKline to Plead Guilty and Pay $3 Billion to Resolve ... | Global health care giant GlaxoSmithKline LLC (GSK) agreed to plead guilty and to pay $3 billion to resolve its criminal and civil liability arising from the company's unlawful promotion of certain prescription drugs, its failure to report certain safety data, and its civil liability for alleged false price reporting ..."", 'GlaxoSmithKline Agrees to Pay $3 Billion in Fraud Settlement | GlaxoSmithKline will plead guilty to promoting two drugs for unapproved uses and to failing to report important safety data about a diabetes ...', ""Novartis Pays Over $642 Million to Settle Allegations of ... | “For more than a decade, Novartis spent hundreds of millions of dollars on so-called speaker programs, including speaking fees, exorbitant meals, and top-shelf alcohol that were nothing more than bribes to get doctors across the country to prescribe Novartis's drugs,” said Acting U.S. Attorney Audrey Strauss for the ..., Novartis's drugs"", ""Whistleblowers: Drug company offered 'bribes' doctors to ... | According to the suit, Mallinckrodt “intentionally engaged in an illegal scheme to increase its sales and profits by engaging” in array of ..."", 'Justice Department Announces Largest Health Care Fraud ... | Pfizer promoted the sale of Bextra for several uses and dosages that the FDA specifically declined to approve due to safety concerns. The company will pay a criminal fine of $1.195 billion, the largest criminal fine ever imposed in the United States for any matter.', 'GlaxoSmithKline to Plead Guilty and Pay $3 Billion ... | Unlawful promotion of drugs for unapproved uses and failing to report adverse drug experiences to the FDA can tip the balance of those important ...', 'List of off-label promotion pharmaceutical settlements | The following are settlements reached with US authorities against pharmaceutical companies to resolve allegations of ""off-label"" promotion of drugs.']",GlaxoSmithKline was sued for promoting medicines for unlicensed uses and bribing doctors [1][2][6].,GlaxoSmithKline,['GlaxoSmithKline']
With what airline does Amtrak codeshare for transit to Newark Airport that originates or terminates at Union Station?,"[""Why doesn't the Amtrak Acela train stop at Newark Liberty ... | With what airline does Amtrak codeshare for transit to Newark Airport that originates or terminates at Union Station? Amtrak codeshares with United Airlines out of Newark Airport (there is a connected Amtrak station, last stop on the airport monorail)., United Airlines"", 'Amtrak partnership with Airlines in the future? | Amtrak already has stations near the airport terminals at BWI, BUR, MKE, and SAN. Some other WN stations such as BOS, MDW, ORD, DEN, MIA, PHL, ...', ""United-Amtrak Codeshare FAQ - Including ZFV (Philadelphia) | The codeshare trains are regular scheduled trains on Amtrak's Northeast Regional service. The trains stop at the Newark Liberty International Airport (EWR) rail ...""]",Step 1: What airline does Amtrak codeshare with for transit to Newark Airport from Union Station? Step 2: Does Amtrak codeshare with any airline for transit to Newark Airport from Union Station?,Step 2 depends on Step 1.,Step 1: What airline does Amtrak codeshare with for transit to Newark Airport from Union Station? ANSWER: United Airlines. Step 2: Does Amtrak codeshare with any airline for transit to Newark Airport from Union Station?,What airline does Amtrak codeshare with for transit to Newark Airport from Union Station?,"[""Why doesn't the Amtrak Acela train stop at Newark Liberty ... | Amtrak codeshares with United Airlines out of Newark Airport (there is a connected Amtrak station, last stop on the airport monorail)., United Airlines"", 'Amtrak partnership with Airlines in the future? | Amtrak already has stations near the airport terminals at BWI, BUR, MKE, and SAN. Some other WN stations such as BOS, MDW, ORD, DEN, MIA, PHL, ...', ""Why doesn't the Amtrak Acela train stop at Newark Liberty ... | Amtrak codeshares with United Airlines out of Newark Airport (there is a connected Amtrak station, last stop on the airport monorail)., United Airlines"", 'Amtrak partnership with Airlines in the future? | Amtrak already has stations near the airport terminals at BWI, BUR, MKE, and SAN. Some other WN stations such as BOS, MDW, ORD, DEN, MIA, PHL, ...', ""Why doesn't the Amtrak Acela train stop at Newark Liberty ... | With what airline does Amtrak codeshare for transit to Newark Airport that originates or terminates at Union Station? Amtrak codeshares with United Airlines out of Newark Airport (there is a connected Amtrak station, last stop on the airport monorail)., United Airlines"", 'Amtrak partnership with Airlines in the future? | Amtrak already has stations near the airport terminals at BWI, BUR, MKE, and SAN. Some other WN stations such as BOS, MDW, ORD, DEN, MIA, PHL, ...', 'United-Amtrak Codeshare FAQ - Including ZFV ... | Newark Airport station is a standard Amtrak high platform station ... EWR flights can be booked as UA codeshares on Amtrak trains. Flying ...']",Amtrak codeshares with United Airlines for transit to Newark Airport [1][5][7].,United Airlines,['United Airlines']
