Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
What TV station is the main public service broadcaster in Somalia?,"['Mass media in Somalia - Wikipedia | Somalia has one official government-run television station in addition to a number of private networks. The Mogadishu-based Somali National Television (SNTV) is the central government-owned broadcaster., Somali National Television (SNTV)', ""Somali National Television | Somali National Television is the principal public service broadcaster in Somalia. Headquartered in Mogadishu, the nation's capital, its main responsibility is ..."", ""Somali National Television | ... Television is the principal public service broadcaster in Somalia. Headquartered in Mogadishu, the nation's capital, the main responsibility is to provide ...""]",Step 1: What is the name of the main public service broadcaster in Somalia? Step 2: Where is the main public service broadcaster in Somalia headquartered? Step 3: What is the main responsibility of the main public service broadcaster in Somalia?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What is the name of the main public service broadcaster in Somalia? ANSWER: Somali National Television (SNTV). Step 2: Where is the main public service broadcaster in Somalia headquartered?,Where is the main public service broadcaster in Somalia headquartered?,"['Mass media in Somalia - Wikipedia | The Mogadishu-based Somali National Television (SNTV) is the central government-owned broadcaster., Somali National Television (SNTV)', ""Somali National Television | Somali National Television is the principal public service broadcaster in Somalia. Headquartered in Mogadishu, the nation's capital, its main responsibility is ..."", ""Somali National Television - Wikipedia | Somali National Television is the principal public service broadcaster in Somalia. Headquartered in Mogadishu, the nation's capital, its main responsibility is to provide public service broadcasting throughout the country., Somali National Television"", 'Mass media in Somalia | The Mogadishu-based Somali National Television (SNTV) is the central government-owned broadcaster. On April 4, 2011, the Ministry of Information of the ...', ""Somali National Television - Wikipedia | Somali National Television is the principal public service broadcaster in Somalia. Headquartered in Mogadishu, the nation's capital, its main responsibility is to provide public service broadcasting throughout the country., provide public service broadcasting throughout the country"", 'Mass media in Somalia | Mass media in Somalia includes various radio, television, print and internet outlets. The federal government operates two official radio and TV networks, ...', 'Mass media in Somalia - Wikipedia | Somalia has one official government-run television station in addition to a number of private networks. The Mogadishu-based Somali National Television (SNTV) is the central government-owned broadcaster., Somali National Television (SNTV)']",Somali National Television is the principal public service broadcaster in Somalia [3].,Somali National Television,['Somali National Television']
"When was the 'one man, one vote' decision?","['Reynolds v. Sims - Wikipedia | Sims (1964). The eight justices who struck down state senate inequality based their decision on the principle of ""one person, one vote."" In his majority decision, Chief Justice Earl Warren said ""Legislators represent people, not trees or acres.', 'LII Wex one-person, one-vote rule - Legal Information Institute | In that case, the Court held that states need to redistrict in order to have state legislative districts with roughly equal populations: ""The Equal Protection ...', 'One man, one vote | ""One man, one vote"", or ""one person, one vote"", expresses the principle of equal representation in voting. This slogan is used by advocates of democracy and ...']","Step 1: When was the Reynolds v. Sims case decided? Step 2: What was the principle behind the decision in the Reynolds v. Sims case? Step 3: What is the significance of the 'one man, one vote' decision in the Reynolds v. Sims case?",Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: When was the Reynolds v. Sims case decided? ANSWER: June 15, 1964. Step 2: What was the principle behind the decision in the Reynolds v. Sims case?",What was the principle behind the decision in the Reynolds v. Sims case?,"['Reynolds v. Sims | Decided by. Warren Court. Citation. 377 US 533 (1964). Argued. Nov 13, 1963. Decided. Jun 15, 1964. Facts of the case ... ""Reynolds v. Sims."" Oyez, www.oyez.org/ ...', 'In Reynolds v. Sims, 377 U.S. 533 (1964), this Court held that ... | In Reynolds v. Sims, 377 U.S. 533 (1964), this Court held that the Equal Protection Clause of the Fourteenth Amendment includes a ""one-person, one-vote"" principle.', ""Reynolds v. Sims | A case in which the Court held that Alabama's apportionment of the state legislature was unconstitutional under the Equal Protection Clause of the ..."", 'Reynolds v. Sims - Wikipedia | Sims (1964). The eight justices who struck down state senate inequality based their decision on the principle of ""one person, one vote."" In his majority decision, Chief Justice Earl Warren said ""Legislators represent people, not trees or acres.', 'Reynolds v. Sims - Wikipedia | Sims (1964). The eight justices who struck down state senate inequality based their decision on the principle of ""one person, one vote."" In his majority decision, Chief Justice Earl Warren said ""Legislators represent people, not trees or acres.', 'LII Wex one-person, one-vote rule - Legal Information Institute | In that case, the Court held that states need to redistrict in order to have state legislative districts with roughly equal populations: ""The Equal Protection ...', 'Reynolds v. Sims :: 377 U.S. 533 (1964) | U.S. Supreme Court. Reynolds v. Sims, 377 U.S. 533 (1964) Reynolds v. Sims. No. 23. Argued November 13, 1963. Decided June 15, 1964 377 U.S. 533ast|>*.']","The 'one man, one vote' decision was made in Reynolds v. Sims in 1964 [1][2][3][7].",1964,['1964']
How many historical Christian creeds did Martin write about?,"['List of Christian creeds | Christianity has through Church history produced a number of Christian creeds, confessions and statements of faith. The following lists are provided.', ""Luther's Will and Testaments | Christian History Magazine | Two years later, Luther wrote warmly on The Three Symbols or Creeds of the Christian Faith (1537). From the first, then, followers of Luther shared his creed ..."", ""Luther's Will and Testaments | Christian History | Martin Luther, of course, did not write the ancient Apostles', Nicene, or Athanasian Creeds. ... Copyright © 1993 by the author or Christianity Today/Christian ...""]",Step 1: What are the three symbols or creeds of the Christian faith according to Martin Luther? Step 2: Did Martin Luther write about any other historical Christian creeds? Step 3: How many historical Christian creeds did Martin Luther write about?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: What are the three symbols or creeds of the Christian faith according to Martin Luther? ANSWER: Apostles' Creed, Nicene Creed, Athanasian Creed. Step 2: Did Martin Luther write about any other historical Christian creeds?",Did Martin Luther write about any other historical Christian creeds?,"['The Three Symbols or Creeds of the Christian Faith | For just as we must according to Christian truth confess each Person to be God and Lord by himself,. Thus we cannot in Christian faith name three Gods or three ...', ""Luther's Will and Testaments | Christian History | As early as 1524, Luther wrote a hymn based on the Apostles' creed:“We All Believe in One True God.” In a sermon preached on Trinity Sunday, 1535, Luther ..."", ""Luther's Will and Testaments | Christian History | Martin Luther, of course, did not write the ancient Apostles', Nicene, or Athanasian Creeds. ... Luther's gentler colleague, was the primary writer, but Luther ..."", 'List of Christian creeds | Christianity has through Church history produced a number of Christian creeds, confessions and statements of faith. The following lists are provided.', ""Historical Introductions to the Lutheran Confessions | In 1538 Luther published a tract entitled, “The Three Symbols or Confessions of the Faith of Christ Unanimously Used in the Church,” containing the Apostles' ..."", 'Martin Luther, the Rule of Faith, and the Bible | Luther teaches that the catechism holds the entirety of the Christian faith. Even the educated laity and clergy need simple words and short ...', 'Martin Luther | Tiddeman. Luther\'s 1524 creedal hymn ""Wir glauben all an einen Gott"" (""We All Believe in One True God"") is a three-stanza confession of faith prefiguring ...']","In 1538 Luther published a tract entitled, “The Three Symbols or Confessions of the Faith of Christ Unanimously Used in the Church,” containing the Apostles' Creed, the Nicene Creed, and the Athanasian Creed [5].",Three,['three']
In the mid 20th century the flag of Laos was primarily what color?,"['Flag of Laos | Meaning, Colors & Symbolism | Horizontally striped red-blue-red national flag with a central white disk. The width-to-length ratio of the flag is 2 to 3.', 'Flag of Laos | The flag of Laos (Lao: ທຸງຊາດລາວ; thungsad Lāo) consists of three horizontal stripes, with the middle stripe in blue being twice the height of the ...', 'Flag of Laos | The flag consists of three horizontal stripes, middle blue stripe is twice the height of the top and bottom red stripes. In the middle is a white circle, the ... 30, day returns']",Step 1: What are the colors of the flag of Laos? Step 2: What is the symbolism of the colors on the flag of Laos? Step 3: What was the primary color of the flag of Laos in the mid 20th century?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What are the colors of the flag of Laos? ANSWER: Red and dark blue. Step 2: What is the symbolism of the colors on the flag of Laos?,What is the symbolism of the colors on the flag of Laos?,"['Flag of Laos | The Laos flag consists of three horizontal stripes that alternate between red and dark blue. A white circle is in the center of the the blue stripe., red and dark blue', 'Flag of Laos | The flag of Laos (Lao: ທຸງຊາດລາວ; thungsad Lāo) consists of three horizontal stripes, with the middle stripe in blue being twice the height of the ...', ""Flag of Laos | The blue stripe represents the Mekong River as well as the nation's wealth, while the red stripes represent the blood that the nation shed during its struggle for independence and the period of colonial rule. The white circle is a symbol of both national unity and the full moon."", 'Flag of Laos | Meaning, Colors & Symbolism | The white three-headed elephant and white parasol on a red field was chosen by the kingdom of Luang Prabang, which became a French protectorate ...', 'Flag of Laos - Wikipedia | From 1952 until the fall of the royal government in 1975 the country had a red flag, with a white three-headed elephant (representing the Hindu god Erawan) in the middle. On top of the elephant is a nine-folded umbrella, while the elephant itself stands on a five-level pedestal., red', 'Flag of Laos | Meaning, Colors & Symbolism | Horizontally striped red-blue-red national flag with a central white disk. The width-to-length ratio of the flag is 2 to 3.', 'Flag of Laos | Meaning, Colors & Symbolism | Horizontally striped red-blue-red national flag with a central white disk. The width-to-length ratio of the flag is 2 to 3.']",From 1952 until the fall of the royal government in 1975 the country had a red flag [5].,Red,['red']
What explorer gave the name of Terra Australis to Australia?,"[""Matthew Flinders | Royal Museums Greenwich | Explorer Matthew Flinders was the first man to circumnavigate Australia and popularised the name 'Australia' in his book, Voyage to Terra Australis. Lincolnshire-born explorer Matthew Flinders is revered in Australia but almost unknown in his homeland., Matthew Flinders"", ""Where did the name 'Australia' come from? | Terra Australis : Matthew Flinders' great adventures in the circumnavigation of Australia. Matthew Flinders: navigator and chartmaker."", 'Matthew Flinders | This was the only map made by Flinders where he used the name ""Australia or Terra Australis"" for the title instead of New Holland the name of the continent that ...']",Step 1: Who was the first man to circumnavigate Australia? Step 2: What name did Matthew Flinders popularize for the continent of Australia? Step 3: What was the name of the book in which Matthew Flinders popularized the name 'Australia'?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who was the first man to circumnavigate Australia? ANSWER: Matthew Flinders. Step 2: What name did Matthew Flinders popularize for the continent of Australia?,What name did Matthew Flinders popularize for the continent of Australia?,"['explorer Matthew Flinders | explorer Matthew Flinders, British explorer Matthew Flinders was the first person to circumnavigate Australia. Flinders charted much previously unknown coastline, and the maps he produced were the first to accurately depict Australia as we now know it., Matthew Flinders', 'Matthew Flinders | Captain Matthew Flinders (16 March 1774 – 19 July 1814) was a British navigator and cartographer who led the first inshore circumnavigation of mainland ...', ""Where did the name 'Australia' come from? | When the map and book describing his journey was finally published in 1814 the name 'Terra Australis' was used instead, although Flinders stated that his preference was still 'Australia'. You can view his General chart of Terra Australis or Australia map online., Terra Australis"", ""Matthew Flinders | He is also credited as being the first person to utilise the name Australia to describe the entirety of that continent including Van Diemen's Land (now Tasmania) ..."", ""Voyage to Terra Australis | Voyage to Terra Australis, Explorer Matthew Flinders was the first man to circumnavigate Australia and popularised the name 'Australia' in his book, Voyage to Terra Australis., Voyage to Terra Australis"", ""Where did the name 'Australia' come from? | It was the English explorer Matthew Flinders who suggested the name we use today. He was the first to circumnavigate the continent in 1803, and used the name ' ..."", ""Matthew Flinders | Royal Museums Greenwich | Explorer Matthew Flinders was the first man to circumnavigate Australia and popularised the name 'Australia' in his book, Voyage to Terra Australis. Lincolnshire-born explorer Matthew Flinders is revered in Australia but almost unknown in his homeland., Matthew Flinders""]",Explorer Matthew Flinders was the first person to utilize the name Australia to describe the entirety of that continent [4].,Matthew Flinders,['Matthew Flinders']
By what nickname is Tennessee officially known?,"['Tennessee/Nickname | The Volunteer State, Tennessee. ""The Volunteer State"" has been a Tennessee nickname since the 19th century but wasn\'t officially voted on until February 2020. Tennessee sent 1,500 volunteer soldiers during the War of 1812, and the nickname stuck., The Volunteer State', ""Why is Tennessee the Volunteer State? Learn the Story ... | The lecture will explore how over the course of several decades, Tennessee earned the Volunteer State nickname because of Tennessean's eagerness to step forward ..."", 'Tennessee State Nickname | The Volunteer State | Tennessee\'s most popular nickname is ""The Volunteer State,"" earned during the War of 1812; Tennessee and Tennesseans have several nicknames.']",Step 1: What is Tennessee's official nickname? Step 2: When was Tennessee's official nickname voted on? Step 3: What is the origin of Tennessee's official nickname?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What is Tennessee's official nickname? ANSWER: The Volunteer State. Step 2: When was Tennessee's official nickname voted on?,When was Tennessee's official nickname voted on?,"['Tennessee/Nickname | The Volunteer State, Tennessee. ""The Volunteer State"" has been a Tennessee nickname since the 19th century but wasn\'t officially voted on until February 2020. Tennessee sent 1,500 volunteer soldiers during the War of 1812, and the nickname stuck., The Volunteer State', ""Why is Tennessee the Volunteer State? Learn the Story ... | The lecture will explore how over the course of several decades, Tennessee earned the Volunteer State nickname because of Tennessean's eagerness to step forward ..."", ""Why is Tennessee the Volunteer State? Learn the Story ... | The lecture will explore how over the course of several decades, Tennessee earned the Volunteer State nickname because of Tennessean's eagerness to step forward ..."", ""First Called Volunteers - The University of Tennessee, Knoxville | The state of Tennessee had become known as the Volunteer State when a large number of volunteers fought in the War of 1812. By the start of the Mexican-American War in 1846, 30,000 Tennessee volunteers responded to the secretary of war's call for 2,800, clinching the state's nickname., By the start of the Mexican-American War in 1846, 30,000 Tennessee volunteers responded to the secretary of war's call for 2,800, clinching the state's nickname."", ""Why is Tennessee the Volunteer State? Learn the Story ... | The lecture will explore how over the course of several decades, Tennessee earned the Volunteer State nickname because of Tennessean's eagerness to step forward ..."", 'Tennessee/Nickname | The Volunteer State, Tennessee. ""The Volunteer State"" has been a Tennessee nickname since the 19th century but wasn\'t officially voted on until February 2020. Tennessee sent 1,500 volunteer soldiers during the War of 1812, and the nickname stuck., The Volunteer State', ""Why is Tennessee the Volunteer State? Learn the Story ... | The lecture will explore how over the course of several decades, Tennessee earned the Volunteer State nickname because of Tennessean's eagerness to step forward ...""]","""The Volunteer State"" has been a Tennessee nickname since the 19th century but wasn't officially voted on until February 2020 [1].",The Volunteer State,['Volunteer State']
What is Iran's most popular online social network?,"['Instagram | Instagram, A6: The most famous social media platform in Iran is Instagram., Instagram', 'Top Social Media in Iran - Living in Tehran (LiT) | In Iran, the social media landscape is dominated by four major platforms: WhatsApp, IMO, Instagram, and Telegram.', 'Social Media Stats Islamic Republic Of Iran | This graph shows the stats of social media in Iran from Nov 2022 - Nov 2023. Baidu has 68.52%, Bing has 11.5% and Sogou has 4.8%.']",Step 1: What are the most popular social media platforms in Iran? Step 2: Which social media platform dominates the social media landscape in Iran? Step 3: What is the most famous social media platform in Iran?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: What are the most popular social media platforms in Iran? ANSWER: Instagram, Telegram, WhatsApp, and Twitter. Step 2: Which social media platform dominates the social media landscape in Iran?",Which social media platform dominates the social media landscape in Iran?,"[""Social Media in Iran: Best Traveler's Guide 2023 | A1: In Iran, popular social media platforms include Instagram, Telegram, WhatsApp, and Twitter., Instagram, Telegram, WhatsApp, and Twitter"", 'Social Media Stats Islamic Republic Of Iran | This graph shows the stats of social media in Iran from Nov 2022 - Nov 2023. Baidu has 68.52%, Bing has 11.5% and Sogou has 4.8%.', 'Instagram | Instagram, A6: The most famous social media platform in Iran is Instagram., Instagram', 'Top Social Media in Iran - Living in Tehran (LiT) | In Iran, the social media landscape is dominated by four major platforms: WhatsApp, IMO, Instagram, and Telegram.', 'Instagram | Instagram, A6: The most famous social media platform in Iran is Instagram., Instagram', 'Top Social Media in Iran - Living in Tehran (LiT) | In Iran, the social media landscape is dominated by four major platforms: WhatsApp, IMO, Instagram, and Telegram.', 'Top Social Media in Iran - Living in Tehran (LiT) | In Iran, the social media landscape is dominated by four major platforms: WhatsApp, IMO, Instagram, and Telegram.']",The most famous social media platform in Iran is Instagram [3][5][6].,Instagram,['Instagram']
"In which year did Apple top sales of 100,000,000 iPods?","['100 Million iPods Sold - Apple | CUPERTINO, California—April 9, 2007—Apple® today announced that the 100 millionth iPod® has been sold, making the iPod the fastest selling music player in history., April 9, 2007', 'Today in Apple history: Apple sells its 100 millionth iPod | 100 million iPods was just the start, but all good things must come to an end. But this was just the start. By 2011, Apple sold a massive 300 ...', 'An Apple milestone: 100 million iPods sold | Apple said Monday that it had sold 100 million iPods since the gadget was introduced in November 2001. The company also noted that it had sold ...']",Step 1: When was the 100 millionth iPod sold by Apple? Step 2: How many iPods had Apple sold by 2011? Step 3: When did Apple introduce the iPod? Step 4: When did Apple reach 100 million iPods sold?,Step 2 depends on Step 1. Step 4 depends on Step 3. Step 4 depends on Step 1. Step 4 depends on Step 3.,"Step 1: When was the 100 millionth iPod sold by Apple? ANSWER: April 9, 2007. Step 2: How many iPods had Apple sold by 2011?",How many iPods had Apple sold by 2011?,"['100 Million iPods Sold - Apple | CUPERTINO, California—April 9, 2007—Apple® today announced that the 100 millionth iPod® has been sold, making the iPod the fastest selling music player in history., April 9, 2007', 'Today in Apple history: Apple sells its 100 millionth iPod | On April 9, 2007, Apple sells its 100 millionth iPod. Coming five-and-a-half years after the portable music player went on sale, ...', 'Global Apple iPod sales from 2006 to 2014 (in million units) | 42.62', ""Apple's fiscal 2011 by the numbers | 42.6 million iPods sold. iPods continued their sales decline this year, with the fourth quarter taking the worst hit. The iPod suffered a 27 ..."", 'October 23, 2001 | October 23, 2001, The original iPod, introduced on October 23, 2001, was the first MP3 player to pack a mind-blowing 1,000 songs and a 10-hour battery into a stunning 6.5-ounce package. iPod mini, introduced on February 20, 2004, brought everything users loved about iPod into a smaller design at just 3.6 ounces., October 23, 2001', 'Apple Presents iPod | CUPERTINO, California—October 23, 2001—Apple® today introduced iPod™, a breakthrough MP3 music player that packs up to 1,000 CD-quality ...', '100 Million iPods Sold - Apple | CUPERTINO, California—April 9, 2007—Apple® today announced that the 100 millionth iPod® has been sold, making the iPod the fastest selling music player in history., April 9, 2007']","Apple announced that the 100 millionth iPod had been sold on April 9, 2007 [1].",2007,['2007']
Which artist performed with Queen at the 2011 MTV Europe Music Awards?,"['Adam Lambert | Adam Lambert, Queen received the Global Icon Award from Katy Perry, and the band closed the awards ceremony, with Adam Lambert on vocals, performing ""The Show Must Go On"", ""We Will Rock You"" and ""We Are the Champions""., Adam Lambert', 'They Are the Champions: A Queen + Adam Lambert Timeline | When the 2011 EMAs ended with a salute to Freddie Mercury (as Queen were honored with the Global Icon Award), Brian May and Roger Taylor ...', 'Interview: Queen and Adam Lambert - 6 November 2011 | Brian May, Roger Taylor and Adam Lambert were interviewed for BBC News after they had performed together at the MTV EMA Awards 2011 and ...']",Step 1: Who performed with Queen at the 2011 MTV Europe Music Awards? Step 2: What songs did Queen and the artist perform at the 2011 MTV Europe Music Awards? Step 3: What award did Queen receive at the 2011 MTV Europe Music Awards?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: Who performed with Queen at the 2011 MTV Europe Music Awards? ANSWER: Adam Lambert. Step 2: What songs did Queen and the artist perform at the 2011 MTV Europe Music Awards?,What songs did Queen and the artist perform at the 2011 MTV Europe Music Awards?,"['Adam Lambert | Adam Lambert, When the 2011 EMAs ended with a salute to Freddie Mercury (as Queen were honored with the Global Icon Award), Brian May and Roger Taylor reunited with a special surprise guest: yes, Adam Lambert, doing Freddie proud and delivering one of the best vocals of his career., Adam Lambert', '2011 MTV Europe Music Awards | Queen received the Global Icon Award from Katy Perry, and the band closed the awards ceremony, with Adam Lambert on vocals, performing ""The Show Must Go On"", "" ...', 'The Show Must Go On (Queen song) - Wikipedia | At the 2011 MTV Europe Music Awards, Queen closed the awards ceremony, with Adam Lambert on vocals, performing ""The Show Must Go On"", ""We Will Rock You"" and ""We Are the Champions""., ""The Show Must Go On"", ""We Will Rock You"" and ""We Are the Champions""', '2011 MTV Europe Music Awards | Queen received the Global Icon Award from Katy Perry, and the band closed the awards ceremony, with Adam Lambert on vocals, performing ""The Show Must Go On"", "" ...', ""Rock Band Queen to Collect Global Icon Award at 2011 ... | LONDON – Rock band Queen will be honored with the Global Icon Award at the 2011 MTV European Music Awards. Queen's Brian May and Roger ..."", 'Adam Lambert | Adam Lambert, Queen received the Global Icon Award from Katy Perry, and the band closed the awards ceremony, with Adam Lambert on vocals, performing ""The Show Must Go On"", ""We Will Rock You"" and ""We Are the Champions""., Adam Lambert', 'They Are the Champions: A Queen + Adam Lambert Timeline | When the 2011 EMAs ended with a salute to Freddie Mercury (as Queen were honored with the Global Icon Award), Brian May and Roger Taylor ...']",Queen closed the 2011 MTV Europe Music Awards with Adam Lambert on vocals [3].,Adam Lambert,['Adam Lambert']
What did Whitehead first study?,"['Alfred North Whitehead - Wikipedia | Whitehead was educated at Sherborne, a prominent English public school, where he excelled in sports and mathematics and was head prefect of his class. In 1880, he began attending Trinity College, Cambridge, and studied mathematics., sports and mathematics', 'Alfred North Whitehead - Stanford Encyclopedia of Philosophy | The first corresponds roughly to his time at Cambridge from 1884 to 1910. It was during these years that he worked primarily on issues in ...', ""Alfred North Whitehead (1861—1947) | It was here that Whitehead's initial burst of philosophical creativity occurred. His decades of research into logic and spatial reasoning expressed itself in a ...""]","Step 1: Where did Alfred North Whitehead attend college? Step 2: What did Alfred North Whitehead study at Trinity College, Cambridge? Step 3: What was Alfred North Whitehead's initial area of research and study?",Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Where did Alfred North Whitehead attend college? ANSWER: Trinity College, Cambridge. Step 2: What did Alfred North Whitehead study at Trinity College, Cambridge?","What did Alfred North Whitehead study at Trinity College, Cambridge?","['Alfred North Whitehead | Whitehead was educated at Sherborne, a prominent English public school, where he excelled in sports and mathematics and was head prefect of his class. In 1880, ...', ""Alfred North Whitehead - Wikipedia | In 1880, he began attending Trinity College, Cambridge, and studied mathematics. His academic advisor was Edward Routh. He earned his B.A. from Trinity in 1884, writing his dissertation on James Clerk Maxwell's A Treatise on Electricity and Magnetism, and graduated as fourth wrangler., mathematics"", 'Alfred North Whitehead | Born in Ramsgate, Whitehead studied at Sherborne School. Having graduated in mathematics from Trinity, he became a Fellow and lectured at Cambridge until moving ...', 'Alfred North Whitehead - Wikipedia | In his early career Whitehead wrote primarily on mathematics, logic, and physics., mathematics, logic, and physics', ""Alfred North Whitehead - Stanford Encyclopedia of Philosophy | At its core, Whitehead's philosophy of education emphasizes the idea that a good life is most profitably thought of as an educated or civilized ..."", 'Alfred North Whitehead - Wikipedia | Whitehead was educated at Sherborne, a prominent English public school, where he excelled in sports and mathematics and was head prefect of his class. In 1880, he began attending Trinity College, Cambridge, and studied mathematics., sports and mathematics', 'Alfred North Whitehead - Stanford Encyclopedia of Philosophy | The first corresponds roughly to his time at Cambridge from 1884 to 1910. It was during these years that he worked primarily on issues in ...']","Whitehead first studied mathematics at Trinity College, Cambridge [2].",Mathematics,['mathematics']
Who was the president of South Africa circa 2002?,"['2002 in South Africa | President: Thabo Mbeki. ; Deputy President: Jacob Zuma. ; Chief Justice: Arthur Chaskalson.', 'Thabo Mbeki | South African President & Activist | Thabo Mbeki (born June 18, 1942, Idutywa, Transkei [now South Africa]) politician who served as the president of South Africa (1999–2008).', 'Cyril Ramaphosa | President, Age, Phala Phala, & Farmgate | Cyril Ramaphosa (born November 17, 1952, Johannesburg, South Africa) South African activist, businessman, and politician widely credited for ...']",Step 1: Who was the president of South Africa in 2002? Step 2: When did Thabo Mbeki serve as the president of South Africa? Step 3: What was the term of office for Thabo Mbeki as the president of South Africa?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who was the president of South Africa in 2002? ANSWER: Thabo Mbeki. Step 2: When did Thabo Mbeki serve as the president of South Africa?,When did Thabo Mbeki serve as the president of South Africa?,"['President of South Africa (2002) | Thabo Mbeki, President: Thabo Mbeki. Deputy President: Jacob Zuma. Chief Justice: Arthur Chaskalson.', 'Thabo Mbeki | Thabo Mvuyelwa Mbeki is a South African politician who served as the second president of South Africa from 14 June 1999 to 24 September 2008, ...', 'Thabo Mbeki/Presidential term | June 16, 1999 – September 24, 2008, Thabo Mvuyelwa Mbeki (Xhosa: [tʰaɓɔ mbɛːkʼi]; born 18 June 1942) is a South African politician who served as the second president of South Africa from 14 June 1999 to 24 September 2008, when he resigned at the request of his party, the African National Congress (ANC).', 'Thabo Mbeki | South African President & Activist | Thabo Mbeki (born June 18, 1942, Idutywa, Transkei [now South Africa]) politician who served as the president of South Africa (1999–2008).', 'Thabo Mbeki/Presidential term | June 16, 1999 – September 24, 2008, Thabo Mvuyelwa Mbeki (Xhosa: [tʰaɓɔ mbɛːkʼi]; born 18 June 1942) is a South African politician who served as the second president of South Africa from 14 June 1999 to 24 September 2008, when he resigned at the request of his party, the African National Congress (ANC).', 'Thabo Mbeki | South African President & Activist | Thabo Mbeki (born June 18, 1942, Idutywa, Transkei [now South Africa]) politician who served as the president of South Africa (1999–2008).', '2002 in South Africa | President: Thabo Mbeki. ; Deputy President: Jacob Zuma. ; Chief Justice: Arthur Chaskalson.']",President: Thabo Mbeki [1].,Thabo Mbeki,['Thabo Mbeki']
What is the name of Beyoncé's fourth studio album?,"['4 (Beyoncé album) | 4 (Beyoncé album), 4 is the fourth studio album by American singer Beyoncé. It was released on June 24, 2011, by Parkwood Entertainment and Columbia Records.', '4 - The Beyonce Wiki - Fandom | 4 is the fourth solo studio album by Beyoncé, released by Columbia Records on June 24, 2011. The twelve-song set marked the first release by Knowles since ...', '4 (Beyoncé album) | 4 is the fourth studio album by American singer Beyoncé. It was released June 24, 2011. Seven singles were released from the album.']",Step 1: What is the name of Beyoncé's fourth studio album? Step 2: When was Beyoncé's fourth studio album released? Step 3: How many singles were released from Beyoncé's fourth studio album?,Step 2 depends on Step 1. Step 3 depends on Step 1.,Step 1: What is the name of Beyoncé's fourth studio album? ANSWER: 4. Step 2: When was Beyoncé's fourth studio album released?,When was Beyoncé's fourth studio album released?,"['4 (Beyoncé album) | 4 (Beyoncé album), 4 is the fourth studio album by American singer Beyoncé. It was released on June 24, 2011, by Parkwood Entertainment and Columbia Records.', '4 - The Beyonce Wiki - Fandom | 4 is the fourth solo studio album by Beyoncé, released by Columbia Records on June 24, 2011. The twelve-song set marked the first release by Knowles since ...', '4/Release date | June 24, 2011', '4 (Beyoncé album) | 4 is the fourth studio album by American singer Beyoncé. It was released on June 24, 2011, by Parkwood Entertainment and Columbia Records.', '4 (Beyoncé album) - Simple English Wikipedia, the free ... | 4 is the fourth studio album by American singer Beyoncé. It was released June 24, 2011. Seven singles were released from the album. ""Run the World (Girls)"" was the first single from the album., Seven singles', '4 (Beyoncé album) | 4 is the fourth studio album by American singer Beyoncé. It was released on June 24, 2011, by Parkwood Entertainment and Columbia Records.', '4 (Beyoncé album) | 4 (Beyoncé album), 4 is the fourth studio album by American singer Beyoncé. It was released on June 24, 2011, by Parkwood Entertainment and Columbia Records.']","Beyoncé's fourth studio album is titled ""4"" [1][2][4].",4,['4']
