Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
Justin Hayward and Matty Mullins are both musicians?,"[""From Justin: 'Legends and Lyrics' | News | After hearing John play guitar, (the day before the show) I knew when he mentioned that his wife Megan Mullins could be just right on violin for ..."", 'List of lead vocalists | Justin Hayward (The Moody Blues); Matt Heafy (Trivium); Matty Healy (The 1975) ... Matty Mullins (Memphis May Fire); Marcus Mumford (Mumford & Sons); Donnie Munro ...', 'List of singer-songwriters | Justin Hayward · Matty Healy · Imogen Heap · Paul Heaton · Ella Henderson · Ant Henson · Boo Hewerdine · Robyn Hitchcock · Trevor Horn · Ben Howard · HRVY ...']","Step 1: Is Justin Hayward a musician?
Step 2: Is Matty Mullins a musician?
Step 3: Are Justin Hayward and Matty Mullins related or have any musical collaborations?",Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: Is Justin Hayward a musician? ANSWER: yes. Step 2: Is Matty Mullins a musician? ANSWER: yes. Step 3: Are Justin Hayward and Matty Mullins related or have any musical collaborations?,Are Justin Hayward and Matty Mullins related or have any musical collaborations?,"['Justin Hayward | David Justin Hayward OBE (born 14 October 1946) is an English musician. He was the guitarist and frontman of the rock band the Moody Blues from 1966 until ...', 'Matty Mullins | Matty Mullins (born July 3, 1988) is an American singer who is the lead vocalist of the metalcore band Memphis May Fire.', 'Lovers Lane Music Community | A community for expressing the love within our soul that is often stirred by the music we listen to today, or the music we listened to growing up.', ""From Justin: 'Legends and Lyrics' | News | After hearing John play guitar, (the day before the show) I knew when he mentioned that his wife Megan Mullins could be just right on violin for ..."", 'Justin Hayward Official Website | Justin Hayward | Justin Hayward, voice of the Moody Blues. Get all the latest news, tour dates and official merchandise including t-shirts, sweatshirts, hats, music and more.', 'Matty Mullins (@mattymullins) • Instagram photos and videos | 315K Followers, 1335 Following, 3346 Posts - See Instagram photos and videos from Matty Mullins (@mattymullins)', 'The Load Out Music Podcast | Hosted by Aaron Perlut, the Load Out Music Podcast features intimate conversations with emerging and established musicians, recorded at the Gasligh ...']","Justin Hayward is an English musician [1]. Matty Mullins is an American singer and lead vocalist of the metalcore band Memphis May Fire [2]. Therefore, both Justin Hayward and Matty Mullins are musicians.",yes,['yes']
Are  Bop and The Fader both magazines?,"['The FADER Shop - Official Merch, Posters, and Magazines | The FADER online store offers cover posters, back issues, and a large selection of apparel. Shop today!', 'I Trust You: The Oral History Of The FADER | As the magazine developed, The FADER started showcasing artists and its own brand with increasingly large events. ADVERTISEMENT. JON COHEN: The ...', ""Rob Stone Behind 20 Years of Fader Magazine & Shares ... | Rob Stone Behind 20 Years of Fader Magazine & Shares Stories of Biggie and Diddy | SWAY'S UNIVERSE · Comments14.""]","Step 1: What is Bop magazine?
Step 2: What is The Fader magazine?",Step 2 depends on Step 1.,Step 1: What is Bop magazine? ANSWER: a monthly American entertainment magazine. Step 2: What is The Fader magazine?,What is The Fader magazine?,"['Bop (magazine) | Bop magazine was a monthly American entertainment magazine for children 10 years of age and teenagers. It began publication in the summer of 1983 and was ...', 'Home | The FADER | The FADER is the definitive voice of music and the lifestyle that surrounds it.', 'The FADER Shop - Official Merch, Posters, and Magazines | The FADER online store offers cover posters, back issues, and a large selection of apparel. Shop today!', 'bop magazine products for sale | Get the best deals on bop magazine when you shop the largest online selection at eBay.com. Free shipping on many items | Browse your favorite brands ... 4.4seller rating (548)', 'Magazine page | The FADER | The FADER is the definitive voice of music and the lifestyle that surrounds it.', 'I Trust You: The Oral History Of The FADER | As the magazine developed, The FADER started showcasing artists and its own brand with increasingly large events. ADVERTISEMENT. JON COHEN: The ...', 'BOP Magazine | The latest Music News, Cultural Coverage, Live Event Photography, & Album Reviews. All for the people on Bop Magazine.']",Bop magazine was a monthly American entertainment magazine for children and teenagers [1].  The FADER is a magazine that covers music and lifestyle [2].,yes,['yes']
Are Paul Schattel and Brian Helgeland both screenwriters?,"['Movie Creators | Movie creators can be credited for a variety of tasks. They can be credited for directing, screenplay, characters, novels/novellas/books, short stories, ...', 'Ignorancia xl | Brian helgeland. Pilot training in sri lanka. Pre season training rugby union. Ringtone makes breast bigger download. Dusome jackie. Mapa ...', ""Untitled | ... helgeland kristiansand, Chipichape cali cartelera, Life compounds, Carte ... Paul havekotte, Bh7500, Dall'oliva all'olio schede didattiche. Razas de ...""]","Step 1: Who is Paul Schattel?
Step 2: What movies has Paul Schattel written?
Step 3: Who is Brian Helgeland?
Step 4: What movies has Brian Helgeland written?
Step 5: Are there any movies that both Paul Schattel and Brian Helgeland have written?",Step 2 depends on Step 1. Step 4 depends on Step 3. Step 5 depends on Step 2. Step 5 depends on Step 4.,"Step 1: Who is Paul Schattel? ANSWER: American screenwriter, director, producer, editor, lecturer, and trained journalist. Step 2: What movies has Paul Schattel written?",What movies has Paul Schattel written?,"['Interview with Paul Schattel - Adelaide Screenwriter | Paul Schattel is an American screenwriter, director, producer, editor, lecturer and a trained journalist., American screenwriter, director, producer, editor, lecturer and a trained journalist', 'Polly Schattel | Polly Schattel. Director: Here There Be Tygers. Born in small town Alabama, Schattel received her BA in English Literature from the University of Montevallo ...', 'Paul Schattel/Films written | Quiet River', 'Paul Schattel | Movies and Filmography | Find films and movies featuring Paul Schattel on AllMovie. ... Paul Schattel. Active - 2003 - 2003 | Genres - Drama, Thriller · Filmography ↓. Filmography.', 'Brian Helgeland | Brian Helgeland. Director: Finestkind. Brian Helgeland was born in Providence, Rhode Island and raised in New Bedford Massachusetts.', 'Brian Helgeland | Helgeland also directed and wrote the film ""42"" with Chadwick Boseman and ""Legend"" with Tom Hardy. Both were biopics. His most recent film is ""Finestkind"" with ...', 'Movie Creators | You will get a list of movies ranked from the best to the worst using the sum of eight different ratings: stars, gimmick, rewatchability, creepiness, story, ...']","Paul Schattel is an American screenwriter, director, producer, and editor [1]. Brian Helgeland is a director and writer [5].",yes,['yes']
Were both Joseph Epstein and Mary Renault writers?,"[""What Makes Vidal Run - Joseph Epstein ... | The chief ploy in a Vidal essay is to point out that the emperor has no clothes and then to go a step further and remove the poor man's skin."", 'Gossip: The Untrivial Pursuit - Joseph Epstein - Everand | A look at the delights—and dangers—of gossip, from a New York Times–bestselling, “erudite writer, gifted with rare insight and a wry sense of humor” (USA ... Rating: 3.1, \u200e8 votes', 'Gates of Eden, by Morris Dickstein - Joseph Epstein ... | Not a very impressive performance, especially when, in the same essay, he praises Mary Renault for forcing “even the dullest book-chat writer to ...']","Step 1: Was Joseph Epstein a writer?
Step 2: Was Mary Renault a writer?",None,,,"['Joseph Epstein (writer) | Joseph Epstein (born January 9, 1937) is an American writer who was the editor of the magazine The American Scholar from 1975 to 1997.', 'Mary Renault | Eileen Mary Challans (4 September 1905 – 13 December 1983), known by her pen name Mary Renault was a British writer best known for her historical novels set ...', ""What Makes Vidal Run - Joseph Epstein ... | The chief ploy in a Vidal essay is to point out that the emperor has no clothes and then to go a step further and remove the poor man's skin."", 'Joseph Epstein | A distinguished essayist, Epstein served as editor of The American Scholar from 1975 to 1997, contributing essays under the name Aristides. In his introduction ...', 'Who Is Mary Renault? | Mary began working as a nurse after graduation, and her off-duty hours were filled with writing. Her first novel, Purposes of Love (1939) was a hospital romance ...', 'Gossip: The Untrivial Pursuit - Joseph Epstein - Everand | A look at the delights—and dangers—of gossip, from a New York Times–bestselling, “erudite writer, gifted with rare insight and a wry sense of humor” (USA ... Rating: 3.1, \u200e8 votes', 'Joseph Epstein: books, biography, latest update | JOSEPH EPSTEIN is the author of the best-selling Snobbery and of Friendship, as well as the short story... Read full bio. Most popular. $9.59, \u200e30, day returns']",Joseph Epstein was an American writer and editor [1]. Mary Renault was a British writer known for her historical novels [2]. Joseph Epstein served as editor of The American Scholar and contributed essays under the name Aristides [4]. Mary Renault began working as a nurse after graduation and filled her off-duty hours with writing [5]. Joseph Epstein is the author of the best-selling Snobbery and of Friendship [7].,yes,['yes']
Are Weinan and Jieyang both cities in China?,"['List of cities in China | Guangdong · Jieyang, 1993-04-06. Qingyuan, 清远市, Guangdong, ZZZ-direct ... Weinan, 1990-12-27. Shangluo, 商洛市, Shaanxi, ZZZ-direct administrationdirect ...', ""Urban legend: China's tiered city system explained | The second classification is the political administration of a city. China has four levels as well as two special regions, Hong Kong and Macau ... Jieyang. GDP ..."", ""A Complete List of Cities in China | ... Jieyang · Jilin · Jinan · Jinchang · Jincheng · Jingdezhen · Jingmen ... Weinan · Xi'an · Xianyang · Yan'an · Yulin. Shandong: Binzhou ...""]","Step 1: Is Weinan a city in China?
Step 2: Is Jieyang a city in China?",None,,,"['Weinan | Weinan (Chinese: 渭南; pinyin: Wèinán) is a prefecture-level city in the east central Shaanxi province, China. The city lies on the lower section of the Wei ...', ""Jieyang | Jieyang (Chinese: 揭阳; pinyin: Jiēyáng) is a prefecture-level city in eastern Guangdong Province (Yuedong), People's Republic of China, ..."", 'List of cities in China | Guangdong · Jieyang, 1993-04-06. Qingyuan, 清远市, Guangdong, ZZZ-direct ... Weinan, 1990-12-27. Shangluo, 商洛市, Shaanxi, ZZZ-direct administrationdirect ...', ""Weinan Shaanxi: Abundant City Famed for Precipitous Mt. ... | Weinan is situated in the east-central area of Shaanxi Province, separated from Shanxi and Henan by the Yellow River. It is bordered by Xi'an to the west, and ..."", ""Jieyang Guangdong: China's Largest Jadeite Trade Center | Situated in the southeast of Guangdong, Jieyang is a prefecture level city with the largest area and the largest population in east Guangdong."", ""Urban legend: China's tiered city system explained | The second classification is the political administration of a city. China has four levels as well as two special regions, Hong Kong and Macau ... Jieyang. GDP ..."", 'Weinan, China - International Urban Cooperation (IUC) Asia | Weinan (Chinese: 渭南; pinyin: Wèinán) is a prefecture-level city in the east of Shaanxi province, China. The city lies about 60 km (37 mi) east of the ...']","Weinan is a prefecture-level city in Shaanxi province, China [1][4][7]. Jieyang is a prefecture-level city in eastern Guangdong Province, China [2][3][5].",Yes,['yes']
Bruce Fairbairn produced what album by Bon Jovi?,"['New Jersey | New Jersey, In 1988, Fairbairn produced the Bon Jovi album New Jersey, which holds the record for the hard rock/glam metal album to spawn the most Top 10 singles, with five singles charting in the Top 10 of the Billboard Hot 100, selling over seven million copies in the United States., New Jersey', 'Bruce Fairbairn (Producer) Albums Ranked | Bruce Fairbairn (Producer) Albums Ranked · 20.Dan Reed Network · 19.Fast Forward · 18.Honeymoon Suite · 17.Jackyl · 16.Aerosmith · 15.Chicago · 14.The Cranberries · 13.', ""Bruce Fairbairn | Produces Aerosmith's Pump album in 1989, which goes on to sell 7 million copies. 1987. Nominated for the Producer of the Year JUNO Award in 1987 for Bon Jovi's ...""]",Step 1: What albums has Bruce Fairbairn produced? Step 2: Did Bruce Fairbairn produce any albums for Bon Jovi?,Step 2 depends on Step 1.,"Step 1: What albums has Bruce Fairbairn produced? ANSWER: Albums for Loverboy, Blue Öyster Cult, Bon Jovi, Poison, Aerosmith, AC/DC, Scorpions, and Van Halen. Step 2: Did Bruce Fairbairn produce any albums for Bon Jovi?",Did Bruce Fairbairn produce any albums for Bon Jovi?,"['Category:Albums produced by Bruce Fairbairn | B · Balance (Van Halen album) · The Best of Chicago: 40th Anniversary Edition · Best Of – Volume I (Van Halen album) · Big Ones · Big Ones (Loverboy album) ...', ""Bruce Fairbairn | The Canadian Encyclopedia | After hearing Fairbairn's work on the Black 'N Blue record Without Love (1985), Jon Bon Jovi enlisted the producer to work on his band's third studio effort, Slippery When Wet. Released in 1986, the record spent eight weeks at No. 1 on the Billboard albums chart and went on to sell more than 12 million copies., Slippery When Wet"", 'Bruce Fairbairn | He produced albums for many well-known international artists such as Loverboy, Blue Öyster Cult, Bon Jovi, Poison, Aerosmith, AC/DC, Scorpions, Van Halen, ...', 'New Jersey | New Jersey, In 1988, Fairbairn produced the Bon Jovi album New Jersey, which holds the record for the hard rock/glam metal album to spawn the most Top 10 singles, with five singles charting in the Top 10 of the Billboard Hot 100, selling over seven million copies in the United States., New Jersey', 'Bruce Fairbairn (Producer) Albums Ranked | Bruce Fairbairn (Producer) Albums Ranked · 20.Dan Reed Network · 19.Fast Forward · 18.Honeymoon Suite · 17.Jackyl · 16.Aerosmith · 15.Chicago · 14.The Cranberries · 13.', 'Bruce Fairbairn | He produced albums for many well-known international artists such as Loverboy, Blue Öyster Cult, Bon Jovi, Poison, Aerosmith, AC/DC, Scorpions, Van Halen, ...', 'Bruce Fairbairn (Producer) Albums Ranked | Bruce Fairbairn (Producer) Albums Ranked ; 2, Get Lucky ; 1, The Blitz ; Krokus has always been a weird band. Teetering between AC/DC and Metal and pop. Any other ...']","Bruce Fairbairn produced the album ""Slippery When Wet"" by Bon Jovi [2].",Slippery When Wet,['Slippery When Wet']
are Beta and Collinsia both plant genus ?,"['Collinsia grandiflora Lindl. | Both, No County Data. Native Status: L48. AK. HI. PR. VI. NAV. CAN. GL. SPM. NA. Default ... Genus. Collinsia Nutt. - blue eyed MaryP. Species. Collinsia ...', 'Collinsia parviflora Lindl. | Both. Native, No County Data. Introduced, No County Data. Both, No County Data ... Genus. Collinsia Nutt. - blue eyed MaryP. Species. Collinsia parviflora Lindl ...', 'Beta (plant) | Beta is a genus in the flowering plant family Amaranthaceae. The best known member is the common beet, Beta vulgaris, but several other species are ...']",Step 1: What is the genus of the plant Beta? Step 2: What is the genus of the plant Collinsia? Step 3: Are Beta and Collinsia both plant genus?,Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the genus of the plant Beta? ANSWER: Beta. Step 2: What is the genus of the plant Collinsia?,What is the genus of the plant Beta? ANSWER: Beta. What is the genus of the plant Collinsia?,"['Beta (plant) | Beta is a genus in the flowering plant family Amaranthaceae. The best known member is the common beet, Beta vulgaris, but several other species are ...', 'Beta (plant) | Beta is a genus in the flowering plant family Amaranthaceae. The best known member is the common beet, Beta vulgaris, but several other species are recognised.', 'Collinsia grandiflora Lindl. | Both, No County Data. Native Status: L48. AK. HI. PR. VI. NAV. CAN. GL. SPM. NA. Default ... Genus. Collinsia Nutt. - blue eyed MaryP. Species. Collinsia ...', 'Collinsia grandiflora Lindl. | Both, No County Data. Native Status: L48. AK. HI. PR. VI. NAV. CAN. GL. SPM. NA. Default ... Genus. Collinsia Nutt. - blue eyed MaryP. Species. Collinsia ...', 'Beta | plant genus | Beta vulgaris ... Beta vulgaris, flowering plant of the amaranth family (Amaranthaceae) widely grown for the edible leaves and roots of its four cultivated forms.', 'Beta | plant genus | Beta vulgaris, flowering plant of the amaranth family (Amaranthaceae) widely grown for the edible leaves and roots of its four cultivated forms. ... B. vulgaris ...', 'Collinsia parviflora Lindl. | Both. Native, No County Data. Introduced, No County Data. Both, No County Data ... Genus. Collinsia Nutt. - blue eyed MaryP. Species. Collinsia parviflora Lindl ...']",Beta is a genus in the flowering plant family Amaranthaceae [1][2]. Collinsia is also a genus [3][4][7].,Yes,['yes']
Are Robert Fleischman and Karl Sanders both musicians?,"['List of lead vocalists | Robert Fleischman (Journey, Vinnie Vincent Invasion); Tom Fletcher (McFly) ... Karl Sanders (Nile); Troy Sanders (Mastodon); Sandeul (B1A4); Sonny Sandoval ...', 'Composers of the Future V | ... two mentor composers and Westchester Chamber Orchestra musicians privately and in groups mostly twice a week over a four month period, after school. About ...', 'Taoism Way Beyond Seeking Love of Wisdom (Alan Watts ... | Chicago Medium Rare - When We Were Both Younger|Robert J. Casey? Relation and Consciousness: A Logical System of Metaphysics|Eric Toms. The ...']",Step 1: Who is Robert Fleischman? Step 2: What bands has Robert Fleischman been a part of? Step 3: Who is Karl Sanders? Step 4: What bands has Karl Sanders been a part of? Step 5: Are there any bands that both Robert Fleischman and Karl Sanders have been a part of?,Step 2 depends on Step 1. Step 4 depends on Step 3. Step 5 depends on Step 2. Step 5 depends on Step 4.,Step 1: Who is Robert Fleischman? ANSWER: American singer and songwriter. Step 2: What bands has Robert Fleischman been a part of?,What bands has Robert Fleischman been a part of?,"['Robert Fleischman | Robert Fleischman (born March 11, 1953) is an American singer and songwriter. He is known for briefly working with the rock band Journey as their lead ...', 'Robert Fleischman | Robert Fleischman (born March 11, 1953) is an American singer and songwriter. He is known for briefly working with the rock band Journey as their lead ...', 'Karl Sanders | Karl Sanders (born June 5, 1963) is an American vocalist and guitarist, most widely known as the founding member of the ancient Egyptian-themed technical death ...', ""Karl Sanders | Enter the Nile - Two notes | For players traversing the Technical Death Metal vista, one player stands apart – Karl Sanders. From roots in the 80's thrash metal explosion with Morriah, today Karl is internationally known as the founding member of ancient Egyptian-themed Technical Death Metal supremos, Nile., supremos, Nile"", 'Karl Sanders | Karl Sanders (born June 5, 1963) is an American vocalist and guitarist, most ... founding member of the ancient Egyptian-themed technical death metal band Nile.', 'List of lead vocalists | Robert Fleischman (Journey, Vinnie Vincent Invasion); Tom Fletcher (McFly) ... Karl Sanders (Nile); Troy Sanders (Mastodon); Sandeul (B1A4); Sonny Sandoval ...', 'List of lead vocalists | Robert Fleischman (Journey, Vinnie Vincent Invasion); Tom Fletcher (McFly) ... Karl Sanders (Nile); Troy Sanders (Mastodon); Sandeul (B1A4); Sonny Sandoval ...']",Robert Fleischman and Karl Sanders are both American vocalists and guitarists [1][3][5][6].,Yes,['yes']
Are Weatherwise and Variety both magazines?,"['Weatherwise The Magazine About The Weather | A wide variety of weather elements is observed at most weather stations ... Both books are written at a level that will be understandable to just about any ...', '9: Weatherwise with Margaret Benner | Weatherwise is a glossy magazine published bimonthly, 6 issues per year. The mission of the magazine is “to explore how weather impacts every aspect of culture ...', 'Weatherwise | Weatherwise is a magazine founded by David M. Ludlum and was published by Heldref Publications in Washington DC, but now is published by Taylor & Francis Group.']",Step 1: What is Weatherwise magazine? Step 2: Who founded Weatherwise magazine? Step 3: What is Variety magazine? Step 4: Are Weatherwise and Variety both magazines?,Step 2 depends on Step 1. Step 4 depends on Step 1. Step 4 depends on Step 3.,Step 1: What is Weatherwise magazine? ANSWER: A bi-monthly magazine about weather and climate.. Step 2: Who founded Weatherwise magazine?,Who founded Weatherwise magazine?,"['Weatherwise | Weatherwise publishes articles in meteorology and climatology, with focus on the relation of weather to technology, history, culture, art, and society.', 'David M. Ludlum | David M. Ludlum, Weatherwise is a magazine founded by David M. Ludlum and was published by Heldref Publications in Washington DC, but now is published by Taylor & Francis Group., David M., Ludlum', 'David M. Ludlum | He was the founder of the only magazine in the U.S. about weather, Weatherwise. David McWilliams Ludlum. Born, (1910-12-03)December 3, 1910. East Orange, New ...', 'History of Variety | Recognized and respected throughout the world of show business, Variety is the premier source of entertainment news. Since 1905, the most influential ...', 'Weatherwise The Magazine About The Weather | A wide variety of weather elements is observed at most weather stations ... Both books are written at a level that will be understandable to just about any ...', 'Weatherwise The Magazine About The Weather | A wide variety of weather elements is observed at most weather stations ... Both books are written at a level that will be understandable to just about any ...', 'Weatherwise | It covers weather and climate for weather enthusiasts as well as meteorologists and climatologists and is the only popular press publication in the United ...']",Weatherwise is a magazine focused on meteorology and climatology [1][2][3]. Variety is a magazine that covers entertainment news [4][7].,Yes,['yes']
Are John Wetton and Pete Shelley both singers?,"['John Wetton | FOREVER YOUNG | Pete Burns · Pete Shelley · Pete Townshend · Peter Buck · Peter Case · Peter Cetera · Peter Gabriel · Peter Godwin · Peter Murphy · Peter ...', 'What bands beside Rush and Primus have a bass player ... | The Police, Budgie, King Crimson (Bruford/Fripp/Wetton), Asia, Thin Lizzy, cream, and Deep Purple w/ the legendary Glenn Hughes!', 'Best Male Rock Singers: 100 Of The Most Legendary ... | From powerhouse belters to multi-octave vocalists with mind-boggling versatility, the best male rock singers have left their mark on music history.']",Step 1: Who is John Wetton? Step 2: What bands has John Wetton been a part of? Step 3: Who is Pete Shelley? Step 4: What bands has Pete Shelley been a part of? Step 5: Are there any bands that both John Wetton and Pete Shelley have been a part of?,Step 2 depends on Step 1. Step 4 depends on Step 3. Step 5 depends on Step 2. Step 5 depends on Step 4.,"Step 1: Who is John Wetton? ANSWER: English musician, singer, and songwriter. Step 2: What bands has John Wetton been a part of?",What bands has John Wetton been a part of?,"['John Wetton | John Kenneth Wetton (12 June 1949 – 31 January 2017) was an English musician, singer and songwriter. Known for his dexterous bass playing and booming ...', 'John Wetton | After the breakup of King Crimson at the end of 1974, Wetton spent the next seven years as a member of several other progressive rock and hard rock bands, Roxy ...', 'Pete Shelley | Pete Shelley was an English singer, songwriter and guitarist. He formed early punk band Buzzcocks with Howard Devoto in 1976, and became the lead singer and ...', 'Pete Shelley - Wikipedia | Pete Shelley (born Peter Campbell McNeish; 17 April 1955 – 6 December 2018) was an English singer, songwriter and guitarist. He formed early punk band Buzzcocks with Howard Devoto in 1976, and became the lead singer and guitarist in 1977 when Devoto left., Buzzcocks', ""Buzzcocks' Pete Shelley Punk Influence Still Reverberates | “Pete was the most unassuming pop star, ever,” says former Gang of Four drummer Hugo Burnham, whose band shared several tours with Buzzcocks. “ ..."", 'List of Musical Bands | Rock, Pop, Grunge | list of bands · ABBA · AC/DC · Aerosmith · The Allman Brothers Band · Amadou and Mariam · The Andrews Sisters · The Animals · Arcade Fire · The ...', 'John Wetton | FOREVER YOUNG | Pete Burns · Pete Shelley · Pete Townshend · Peter Buck · Peter Case · Peter Cetera · Peter Gabriel · Peter Godwin · Peter Murphy · Peter ...']","John Wetton was an English musician, singer, and songwriter [1]. Pete Shelley was also an English singer, songwriter, and guitarist [3][4].",Yes,['yes']
Are Wenchang and Macheng in the same country?,"['Wenchang | Wenchang is a county-level city in the northeast of Hainan province, China. Although called a ""city"", Wenchang refers to a large land area in Hainan - an ...', 'Wenchang – Travel guide at Wikivoyage | Wenchang (文昌; Bun-Sio in Hainanese, Wén\u200bchāng\u200b in Mandarin) is on the northeast coast of Hainan Province in southern China.', ""Macheng | Macheng (Chinese: 麻城; pinyin: Máchéng) is a city in northeastern Hubei province, People's Republic of China, bordering the provinces of Henan to the north ...""]",Step 1: Where is Wenchang located? Step 2: What country is Wenchang in? Step 3: Where is Macheng located? Step 4: What country is Macheng in?,Step 2 depends on Step 1. Step 4 depends on Step 3.,"Step 1: Where is Wenchang located? ANSWER: Hainan, China. Step 2: What country is Wenchang in?",What country is Wenchang in?,"['Wenchang | Located in the northeastern part of Hainan, Boon Siou/Wenchang covers a total area of 2,403 square kilometres (928 sq mi). The east side has a long coastline ...', 'Wenchang | Wenchang is a county-level city in the northeast of Hainan province, China. Although called a ""city"", Wenchang refers to a large land area in Hainan - an ...', 'Macheng | It is located in the northeastern portions of Hubei. Most of the higher elevation portions of the Dabie Mountains is on the northern portions of the city.', ""Macheng | People's Republic of China"", 'Macheng, China 2023: Best Places to Visit | Macheng is known for some of its popular attractions, which include: Bozi Tower · Xing Hua Cun · Yimin Wenhua Park · MaChengShi ShangMao BuXingJie · Machengshi ...', 'Wenchang | Wenchang is a county-level city in the northeast of Hainan province, China. Although called a ""city"", Wenchang refers to a large land area in Hainan - an ...', 'Wenchang – Travel guide at Wikivoyage | Wenchang (文昌; Bun-Sio in Hainanese, Wén\u200bchāng\u200b in Mandarin) is on the northeast coast of Hainan Province in southern China.']","Wenchang is a county-level city in Hainan province, China [2][6][7]. Macheng is a city located in the northeastern portions of Hubei, People's Republic of China [3][4][5].",Yes,['yes']
"Lucrezia Borgia and Odyssey, are written works?","[""Lucrezia Borgia: Daughter of Pope Alexander VI - Everand | This new edition of Gregorovius's classic work Lucrezia Borgia is enhanced with an introduction by Samantha Morris, a noted expert on the history of the Borgias ... Rating: 2, \u200e1 vote"", 'Lucrezia Borgia by Ferdinand Gregorovius - Ebook - Everand | Read Lucrezia Borgia by Ferdinand Gregorovius with a free trial. Read millions of eBooks and audiobooks on the web, iPad, iPhone and Android.', 'Lucrezia Borgia, Duchess Of Ferrara V1: A Biography | Written by William Gilbert, this book explores the life of Lucrezia Borgia, the daughter of Pope Alexander VI and sister of Cesare Borgia.The book begins with ... $33.95, \u200e14, day returns']",Step 1: Is Lucrezia Borgia a written work? Step 2: Who is the author of Lucrezia Borgia? Step 3: Is Odyssey a written work? Step 4: Who is the author of Odyssey?,Step 2 depends on Step 1. Step 4 depends on Step 3.,Step 1: Is Lucrezia Borgia a written work? ANSWER: Yes. Step 2: Who is the author of Lucrezia Borgia?,Is Lucrezia Borgia a written work? ANSWER: Yes. Who is the author of Lucrezia Borgia?,"['Lucrezia Borgia - Wikipedia | Literature and opera French author Victor Hugo wrote in 1833 the stage play Lucrèce Borgia., Victor Hugo wrote in 1833 the stage play Lucrèce Borgia', 'Lucrezia Borgia | Biography, Child, & Facts | Lucrezia Borgia, Italian noblewoman and a central figure of the infamous Borgia family of the Italian Renaissance. Daughter of Pope Alexander VI and sister ...', ""Lucrezia Borgia | Lucrezia is the Bride of Vengeance (1949), played by Paulette Goddard, with Macdonald Carey in the role of Cesare Borgia, and John Lund playing Alfonso d'Este ( ..."", ""Homer's Odyssey | Origin & Background - Study.com | Homer's The Odyssey, along with his other work The Iliad, is one of the oldest works of written literature that we still have today., one of the oldest works of written literature"", 'Odyssey | The Odyssey is one of two major ancient Greek epic poems attributed to Homer. It is one of the oldest extant works of literature still widely read by modern ...', ""Homer's Odyssey | Origin & Background - Video & Lesson ... | Read about the poet Homer from ancient Greece and explore his famous work the Odyssey. Learn about when the Odyssey was written and ancient Greek..."", ""Lucrezia Borgia: Daughter of Pope Alexander VI - Everand | This new edition of Gregorovius's classic work Lucrezia Borgia is enhanced with an introduction by Samantha Morris, a noted expert on the history of the Borgias ... Rating: 2, \u200e1 vote""]",Lucrezia Borgia and Odyssey are written works. [1][2][4][5][6][7].,Yes,['yes']
Are Atom Smash and Gorillaz both bands?,"[""This might be a dumb question, but is Gorillaz technically ... | Yes. There's the virtual band, and there's the real band with Damon and co. The real band keeps changing, but Damon is the one and only ..."", 'Atom Smash | Atom Smash is a Miami, Florida-based hard rock band consisting of Serg Gabriel Sanchez (vocals), Mark ""Taco"" Annino (drums), Luke ""Cowboy"" Rice (guitar, ...', 'List of musical supergroups | This is a list of supergroups, music groups whose members are already successful as solo artists or as part of other groups. Usually used in the context of ...']",Step 1: What is Atom Smash? Step 2: What is Gorillaz? Step 3: Are Atom Smash and Gorillaz both considered bands?,Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is Atom Smash? ANSWER: A device used to accelerate particles and collide them with target atoms. Step 2: What is Gorillaz?,What is Atom Smash? ANSWER: A device used to accelerate particles and collide them with target atoms. What is Gorillaz? The last question after the rewrite.,"['How Atom Smashers Work - Science | HowStuffWorks | However, physicists soon built devices called particle accelerators, or atom smashers. In these devices, you accelerate particles to high speeds -- high kinetic energies -- and collide them with target atoms. The resulting pieces from the collision, as well as emitted radiation, are detected and analyzed., accelerate particles to high speeds -- high kinetic energies -- and collide them with target atoms', 'Atom Smasher (DC Comics) | Albert Rothstein is a superhero appearing in American comic books published by DC Comics. Atom Smasher is known for his power of growth and super strength.', 'How Atom Smashers Work | In these devices, you accelerate particles to high speeds -- high kinetic energies -- and collide them with target atoms. The resulting pieces from the ...', ""It's a Question of Physics: What is an atom smasher? | Atom smasher is an older, popular name for a particle accelerator. They use electromagnetic fields to accelerate charged subatomic particles to high energies."", ""This might be a dumb question, but is Gorillaz technically ... | Yes. There's the virtual band, and there's the real band with Damon and co. The real band keeps changing, but Damon is the one and only ..."", 'Atom Smash | Atom Smash is a Miami, Florida-based hard rock band consisting of Serg Gabriel Sanchez (vocals), Mark ""Taco"" Annino (drums), Luke ""Cowboy"" Rice (guitar, vocals ...', 'Questions and Answers - Does an atom smasher really ... | To get it to work, they built an accelerator that ran two beams in opposite directions and then made them smack into each other. Each of the two beams operates ...']","Atom Smash is a Miami, Florida-based hard rock band [6]. Gorillaz is a virtual band with Damon Albarn and a changing real band [5]. Both Atom Smash and Gorillaz are bands [5][6].",Yes,['yes']
