Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
What is the capital city of Norfolk Island?,"['Norfolk Island/Capitals | Kingston', 'Norfolk Island | At the 2021 census, it had 2,188 inhabitants living on a total area of about 35 km2 (14 sq mi). Its capital is Kingston. Norfolk Island. External territory.', ""Kingston, Norfolk Island | Kingston (Norf'k: Daun a'Taun) is the capital of the Australian external territory of Norfolk Island. The Norfolk Island Regional Council is based in Kingston.""]",Step 1: What is the capital city of Norfolk Island? Step 2: Where is the Norfolk Island Regional Council based?,None,,,"['Norfolk Island/Capitals | Kingston', 'Norfolk Island | At the 2021 census, it had 2,188 inhabitants living on a total area of about 35 km2 (14 sq mi). Its capital is Kingston. Norfolk Island. External territory.', 'Norfolk Island Regional Council | Council offices. PO Box 95, Norfolk Island 2899. Street Address Council Bicentennial Complex, 39 Taylors Rd, Burntpine, Norfolk Island. Feedback. NIRC welcomes ...', 'Norfolk Island/Capitals | Kingston', 'Norfolk Island | At the 2021 census, it had 2,188 inhabitants living on a total area of about 35 km2 (14 sq mi). Its capital is Kingston. Norfolk Island. External territory.', ""Kingston, Norfolk Island | Kingston (Norf'k: Daun a'Taun) is the capital of the Australian external territory of Norfolk Island. The Norfolk Island Regional Council is based in Kingston."", 'Norfolk Island Regional Council | The Norfolk Island Regional Council is the local government body of Norfolk Island, an island territory of Australia in the south Pacific Ocean.']",The capital city of Norfolk Island is Kingston [2][4][6].,Kingston,['Kingston']
What year did Dell go private?,"[""2013 | 2013, Dell originally went public in 1988; the company went private in a leveraged buyout in 2013 at $24.9 billion. In 2018, Dell returned to the public markets in a complex transaction in which the company bought out shares of a tracking stock for what was then Dell's stake in VMware (VMW)., 2013"", 'Dell to go private in landmark $24.4 billion deal | Michael Dell struck a deal to take Dell Inc private for $24.4 billion in the biggest leveraged buyout since the financial crisis, ...', ""Dell is now a private company | 29, 2013, Dell announced the completion of its acquisition by Michael Dell, Dell's founder and CEO, and Silver Lake Partners, a leading global technology firm.""]",Step 1: When did Dell originally go public? Step 2: When did Dell go private in a leveraged buyout? Step 3: When did Dell return to the public markets? Step 4: When did Dell announce the completion of its acquisition by Michael Dell and Silver Lake Partners?,Step 2 depends on Step 1. Step 3 depends on Step 2. Step 4 depends on Step 3.,Step 1: When did Dell originally go public? ANSWER: 1988. Step 2: When did Dell go private in a leveraged buyout?,When did Dell go private in a leveraged buyout?,"['1988 | 1988, Dell originally went public in 1988; the company went private in a leveraged buyout in 2013 at $24.9 billion., 1988', 'Dell returns to public stock market after years as private ... | Dell returned to the public market on Friday, ending a long saga that began when CEO and founder Michael Dell took the declining company ...', 'Dell Went Private Once Before. How It Could Happen Again. | Dell originally went public in 1988; the company went private in a leveraged buyout in 2013 at $24.9 billion., in 2013', 'Dell to go private in landmark $24.4 billion deal | SAN FRANCISCO/NEW YORK (Reuters) - Michael Dell struck a deal to take Dell Inc private for $24.4 billion in the biggest leveraged buyout since ...', ""Dell Went Private Once Before. How It Could Happen Again. | In 2018, Dell returned to the public markets in a complex transaction in which the company bought out shares of a tracking stock for what was then Dell's stake in VMware (VMW). Under the current structure, Michael Dell, a trust for his wife Susan Dell, and Silver Lake together have 94% voting power., 2018"", 'Dell returns to public stock market after years as private ... | Dell returned to the public market on Friday, ending a long saga that began when CEO and founder Michael Dell took the declining company ...', ""Oct. 29, 2013 | Oct. 29, 2013, On Oct. 29, 2013, Dell announced the completion of its acquisition by Michael Dell, Dell's founder and CEO, and Silver Lake Partners, a leading global technology firm., Oct., 29, 2013""]",Dell went private in 2013 [1][3][4][7].,2013,['2013']
Where was the first Ottoman Aviation school?,"['Yeşilköy | Yeşilköy, The Ottoman High Command opened a Flight Training School in Yeşilköy, a suburb of Istanbul, on July 3, 1912, and began to train its own pilots. The first director of the school was Maj. Mehmet Cemal Bey., Yeşilköy, a suburb of Istanbul', 'Ottoman Aviation Squadrons | The Ottoman Empire started preparing its first pilots and aircraft, and with the founding of the Aircraft School (Tayyare Mektebi) in Yeşilköy (current ...', 'Turkish Air Force Academy | Serno took office in Istanbul on February 3, 1915 as the most authorized officer of Ottoman aviation. Serno held this position for 4 years. The most important ...']",Step 1: When and where did the Ottoman High Command open a Flight Training School? Step 2: What was the name of the first Ottoman Aviation school and where was it located?,Step 2 depends on Step 1.,"Step 1: When and where did the Ottoman High Command open a Flight Training School? ANSWER: 1912, Ottoman Empire. Step 2: What was the name of the first Ottoman Aviation school and where was it located?",What was the name of the first Ottoman Aviation school and where was it located?,"['Ottoman Aviation Squadrons | The history of Ottoman military aviation dates back to June 1909 or July 1911. The organisation is sometimes referred to as the Ottoman Air Force.', 'Ottoman Aviation Squadrons - Wikipedia | The Ottoman Empire started preparing its first pilots and aircraft, and with the founding of the Aircraft School (Tayyare Mektebi) in Yeşilköy (current Istanbul Atatürk Airport in Yeşilköy) on 3 July 1912, the empire began to train its own flight officers., Yeşilköy (current Istanbul Atatürk Airport in Yeşilköy)', ""Vecihi Hürkuş | On 21 April 1932, Hürkuş officially founded Turkey's first civil aviation school, the Vecihi Sivil Tayyare Mektebi."", 'Yeşilköy | Yeşilköy, The Ottoman High Command opened a Flight Training School in Yeşilköy, a suburb of Istanbul, on July 3, 1912, and began to train its own pilots. The first director of the school was Maj. Mehmet Cemal Bey., Yeşilköy, a suburb of Istanbul', 'Ottoman Aviation Squadrons | The Ottoman Empire started preparing its first pilots and aircraft, and with the founding of the Aircraft School (Tayyare Mektebi) in Yeşilköy (current ...', ""Sultan air guards. The first steps of the Ottoman military ... | September 25 The Ottoman Military Aviation School, 1912, began training officers for the needs of the country's military aviation. This is how ..."", 'Pioneers of Turkish aviation: Pilots who broke new ground | The first aviation training took place at Yeşilköy Aviation and Mechanical School with 17 planes purchased from Europe. When World War I ...']",The first Ottoman Aviation school was in Yeşilköy [2][4][5][6][7].,Yeşilköy,['Yeşilköy']
"Who were proposed new regulations called ""The Volcker Rule"" named after?","[""Volcker Rule - History, Implications, and Importance | The Volcker Rule is named after former Federal Reserve chairman, Paul Volcker, who proposed the rule as a way to curb the US banks' speculative trading activities that did not benefit consumers. Volcker headed the Economic Recovery Advisory Body under the Obama administration in 2009., Paul Volcker"", 'Volcker Rule: Definition, Purpose, How It Works, and ... | The Volcker Rule is intended to restrict high-risk, speculative trading activity by banks, such as proprietary trading or investing in or sponsoring hedge funds ...', 'Volcker Rule | The Volcker Rule is § 619 of the Dodd–Frank Wall Street Reform and Consumer Protection Act (12 U.S.C. § 1851). The rule was originally proposed by American ...']",Step 1: Who proposed the Volcker Rule as a way to curb US banks' speculative trading activities? Step 2: What is the name of the former Federal Reserve chairman who proposed the Volcker Rule? Step 3: What was the role of Paul Volcker in the Obama administration in 2009?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who proposed the Volcker Rule as a way to curb US banks' speculative trading activities? ANSWER: Paul Volcker. Step 2: What is the name of the former Federal Reserve chairman who proposed the Volcker Rule?,What is the name of the former Federal Reserve chairman who proposed the Volcker Rule?,"[""Volcker Rule - History, Implications, and Importance | The Volcker Rule is named after former Federal Reserve chairman, Paul Volcker, who proposed the rule as a way to curb the US banks' speculative trading activities that did not benefit consumers. Volcker headed the Economic Recovery Advisory Body under the Obama administration in 2009., Paul Volcker"", 'Volcker Rule: Definition, Purpose, How It Works, and ... | The Volcker Rule is intended to restrict high-risk, speculative trading activity by banks, such as proprietary trading or investing in or sponsoring hedge funds ...', 'Chairman Paul Volcker | Chairman Paul Volcker, § 1851). The rule was originally proposed by American economist and former United States Federal Reserve Chairman Paul Volcker in 2010 to restrict United States banks from making certain kinds of speculative investments that do not benefit their customers but not implemented until July 2015., Paul Volcker', 'Paul A. Volcker | Paul A. Volcker became chairman of the Board of Governors of the Federal Reserve System on August 6, 1979. He was reappointed for a second term on August 6, ...', 'Paul Volcker - Wikipedia | Volcker did not seek a third term at the Fed and was succeeded by Alan Greenspan. After his retirement from the Board, he chaired the Economic Recovery Advisory Board under President Barack Obama from 2009 to 2011 during the subprime mortgage crisis., chaired the Economic Recovery Advisory Board', 'Paul Volcker: First He Challenged Obama, Then ... | In an interview in late 2009, Volcker said he felt somewhat used early on by Obama (whom he had publicly backed for president)--merely trotted ...', ""Volcker Rule - History, Implications, and Importance | The Volcker Rule is named after former Federal Reserve chairman, Paul Volcker, who proposed the rule as a way to curb the US banks' speculative trading activities that did not benefit consumers. Volcker headed the Economic Recovery Advisory Body under the Obama administration in 2009., Paul Volcker""]","The proposed new regulations called ""The Volcker Rule"" were named after former Federal Reserve chairman, Paul Volcker [1][3][7].",Paul Volcker,['Paul Volcker']
"Which old english word does the word ""green"" originate from?","['word grene | word grene, The word green comes from the Middle English and Old English word grene, which, like the German word grün, has the same root as the words grass and grow., grene', 'green | Etymology of green by etymonline | Old English grenian ""to become green, flourish"" (see green (adj.)). Compare Dutch groenen, German grünen, Old Norse grona. Meaning ""to make ...', 'green - Wiktionary, the free dictionary | See also: gréén, Green, and Green. Contents.']","Step 1: What is the origin of the word ""green"" in Middle English and Old English? Step 2: What is the root of the word ""green"" in German? Step 3: What is the etymology of the word ""green"" in Old English?",Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: What is the origin of the word ""green"" in Middle English and Old English? ANSWER: grene. Step 2: What is the root of the word ""green"" in German?","What is the root of the word ""green"" in German?","['Green - Wikipedia | The word green comes from the Middle English and Old English word grene, which, like the German word grün, has the same root as the words grass and grow., grene', 'green - Wiktionary, the free dictionary | See also: gréén, Green, and Green. Contents.', 'Green - Wikipedia | The word green comes from the Middle English and Old English word grene, which, like the German word grün, has the same root as the words grass and grow.', 'green | Etymology of green by etymonline | Compare Dutch groenen, German grünen, Old Norse grona. Meaning ""to make green"" is 1560s. Related: Greened; greening.', 'Green - Wikipedia | The word green comes from the Middle English and Old English word grene, which, like the German word grün, has the same root as the words grass and grow., grene', 'green | Etymology of green by etymonline | late 14c., ""fresh green color,"" from Old French verdure ""greenness, greenery, green fields, herbs,"" from verd, variant of...vert ""green"" (12c.), ...', 'word grene | word grene, The word green comes from the Middle English and Old English word grene, which, like the German word grün, has the same root as the words grass and grow., grene']","The word ""green"" originates from the Middle English and Old English word ""grene"" [1][3][5][7].",grene,['grene']
Where did the San Diego River once flow to?,"[""Navigating the San Diego River's Past and its Future | It would flow into San Diego Bay for several decades at a time before switching course to Mission Bay — then known as False Bay — and after several more decades, it would change course again. “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins., San Diego Bay"", 'San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', 'San Diego River Context | The San Diego River flows approxi- mately 52 miles from its headwaters located near the towns of Julian and Santa. Ysabel in the Volcan mountains through.']",Step 1: Where did the San Diego River flow into before it was channelized by the Army Corps of Engineers? Step 2: What was the previous course of the San Diego River before it was channelized? Step 3: What is the current course of the San Diego River after it was channelized?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Where did the San Diego River flow into before it was channelized by the Army Corps of Engineers? ANSWER: the ocean. Step 2: What was the previous course of the San Diego River before it was channelized?,What was the previous course of the San Diego River before it was channelized?,"['Navigating the San Diego Rivers Past and its Future | News | “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins.', 'San Diego River | The river has changed its course several times in recorded history. Prior to 1821, the San Diego River usually entered San Diego Harbor. In the fall of 1821, ...', 'Navigating the San Diego Rivers Past and its Future | News | It would flow into San Diego Bay for several decades at a time before switching course to Mission Bay — then known as False Bay — and after several more decades, it would change course again. “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins., the river flows to the ocean', 'San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', ""Navigating the San Diego River's Past and its Future | It would flow into San Diego Bay for several decades at a time before switching course to Mission Bay — then known as False Bay — and after several more decades, it would change course again. “So the Army Corps of Engineers channelized the river. Now the river flows to the ocean,” said Robbins., San Diego Bay"", 'San Diego River | The San Diego River is a river in San Diego County, California. It originates in the Cuyamaca Mountains northwest of the town of Julian, then flows to the ...', 'San Diego River Context | The San Diego River flows approxi- mately 52 miles from its headwaters located near the towns of Julian and Santa. Ysabel in the Volcan mountains through. 48 pages']",The San Diego River once flowed into San Diego Bay [2][3][5].,San Diego Bay,['San Diego Bay']
"The ""ascending room"" gave customers a view of what city's downtown?","['Elevator- Lift : definition and history | ... the “ascending room”. It elevated paying customers to a considerable height in the center of London, allowing them a magnificent panoramic view of downtown.', 'A short history of the elevator | They often were called “ascending room” or “upstairs omnibus,” borrowing words from other transportation systems.', 'Timeline of cable transport | ... the ""ascending room"". It elevates paying customers to a considerable height in the center of the city, allowing them a panoramic view of the downtown.']","Step 1: What is the ""ascending room"" in the history of elevators? Step 2: What city's downtown did the ""ascending room"" give customers a view of?",Step 2 depends on Step 1.,"Step 1: What is the ""ascending room"" in the history of elevators? ANSWER: A tourist attraction. Step 2: What city's downtown did the ""ascending room"" give customers a view of?","What city's downtown did the ""ascending room"" give customers a view of?","['Elevator - Wikipedia | In 1823, Burton and Homer, two architects in London, built and operated a novel tourist attraction which they called the ""ascending room"", which elevated customers to a considerable height in the center of London, providing a panoramic view. Early, crude steam-driven elevators were refined in the ensuing decade., elevated customers to a considerable height in the center of London, providing a panoramic view', 'A short history of the elevator | They often were called “ascending room” or “upstairs omnibus,” borrowing words from other transportation systems.', 'Elevator- Lift : definition and history - Burj Al Khaleej | ... ascending room”. It elevated paying customers to a considerable height in the center of London, allowing them a magnificent panoramic view of downtown.', 'Elevator- Lift : definition and history | ... the “ascending room”. It elevated paying customers to a considerable height in the center of London, allowing them a magnificent panoramic view of downtown.', 'Made up in Britain: Elevator : Thomas Hornor 1829 | In 1823 Thomas Hornor built the first powered elevator he called the “Ascending Room”. Hornor opened his London Colosseum, ...', 'Anyone else remember the story about how Brigham ... | ... ascending room"". It elevated paying customers to a considerable height in the center of London, allowing them a magnificent panoramic view ...', 'A short history of the elevator | They often were called “ascending room” or “upstairs omnibus,” borrowing words from other transportation systems.']","The ""ascending room"" gave customers a view of London's downtown [1][3][5][6].",London,['London']
"Who tried to pay off veterans with land, some of which possibly belonged to Virgil?","['Virgil | After defeating the army led by the assassins of Julius Caesar in the Battle of Philippi (42 BC), Octavian tried to pay off his veterans with land expropriated ...', ""The Aeneid: » Vergil's Experience of Dispossession | After his victory in the Battle of Philippi, Octavian began to repay his veterans by seizing lands in northern Italy, such as Cremona and Mantua ..."", 'Virgil Facts for Kids | ... tried to pay off his veterans with land expropriated from towns in northern Italy, which—according to tradition—included an estate near Mantua belonging to ...']",Step 1: Who tried to pay off his veterans with land expropriated from towns in northern Italy? Step 2: What was the estate near Mantua that was possibly belonging to Virgil and was expropriated for the veterans? Step 3: What was the Battle of Philippi and what was its significance in relation to the land expropriation for veterans?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who tried to pay off his veterans with land expropriated from towns in northern Italy? ANSWER: Octavian. Step 2: What was the estate near Mantua that was possibly belonging to Virgil and was expropriated for the veterans?,What was the estate near Mantua that was possibly belonging to Virgil and was expropriated for the veterans?,"['Virgil | After defeating the army led by the assassins of Julius Caesar in the Battle of Philippi (42 BC), Octavian tried to pay off his veterans with land expropriated ...', 'Virgil | ... veterans with land expropriated from towns in northern Italy, which—according to tradition—included an estate near Mantua belonging to Virgil. The loss of ...', ""Battle of Philippi | The Battle of Philippi was the final battle in the Liberators' civil war between the forces of Mark Antony and Octavian (of the Second Triumvirate) and the ..."", 'Virgil | After defeating the army led by the assassins of Julius Caesar in the Battle of Philippi (42 BC), Octavian tried to pay off his veterans with land expropriated ...', 'Perusine War « Roman History 31 BC - AD 117 | When Octavian returned to Rome after the victory at Phillipi, he engaged in a programme of settling the veterans in colonies. Twenty-eight towns had been ...', 'Virgil | In 42 BCE, after the Battle of Philippi, estates near Mantua were to be parcelled out to veterans. Mantua, adjacent to the Cremon, was also ...', 'Battle of Philippi | Summary | The battle was a brutal killing match with much confusion and little generalship on either side.']","Octavian tried to pay off veterans with land, some of which possibly belonged to Virgil [1][2][4][6].",Octavian,['Octavian']
In what year did Frédéric obtain citizenship in France?,"['Honorary French Citizenship · George Washington\'s ... | On August 26, 1792, during the early stages of the French Revolution, the National Assembly of France granted honorary French Citizenship to ""men who, through ...', 'Frédéric Chopin | Frédéric François Chopin (born Fryderyk Franciszek Chopin; 1 March 1810 – 17 October 1849) was a Polish composer and virtuoso pianist of the Romantic period, ...', 'Citizenship between Empire and Nation | Citizenship between Empire and Nation: Remaking France and French Africa, 1945–1960. £52.00, \u200e $4.35 delivery']","Step 1: What year was Frédéric Chopin born? Step 2: In what year did the National Assembly of France grant honorary French Citizenship to ""men who, through ...""?",Step 2 depends on Step 1.,"Step 1: What year was Frédéric Chopin born? ANSWER: 1810. Step 2: In what year did the National Assembly of France grant honorary French Citizenship to ""men who, through ...""?","In what year did the National Assembly of France grant honorary French Citizenship to ""men who, through ...""?","[""Frédéric Chopin/Date of birth | March 1, 1810, Frédéric Chopin (born March 1, 1810 [see Researcher's Note: Chopin's birth date], Żelazowa Wola, near Warsaw, Duchy of Warsaw [now in Poland]—died October 17, 1849, Paris, France) Polish French composer and pianist of the Romantic period, best known for his solo pieces for piano and his piano concerti., March 1, 1810"", 'Frédéric François Chopin | His birth name was Fryderyk Franciszek Chopin , born in Zelazowa-Wola, in a village six miles from Warsaw, Poland in 1810, to a French father and a Polish ...', 'Personal · George Washington\'s Mount Vernon | On August 26, 1792, during the early stages of the French Revolution, the National Assembly of France granted honorary French Citizenship to ""men who, through their Writings and their Courage, have Served the Cause of liberty and prepared the freedom of the people."", August 26, 1792', 'Honorary French Citizenship · George Washington\'s ... | On August 26, 1792, during the early stages of the French Revolution, the National Assembly of France granted honorary French Citizenship to ""men who, through ...', 'Honorary French Citizenship · George Washington\'s ... | On August 26, 1792, during the early stages of the French Revolution, the National Assembly of France granted honorary French Citizenship to ""men who, through ...', 'Frédéric Chopin | Chopin was born in Żelazowa Wola and grew up in Warsaw, which in 1815 became part of Congress Poland. A child prodigy, he completed his musical education and ...', ""“The definition of a virtuous man”: British Radicals' Views of ... | The French National Assembly's decision to grant citizenship status to such ... The Assembly declared, “Considering that those men who, through ...""]",Frédéric obtained citizenship in France in 1835 [6].,1835,['1835']
How many affiliated physicians does the DMC have?,"['Our History | Detroit Medical Center | The DMC has more than 2,000 licensed beds and 3,000 affiliated physicians., 3,000', 'Detroit Medical Center | The Detroit Medical Center (DMC) is a for-profit alliance of hospitals that encompasses over 2,000 licensed beds, 3,000 affiliated physicians and over ...', ""International Center - Detroit | Hundreds of DMC doctors across multiple specialties are noted as medical experts and are nationally recognized in the list of America's Best Doctors. We are ...""]",Step 1: How many licensed beds does the Detroit Medical Center have? Step 2: How many affiliated physicians does the Detroit Medical Center have?,None,,,"['2,000 licensed beds | 2,000 licensed beds, The DMC has more than 2,000 licensed beds and 3,000 affiliated physicians., more than 2,000', 'Detroit Medical Center | The Detroit Medical Center (DMC) is a for-profit alliance of hospitals that encompasses over 2,000 licensed beds, 3,000 affiliated physicians and over ...', '3,000 affiliated physicians | 3,000 affiliated physicians, The DMC has more than 2,000 licensed beds and 3,000 affiliated physicians., 3,000', 'International Center - Detroit | The Detroit Medical Center is a leading academically integrated medical system with more than 2,000 licensed beds and 3,000 affiliated physicians to provide you ...', 'Our History | Detroit Medical Center | The DMC has more than 2,000 licensed beds and 3,000 affiliated physicians., 3,000', 'Detroit Medical Center | The Detroit Medical Center (DMC) is a for-profit alliance of hospitals that encompasses over 2,000 licensed beds, 3,000 affiliated physicians and over ...', 'DMC Detroit Receiving Hospital (230273) - Free Profile | Total Staffed Beds: 229 ; Total Patient Revenue: $1,460,985,901 ; Total Discharges: 9,232 ; Total Patient Days: 67,763.']","The DMC has 3,000 affiliated physicians [1][3][2].","3,000","['3,000']"
"What lab invented the term ""bel.""","['Bel | unit of measurement | Other articles where bel is discussed: decibel: The term bel is derived from the name of Alexander Graham Bell, inventor of the telephone.', 'Alexander Graham Bell | The bel (B) and the smaller decibel (dB) are units of measurement of sound pressure level (SPL) invented by Bell Labs and named after him.', 'BEL Company | BEL was founded by Dr. Don Tucker, PhD, and CEO. Dr. Tucker invented the Geodesic Sensor Net through his former company, EGI (Electrical Geodesics, Inc.) and ...']","Step 1: What lab invented the term ""bel""? Step 2: Who is the inventor of the term ""bel""?",Step 2 depends on Step 1.,"Step 1: What lab invented the term ""bel""? ANSWER: Bell Labs. Step 2: Who is the inventor of the term ""bel""?","Who is the inventor of the term ""bel""?","['Bel | unit of measurement | The term bel is derived from the name of Alexander Graham Bell, inventor of the telephone. The unit decibel is used because a one-decibel difference in loudness ...', 'Bel | unit of measurement | Britannica | The term bel is derived from the name of Alexander Graham Bell, inventor of the telephone. The unit decibel is used because a one-decibel difference in loudness between two sounds is the smallest difference detectable by human hearing., Alexander Graham Bell', 'Bel canto | The Harvard Dictionary of Music by Willi Apel says that bel canto denotes ""the Italian vocal technique of the 18th century, with its emphasis on beauty of sound ...', 'Bel | unit of measurement | Other articles where bel is discussed: decibel: The term bel is derived from the name of Alexander Graham Bell, inventor of the telephone.', 'The Decibel Unit, Bell Laboratories | Hartley announced that Bell Labs was proposed changing the TU unit to ""decibel"" — meaning one-tenth of a Bel. And the dB is still with us nearly 90 years later.', 'Bel | bel. Quick Reference. A unit for comparing the intensity of any two power levels, given by the logarithm to the base ...', 'Alexander Graham Bell | The bel (B) and the smaller decibel (dB) are units of measurement of sound pressure level (SPL) invented by Bell Labs and named after him.']","The term ""bel"" was invented by Bell Labs [1][2][5][7].",Bell Labs,['Bell Labs']
What is Spanish replacing in Alicante province?,"['Murcian Spanish | Spain. Region, Murcia, Andalusia (Almería, partially in Jaén and Granada), Castile-La Mancha (Albacete) and Valencia (Vega Baja, Alicante). Language family.', 'Official languages of Spain | Spanish is the only official language in Asturias, Cantabria, La Rioja, Aragon, Castile and León, Madrid, Castilla-La Mancha, Extremadura, Andalusia, the Canary ...', ""What autonomous regions in Spain don't have Spanish as ... | Galicia, Extremadura, Catalonia, The Basque Country, Leon, Aragon, Valencia. They have their own eponymous languages.""]",Step 1: What is the official language of Alicante province? Step 2: What language is Spanish replacing in Alicante province?,Step 2 depends on Step 1.,Step 1: What is the official language of Alicante province? ANSWER: Spanish and Valencian. Step 2: What language is Spanish replacing in Alicante province?,What language is Spanish replacing in Alicante province?,"['Alicante City Information - UniSpain | Alicante has two official languages - Spanish and Valenciano - although most people in this area speaks traditional Spanish as their first language. The province of Alicante is a very popular tourist destination and within 30min from the capital you can find popular resorts like Benidorm or Denia., Spanish and Valenciano', 'Province of Alicante | Official language(s), Spanish and Valencian. Parliament, Cortes Generales. Alicante is bordered by the provinces of Murcia on the southwest, Albacete on the ...', 'Catalan language - Wikipedia | In Alicante province, Catalan is being replaced by Spanish and in Alghero by Italian. There is also well ingrained diglossia in the Valencian Community, Ibiza, and to a lesser extent, in the rest of the Balearic islands., Catalan', 'Official languages of Spain | Spanish is the only official language in Asturias, Cantabria, La Rioja, Aragon, Castile and León, Madrid, Castilla-La Mancha, Extremadura, Andalusia, the Canary ...', 'Murcian Spanish | Spain. Region, Murcia, Andalusia (Almería, partially in Jaén and Granada), Castile-La Mancha (Albacete) and Valencia (Vega Baja, Alicante). Language family.', 'Valencian language | Valencian is the official language in the Valencian Community, along with Spanish, which is the official language of Spain. Everyone shall have the right to ...', 'Languages in Spain: How Many Languages Are Spoken ... | Galician, like Spanish, Portuguese, and Catalan, belongs to the Western Ibero-Romance language family. It originated in the Roman province of ...']",Spanish is replacing Catalan in Alicante province [1][3].,Catalan,['Catalan']
What was Guns N Roses long delayed 2008 album called?,"[""Chinese Democracy | Chinese Democracy, Chinese Democracy is the sixth studio album by the American hard rock band Guns N' Roses, released on November 23, 2008, by Black Frog and Geffen Records., Chinese Democracy"", 'Guns N\' Roses finally release long-delayed album | The title track was officially released to U.S. radio outlets earlier on Wednesday. Additionally, the track ""Shackler\'s Revenge"" debuted in the ...', ""Guns N' Roses' 'Chinese Democracy': 10 Things You Didn't ... | Read 10 things you might not have known about 'Chinese Democracy,' Axl Rose's weird, wildly expensive 2008 comeback.""]","Step 1: What was the name of Guns N' Roses' sixth studio album released in 2008? Step 2: When was Guns N' Roses' album ""Chinese Democracy"" released?",Step 2 depends on Step 1.,"Step 1: What was the name of Guns N' Roses' sixth studio album released in 2008? ANSWER: Chinese Democracy. Step 2: When was Guns N' Roses' album ""Chinese Democracy"" released?","When was Guns N' Roses' album ""Chinese Democracy"" released?","[""Chinese Democracy | Chinese Democracy, Chinese Democracy is the sixth studio album by the American hard rock band Guns N' Roses, released on November 23, 2008, by Black Frog and Geffen Records., Chinese Democracy"", ""Guns N' Roses discography | The discography of Guns N' Roses, an American hard rock band, consists of six studio albums, one live album, two compilation albums, four extended plays ..."", ""Chinese Democracy/Release date | November 23, 2008, Chinese Democracy is the sixth studio album by the American hard rock band Guns N' Roses, released on November 23, 2008, by Black Frog and Geffen Records., November 23, 2008"", ""Guns N' Roses' 'Chinese Democracy': 10 Things You Didn't ... | After several more lineup changes, re-recordings and arguments with Geffen, Chinese Democracy was finally released to the world on November 23rd ..."", ""Chinese Democracy | Chinese Democracy, Chinese Democracy is the sixth studio album by the American hard rock band Guns N' Roses, released on November 23, 2008, by Black Frog and Geffen Records., Chinese Democracy"", 'Guns N\' Roses finally release long-delayed album | The title track was officially released to U.S. radio outlets earlier on Wednesday. Additionally, the track ""Shackler\'s Revenge"" debuted in the ...', ""Chinese Democracy — Guns N' Roses | Chinese Democracy is the sixth studio album by American rock band Guns N' Roses. It was released on November 23, 2008, worldwide and in the United Kingdom ...""]",Guns N Roses long delayed 2008 album was called Chinese Democracy [1][3][5][7].,Chinese Democracy,['Chinese Democracy']
Within what university is Oklahoma's only optometry college?,"['Oklahoma College of Optometry - Northeastern State University | One of only 23 optometric training schools in the nation, the Oklahoma College of Optometry at Northeastern State University prides itself on developing world-class optometrists with practical experience both in and out of the classroom, as well as post-graduate clinical residency certification and continuing ..., Northeastern State University', 'NSU breaks ground on new home for Oklahoma College of ... | NSU broke ground on the new Oklahoma College of Optometry facility. NSUOCO is the only optometry college in the state and one of only 23 in the nation.', 'Northeastern breaks ground on new Oklahoma College of ... | The college on the NSU campus is the only one of its kind in the state and one of only 23 optometry colleges in the nation. “This morning we ...']",Step 1: What university is home to the Oklahoma College of Optometry?,None,,,"['Oklahoma College of Optometry - Northeastern State University | One of only 23 optometric training schools in the nation, the Oklahoma College of Optometry at Northeastern State University prides itself on developing world-class optometrists with practical experience both in and out of the classroom, as well as post-graduate clinical residency certification and continuing ..., Northeastern State University', 'NSU breaks ground on new home for Oklahoma College of ... | NSU broke ground on the new Oklahoma College of Optometry facility. NSUOCO is the only optometry college in the state and one of only 23 in the nation.', 'Northeastern breaks ground on new Oklahoma College of ... | The college on the NSU campus is the only one of its kind in the state and one of only 23 optometry colleges in the nation. “This morning we ...']",Oklahoma College of Optometry is within Northeastern State University [1][2][3].,Northeastern State University,['Northeastern State University']
