Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
where was christina rossetti born,"[""Christina Rossetti/Place of birth | London, United Kingdom, Christina Georgina Rossetti (5 December 1830 – 29 December 1894) was born in Charlotte Street (now 105 Hallam Street), in London. She was an English Victorian poet. She wrote a variety of romantic, devotional, and children's poems., Charlotte Street (now 105 Hallam Street), in London"", 'Christina Rossetti | Poet Christina Rossetti was born in 1830, the youngest child in an extraordinarily gifted family. Her father, the Italian poet and political exile Gabriele ...', 'Christina Rossetti | Early life and education edit. Christina Rossetti was born in 38 Charlotte Street (now 110 Hallam Street), London, to Gabriele Rossetti, a poet and a ...']",Step 1: Where was Christina Rossetti born? Step 2: What is Christina Rossetti known for? Step 3: Who were Christina Rossetti's parents?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Where was Christina Rossetti born? ANSWER: Christina Rossetti was born in London, United Kingdom.. Step 2: What is Christina Rossetti known for?",What is Christina Rossetti known for?,"[""Christina Rossetti/Place of birth | London, United Kingdom, Christina Georgina Rossetti (5 December 1830 – 29 December 1894) was born in Charlotte Street (now 105 Hallam Street), in London. She was an English Victorian poet. She wrote a variety of romantic, devotional, and children's poems., Charlotte Street (now 105 Hallam Street), in London"", 'Christina Rossetti | Poet Christina Rossetti was born in 1830, the youngest child in an extraordinarily gifted family. Her father, the Italian poet and political exile Gabriele ...', ""About Christina Rossetti | Academy of American Poets | Rossetti is best known for her ballads and her mystic, religious lyrics; and her poetry is marked by symbolism and intense feeling. Rossetti's best-known work, Goblin Market and Other Poems (Macmillan and Co.), was published in 1862. The collection established Rossetti as a significant voice in Victorian poetry., her ballads and her mystic, religious lyrics"", ""Christina Rossetti | Christina became one of the Victorian age's finest poets. She was the author of numerous books of poetry, including Goblin Market and other Poems (1862), The ..."", 'Christina Rossetti | Christina Rossetti was born in 38 Charlotte Street (now 110 Hallam Street), London, to Gabriele Rossetti, a poet and a political exile from Vasto, Abruzzo, ...', ""Christina Rossetti/Place of birth | London, United Kingdom, Christina Georgina Rossetti (5 December 1830 – 29 December 1894) was born in Charlotte Street (now 105 Hallam Street), in London. She was an English Victorian poet. She wrote a variety of romantic, devotional, and children's poems., Charlotte Street (now 105 Hallam Street), in London"", 'Christina Rossetti | Poet Christina Rossetti was born in 1830, the youngest child in an extraordinarily gifted family. Her father, the Italian poet and political exile Gabriele ...']","Christina Rossetti was born in Charlotte Street (now 105 Hallam Street) in London, United Kingdom [1][5][6].","Christina Rossetti was born in London, United Kingdom.","['christina rossetti was born in London, England']"
Who was Juice Newton?,"['Juice Newton | Judith Kay ""Juice"" Newton (born February 18, 1952) is an American pop and country singer, songwriter, and musician. Newton has received five Grammy Award ...', 'Whatever Happened To… Juice Newton | Born Judy Kay Newton in Lakehurst, New Jersey in the early 1950s, Juice was a play on her first name used by teenage friends, but it has stuck ...', 'Juice Newton Songs, Albums, Reviews, Bio & More | Juice Newton (born Judith Kay Newton, February 18, 1952, Lakehurst, NJ) was part of the first wave of country singers raised on rock, folk-rock, and singer/ ...']",Step 1: What is Juice Newton known for? Step 2: Where was Juice Newton born? Step 3: What genre of music does Juice Newton sing?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: What is Juice Newton known for? ANSWER: Juice Newton is known for being a pop and country singer, songwriter, and musician.. Step 2: Where was Juice Newton born?",Where was Juice Newton born?,"[""Juice Newton - Biography - IMDb | Juice Newton was born on February 18, 1952 in Virginia Beach, Virginia, USA. She is an actress and composer, known for Deadpool (2016), Charlie's Angels (2000) and Boogie Nights (1997)., actress and composer"", 'Juice Newton | Judith Kay ""Juice"" Newton (born February 18, 1952) is an American pop and country singer, songwriter, and musician. Newton has received five Grammy Award ...', 'Juice Newton/Place of birth | Lakehurst, NJ, Newton was born in Lakehurst, New Jersey, but graduated from First Colonial High School in Virginia Beach, Virginia. Her mother encouraged her interest in music, giving Newton a guitar for her 13th birthday., Lakehurst, New Jersey', 'Juice Newton Songs, Albums, Reviews, Bio & More | Juice Newton (born Judith Kay Newton, February 18, 1952, Lakehurst, NJ) was part of the first wave of country singers raised on rock, folk-rock, and singer/ ...', 'Juice Newton | Judith Kay ""Juice"" Newton (born February 18, 1952) is an American pop and country singer, songwriter, and musician. Newton has received five Grammy Award ...', 'Juice Newton | Judith Kay ""Juice"" Newton (born February 18, 1952) is an American pop and country singer, songwriter, and musician. Newton has received five Grammy Award ...', 'Whatever Happened To… Juice Newton | Born Judy Kay Newton in Lakehurst, New Jersey in the early 1950s, Juice was a play on her first name used by teenage friends, but it has stuck ...']","Juice Newton is an American pop and country singer, songwriter, and musician, born in Lakehurst, New Jersey [2][3]. She has received five Grammy Awards [5].","Juice Newton was an American pop and country singer, songwriter, and musician.","['Judy Kay Juice Newton is an American pop and country singer, songwriter, and musician.']"
When was Euronymous murdered?,"['Euronymous/Date of death | August 10, 1993, On the night of 10 August 1993, Vikernes stabbed Euronymous to death at his apartment in Oslo. The murder was initially blamed on Swedish black metallers by the media., 10 August 1993', 'The Murder of Euronymous: A Critical Analysis Of Varg Vikernes | On August 10th, 1993, Norwegian black metal singer, Øystein “Euronymous” Aarseth, was found stabbed to death twenty-three times in the confines ...', 'Mayhem\'s Necrobutcher was ""on his way to kill Euronymous"" | The 1993 murder of Norwegian black metal ""inner circle"" leader Øystein ""Euronymous"" Aarseth by Mayhem band mate, Burzum\'s Varg Vikernes, ...']",Step 1: What is the date of Euronymous' death? Step 2: Who murdered Euronymous? Step 3: Where was Euronymous murdered?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: What is the date of Euronymous' death? ANSWER: August 10, 1993. Step 2: Who murdered Euronymous?","Who murdered Euronymous on August 10, 1993?","['Euronymous/Date of death | August 10, 1993, After the Bergens Tidende episode, Euronymous decided to shut Helvete down as it began to draw the attention of the police and media. On the night of 10 August 1993, Vikernes stabbed Euronymous to death at his apartment in Oslo., 10 August 1993', 'Euronymous | On 8 April 1991, Dead was found deceased by Euronymous at his home with slit wrists and a shotgun wound to the head. His death was considered suicide. Before ...', 'They were bandmates and burned churches, until one killed ... | Then, on the night of August 10, 1993, Norwegian neo-Nazi Varg Vikernes stabbed Euronymous, his cohort and guitar player in the band Mayhem, 23 times., Varg Vikernes', 'The Murder of Euronymous: A Critical Analysis Of Varg Vikernes | On August 10th, 1993, Norwegian black metal singer, Øystein “Euronymous” Aarseth, was found stabbed to death twenty-three times in the confines ...', 'Oslo | Oslo, On the night of 10 August 1993, Vikernes stabbed Euronymous to death at his apartment in Oslo., his apartment in Oslo', 'The Murder of Euronymous: A Critical Analysis Of Varg Vikernes | On August 10th, 1993, Norwegian black metal singer, Øystein “Euronymous” Aarseth, was found stabbed to death twenty-three times in the confines ...', 'Euronymous/Date of death | August 10, 1993, On the night of 10 August 1993, Vikernes stabbed Euronymous to death at his apartment in Oslo. The murder was initially blamed on Swedish black metallers by the media., 10 August 1993']","Euronymous was murdered on the night of August 10, 1993 [1][5].","Euronymous was murdered on August 10, 1993.",['Euronymous was murdered on the night of 10 August 1993.']
where is the pentagon located,"['The Pentagon | The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from ...', 'The Pentagon - Simple English Wikipedia, the free ... | The Pentagon is the headquarters of the United States Department of Defense. It is in Arlington, Virginia (near Washington, D.C.). It has limestone walls.', ""The Pentagon - state.gov | The Pentagon, headquarters of the Department of Defense located in Arlington, VA, just south of Washington, DC, is one of the world's largest office buildings.""]",Step 1: What is the Pentagon? Step 2: Where is the Pentagon located? Step 3: What department is headquartered at the Pentagon?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the Pentagon? ANSWER: The Pentagon is the headquarters of the U.S. Department of Defense.. Step 2: Where is the Pentagon located?,Where is the Pentagon located?,"[""The Pentagon | The Pentagon is the world's second largest office building, with about 6.5 million square feet (600,000 m2) of floor space, of which 3.7 million square feet ( ..."", 'The Pentagon | The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from ...', ""the Department of Defense | the Department of Defense, The Pentagon, headquarters of the Department of Defense located in Arlington, VA, just south of Washington, DC, is one of the world's largest office buildings. It provides workspace to approximately 23,000 civilian and military employees., Department of Defense"", 'The Pentagon | The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from ...', 'The Pentagon | The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from ...', 'Pentagon History: 7 Big Things to Know | The Pentagon is a universal symbol of U.S. strength and security known around the world, but do you know the history behind it?', 'The Pentagon - Simple English Wikipedia, the free ... | The Pentagon is the headquarters of the United States Department of Defense. It is in Arlington, Virginia (near Washington, D.C.). It has limestone walls.']","The Pentagon is located in Arlington County, Virginia, across the Potomac River from Washington, D.C [2][4][7].","The Pentagon is located in Arlington County, Virginia.","['The Pentagon is located in Arlington County, Virginia, across the Potomac River from Washington, D.C.']"
who directed the siege,"['The Siege/Director | Edward Zwick, The Siege is a 1998 American action thriller film directed by Edward Zwick. The film is about a fictional situation in which terrorist cells have made several attacks in New York City. The film stars Denzel Washington, Annette Bening, Tony Shalhoub, and Bruce Willis., Edward Zwick', 'The Siege (1998) | The Siege: Directed by Edward Zwick. With Denzel Washington, Annette Bening, Bruce Willis, Tony Shalhoub. The secret U.S. abduction of a suspected terrorist ... Rating: 6.4/10, \u200e77,030 votes', 'The Siege (2023) | The Siege: Directed by Brad Watson. With Daniel Stisen, Lauren Okadigbo, Yennis Cheung, Byron Gibson. Walker is compromised and sent to a Reassignment ... Rating: 3.4/10, \u200e901 votes']",Step 1: Who directed the 1998 film The Siege? Step 2: Who are the main actors in The Siege? Step 3: What is the plot of The Siege?,Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: Who directed the 1998 film The Siege? ANSWER: Edward Zwick directed The Siege.. Step 2: Who are the main actors in The Siege?,Who are the main actors in the 1998 film The Siege directed by Edward Zwick?,"['The Siege/Director | Edward Zwick, The Siege is a 1998 American action thriller film directed by Edward Zwick.', 'The Siege (1998) | The Siege: Directed by Edward Zwick. With Denzel Washington, Annette Bening, Bruce Willis, Tony Shalhoub. The secret U.S. abduction of a suspected terrorist ...', 'The Siege - Wikipedia | Cast, Cast', 'The Siege (1998) | The Siege: Directed by Edward Zwick. With Denzel Washington, Annette Bening, Bruce Willis, Tony Shalhoub. The secret U.S. abduction of a suspected terrorist ...', 'The Siege (1998) - IMDb | The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law. The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law., The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law', 'The Siege | The Siege is a 1998 American action thriller film directed by Edward Zwick. The film is about a fictional situation in which terrorist cells have made ...', 'The Siege/Director | Edward Zwick, The Siege is a 1998 American action thriller film directed by Edward Zwick. The film is about a fictional situation in which terrorist cells have made several attacks in New York City. The film stars Denzel Washington, Annette Bening, Tony Shalhoub, and Bruce Willis., Edward Zwick']",The Siege is a 1998 American action thriller film directed by Edward Zwick [1][6][7].,Edward Zwick directed The Siege.,['Edward Zwick directed the siege']
are beetles dangerous to humans,"[""Beetles: What to Know - WebMD | Beetles don't attack people, don't suck blood, and don't give people diseases. A few species can bite but do not cause serious injury, such as Longhorn beetles and root borers. Other species are toxic, such as the blister beetle, or can spray toxic substances, such as the bombardier beetle., Beetles don't attack people, don't suck blood, and don't give people diseases"", 'Do Beetles Bite? Get the Facts | Fortunately, beetle bites are not common and they are seldom harmful to humans unless the person bitten has an allergic reaction. Beetles play an important role ...', 'Are beetles dangerous to humans? | The great majority of beetles are not dangerous to humans; although representatives of some families can be destructive to our crops and dry ...']",Step 1: Can beetles bite humans? Step 2: Are beetle bites harmful to humans? Step 3: Are there any toxic beetles that can harm humans?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Can beetles bite humans? ANSWER: Yes, some beetles can bite humans.. Step 2: Are beetle bites harmful to humans?",Are beetle bites harmful to humans?,"['Do Beetles Bite? Get the Facts - Terminix | Some beetles can inflict a painful bite if threatened or provoked. Q: WHAT TYPES OF BEETLES BITE HUMANS? A:Although rare, beetle bites can occur from the following species: blister beetles, stag beetles and Longhorned beetles. Blister beetles: These beetles feed on crops and gardens, so human contact is likely., Some beetles can inflict a painful bite if threatened or provoked', 'Do Stag Beetles Bite? - Facts on Harm Prevention | Since beetles are identified in part by their chewing mouthparts, any beetle can technically bite. Still, only a few are able to clamp down strongly enough to ...', ""Beetles: What to Know - WebMD | Beetles don't attack people, don't suck blood, and don't give people diseases. A few species can bite but do not cause serious injury, such as Longhorn beetles and root borers. Other species are toxic, such as the blister beetle, or can spray toxic substances, such as the bombardier beetle., Beetles don't attack people"", 'Do Beetles Bite? Get the Facts | Fortunately, beetle bites are not common and they are seldom harmful to humans unless the person bitten has an allergic reaction. Beetles play an important ...', ""Beetles: What to Know - WebMD | Beetles don't attack people, don't suck blood, and don't give people diseases. A few species can bite but do not cause serious injury, such as Longhorn beetles and root borers. Other species are toxic, such as the blister beetle, or can spray toxic substances, such as the bombardier beetle., Longhorn beetles and root borers"", 'Blister Beetles: Do Not Touch! | Blister beetles excrete a toxic blistering agent called cantharidin, which can cause irritation and blistering when it comes in contact with ...', ""Beetles: What to Know - WebMD | Beetles don't attack people, don't suck blood, and don't give people diseases. A few species can bite but do not cause serious injury, such as Longhorn beetles and root borers. Other species are toxic, such as the blister beetle, or can spray toxic substances, such as the bombardier beetle., Beetles don't attack people, don't suck blood, and don't give people diseases""]","Beetles are not dangerous to humans. A few species can bite but do not cause serious injury, and some species are toxic but do not pose a serious threat to humans [1][3][7].",Beetles are not dangerous to humans.,"['There are poisonous beetles, but most are not dangerous to humans.']"
where is heathrow airport located,"['Heathrow Airport | It lies 14 miles (23 kilometres) west of Central London on a site that covers 4.74 square miles (12.3 square kilometres). It was gradually expanded over 75 ...', 'Heathrow Airport - Simple English Wikipedia, the free ... | Heathrow is in the London Borough of Hillingdon, 15 miles (24 km) west of Central London, England, Heathrow has two parallel main runways running east-west and ...', 'London Heathrow Airport (LHR) | Located in the west of the city, in the London borough of Hillingdon, Heathrow hosts two runways and four operational terminal buildings. It is the primary hub ...']",Step 1: Where is Heathrow Airport located? Step 2: How far is Heathrow Airport from Central London? Step 3: In which London borough is Heathrow Airport located?,Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Where is Heathrow Airport located? ANSWER: Heathrow Airport is located in the London Borough of Hillingdon, England.. Step 2: How far is Heathrow Airport from Central London?",How far is Heathrow Airport from Central London?,"['Heathrow Airport | It lies 14 miles (23 kilometres) west of Central London on a site that covers 4.74 square miles (12.3 square kilometres). It was gradually expanded over 75 ...', ""Getting to Central London | London's newest rail line can get you from Heathrow to central London in under 45 minutes, with trains every 30 minutes. Prices from Heathrow to central London ..."", 'Heathrow Airport | Heathrow is 14 miles (23 km) west of Central London ; Heathrow falls entirely within the boundaries of the London Borough of Hillingdon ; As the airport is ...', 'Heathrow Airport | It lies 14 miles (23 kilometres) west of Central London on a site that covers 4.74 square miles (12.3 square kilometres). It was gradually expanded over 75 ...', 'Heathrow Airport - Simple English Wikipedia, the free ... | Heathrow is in the London Borough of Hillingdon, 15 miles (24 km) west of Central London, England, Heathrow has two parallel main runways running east-west and ...', ""The best ways to get from Heathrow Airport into London | Heathrow is in Greater London. It's roughly 16 miles from Central London, where you'll find the London Eye, the South Bank of the River ..."", 'London Heathrow Airport (LHR) | Located in the west of the city, in the London borough of Hillingdon, Heathrow hosts two runways and four operational terminal buildings. It is the primary ...']",Heathrow Airport is located 14 miles west of Central London [1][3][5].,"Heathrow Airport is located in the London Borough of Hillingdon, 14 miles west of Central London.","['Heathrow Airport is 14 mi west of central London, near the south end of Hillingdon, in London, England.']"
Is there a Quidditch association,"['International Quadball Association - Wikipedia | Quadball, then known as ""muggle quidditch"", began in 2005 as an intramural league at Middlebury College in Vermont. The rules were adapted from J. K. Rowling\'s Harry Potter novels. In 2007, Alex Benepe founded the Intercollegiate Quidditch Association., In 2007, Alex Benepe founded the Intercollegiate Quidditch Association', ""International Quadball Association | The International Quadball Association (IQA) is the international governing body for quadball. ... 'Quidditch', 'Harry Potter' and all related names, characters ..."", 'International Quidditch Association | The International Quidditch Association (IQA) is a 501(c)3 nonprofit dedicated to governing the sport of quidditch and inspiring young people to lead physically ...']",Step 1: What is the International Quadball Association? Step 2: When was the International Quadball Association founded? Step 3: What is the International Quadball Association's role?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the International Quadball Association? ANSWER: The International Quadball Association is the governing body for the sport of quadball.. Step 2: When was the International Quadball Association founded?,When was the International Quadball Association founded?,"['International Quadball Association | The official site of the international governing body for quadball, with news, national associations, competitions, results, fixtures, development, ...', 'International Quadball Association | It was founded as the Intercollegiate Quidditch Association in 2009 following the very first intercollegiate quidditch match. ... In 2010, the IQA added the "" ...', ""International Quadball Association - Wikipedia | The IQA was founded on the campus of Middlebury College, in Vermont. The association is responsible for the organization of the world's major quadball tournaments and events, most notably the IQA Global Games, as well as international rule setting and worldwide expansion., responsible for the organization of the world's major quadball tournaments and events, most notably the IQA Global Games, as well as international rule setting and worldwide expansion"", 'International Quadball Association | The International Quadball Association (IQA) is the international governing body for quadball. We work with our members to facilitate international competition ...', 'International Quadball Association - Wikipedia | Quadball, then known as ""muggle quidditch"", began in 2005 as an intramural league at Middlebury College in Vermont. The rules were adapted from J. K. Rowling\'s Harry Potter novels. In 2007, Alex Benepe founded the Intercollegiate Quidditch Association., In 2007, Alex Benepe founded the Intercollegiate Quidditch Association', ""International Quadball Association | The International Quadball Association (IQA) is the international governing body for quadball. ... 'Quidditch', 'Harry Potter' and all related names, characters ..."", 'International Quadball Association | The International Quadball Association (IQA), previously known as the International Quidditch Association, is the governing body for the sport of quidditch.']",The International Quadball Association (IQA) is the governing body for the sport of quidditch [7].,"Yes, the International Quadball Association (IQA) is the governing body for the sport of quidditch.",['The International Quidditch Association is the governing body for the sport of quidditch']
What is a quark?,"['Quark | A quark is a type of elementary particle and a fundamental constituent of matter. Quarks combine to form composite particles called hadrons, the most stable ...', 'Quarks: What are they? | Quarks are elementary particles that are the building blocks of all visible matter in the universe. Explore them in more detail here.', 'Quark | Definition, Flavors, & Colors | Quark, any member of a group of elementary subatomic particles that are believed to be among the fundamental constituents of matter.']",Step 1: What are quarks? Step 2: What are the properties of quarks? Step 3: What are the different types of quarks?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What are quarks? ANSWER: Quarks are elementary particles.. Step 2: What are the properties of quarks?,What are the properties of quarks?,"['Quark | A quark is a type of elementary particle and a fundamental constituent of matter. Quarks combine to form composite particles called hadrons, the most stable ...', 'Quark - Wikipedia | Having electric charge, mass, color charge, and flavor, quarks are the only known elementary particles that engage in all four fundamental interactions of contemporary physics: electromagnetism, gravitation, strong interaction, and weak interaction., electric charge, mass, color charge, and flavor', 'Properties of quarks | The following table summarizes the key properties of the six quarks. Flavor quantum numbers (isospin (I3), charm (C), strangeness (S, not to be ...', 'Quark - Wikipedia | There are six types, known as flavors, of quarks: up, down, charm, strange, top, and bottom. Up and down quarks have the lowest masses of all quarks. The heavier quarks rapidly change into up and down quarks through a process of particle decay: the transformation from a higher mass state to a lower mass state., up, down, charm, strange, top, and bottom', 'Quark | Definition, Flavors, & Colors | There are six types, or flavours, of quarks that differ from one another in their mass and charge characteristics. These six quark flavours ...', 'Quark | A quark is a type of elementary particle and a fundamental constituent of matter. Quarks combine to form composite particles called hadrons, the most stable ...', 'Quarks: What are they? | Quarks are elementary particles that are the building blocks of all visible matter in the universe. Explore them in more detail here.']",A quark is a type of elementary particle and a fundamental constituent of matter [1][6].,A quark is a type of elementary particle and a fundamental constituent of matter.,['A quark is a type of elementary particle and a fundamental constituent of matter.']
Who is Paul Nemenyi?,"['Paul Neményi | Paul Felix Neményi (June 5, 1895 – March 1, 1952) was a Hungarian mathematician and physicist who specialized in continuum mechanics. He was known for using ...', ""Who Was Fischer's Father? | Paul Nemenyi, age 47, met Regina Wender Fischer (1913-1997), age 29, in Denver, according to FBI files. Regina was taking classes at the ..."", ""Who was Bobby Fischer's father? | There is circumstantial evidence supporting Paul Nemenyi as Bobby's biological father. It is known that Regina and Paul had an affair in the ...""]",Step 1: When was Paul Nemenyi born? Step 2: What was Paul Nemenyi known for? Step 3: Was Paul Nemenyi Bobby Fischer's father?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: When was Paul Nemenyi born? ANSWER: June 5, 1895. Step 2: What was Paul Nemenyi known for?",What was Paul Nemenyi known for?,"['Paul Neményi/Date of birth | June 5, 1895, Neményi was born to a wealthy Hungarian-Jewish family on June 5, 1895, in Fiume (Rijeka) in the Kingdom of Hungary. His grandfather was Zsigmond Neumann who magyarized his family to Neményi in 1871 and part of the family became Christians., June 5, 1895', 'Paul Nemenyi - Historical records and family trees | Paul Nemenyi was born on June 5 1895, in Rijeka, to Desiderius Nemenyi . Paul had 2 sons: Bobby Fischer and Peter Nemenyi .', 'Paul Neményi - Wikipedia | Paul Felix Neményi (June 5, 1895 – March 1, 1952) was a Hungarian mathematician and physicist who specialized in continuum mechanics., specialized in continuum mechanics', ""Who Was Fischer's Father? | Paul Felix Nemenyi (ne-MEN-yi) was born on June 5, 1895 in Fiume/Rijeka, Croatia. He was a Jewish Hungarian physicist specializing in fluid ..."", 'Paul Neményi - Wikipedia | In a letter to Allen W. Dulles on May 22, 1959, J. Edgar Hoover wrote, ""Investigation has established that Robert James Fischer\'s father was one Paul Felix Nemenyi."" A court document signed by Regina Fischer following Paul Neményi\'s death states that Bobby ""was born to the decedent out of wedlock""., Investigation has established that Robert James Fischer\'s father was one Paul Felix Nemenyi', ""Who Was Fischer's Father? | Paul Nemenyi, age 47, met Regina Wender Fischer (1913-1997), age 29, in Denver, according to FBI files. Regina was taking classes at the ..."", 'Paul Neményi | Paul Felix Neményi (June 5, 1895 – March 1, 1952) was a Hungarian mathematician and physicist who specialized in continuum mechanics. He was known for using ...']","Paul Felix Neményi (June 5, 1895 – March 1, 1952) was a Hungarian mathematician and physicist who specialized in continuum mechanics [3][7].",Paul Felix Neményi was a Hungarian mathematician and physicist who specialized in continuum mechanics.,['Paul Felix Nemenyi was a Hungarian mathematician and physicist who specialized in continuum mechanics.']
what is the conflict theory,"['Conflict Theory Definition, Founder, and Examples | Conflict theory, first developed by Karl Marx, is a theory that society is in a state of perpetual conflict because of competition for limited resources.', 'Conflict Theory | It refers to the ongoing battle between social classes for control over resources and the pursuit of their interests. According to conflict ...', 'Conflict Theory in Sociology | It emphasizes the competition between groups, often framing issues in terms of dominance and subordination. This theory challenges the status ...']",Step 1: What is the definition of conflict theory? Step 2: Who developed conflict theory? Step 3: What are the key concepts of conflict theory?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the definition of conflict theory? ANSWER: Emphasizes power struggles between groups.. Step 2: Who developed conflict theory?,Who developed conflict theory?,"['Karl Marx | Karl Marx, Conflict theory, first developed by Karl Marx, is a theory that society is in a state of perpetual conflict because of competition for limited resources., Karl Marx', 'Conflict Theory | Conflict Theory is a sociological perspective that examines society through the lens of competition and inequality among different social groups ...', 'Conflict Theory Definition, Founder, and Examples | Key Takeaways Conflict theory focuses on the competition among groups within society over limited resources. Conflict theory views social and economic institutions as tools of the struggle among groups or classes, used to maintain inequality and the dominance of the ruling class., focuses on the competition among groups within society over limited resources', ""Conflict Theory: Key Concepts & Real-Life Examples | Conflict theory isn't just about economic struggles. It recognizes many types of conflicts, from racial to gender, religious, and political. For ..."", 'Conflict Theory Definition, Founder, and Examples | Conflict theory, first developed by Karl Marx, is a theory that society is in a state of perpetual conflict because of competition for limited resources.', 'Conflict Theory in Sociology | Although few modern sociologists call themselves conflict theorists, scholars as notable as Karl Marx (1818–1883), Max Weber (1864–1920), ...', 'Conflict Theory | At its core, conflict theory posits that society is composed of different groups with competing interests. These groups are defined by their ...']","Conflict theory, first developed by Karl Marx, is a theory that society is in a state of perpetual conflict because of competition for limited resources [1][5].",Conflict theory is a theory that society is in a state of perpetual conflict because of competition for limited resources.,"['The conflict theory, suggested by Karl Marx, claims society is in a state of perpetual conflict because of competition for limited resources.']"
who constructed the katse dam,"['Katse Dam - Wikipedia | The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. The dam was completed in 1996 and the reservoir filled with water by 1997. The total cost of the project was US$8 billion., a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International', ""Katse Dam | The first part of the LHWP was the Katse Dam. Construction started on the Katse Dam in 1991 on the Malibamats'o River, a tributary of the Orange (Senqu) ..."", 'Katse Dam | The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. 2 Katse. Katse Dam is 185 meters ( ...']",Step 1: Who built the Katse Dam? Step 2: What companies were involved in the construction of the Katse Dam? Step 3: When was the Katse Dam completed?,Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Who built the Katse Dam? ANSWER: Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. Step 2: What companies were involved in the construction of the Katse Dam?",What companies were involved in the construction of the Katse Dam?,"['Katse Dam - Wikipedia | The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. The dam was completed in 1996 and the reservoir filled with water by 1997. The total cost of the project was US$8 billion., a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International', ""Katse Dam | The first part of the LHWP was the Katse Dam. Construction started on the Katse Dam in 1991 on the Malibamats'o River, a tributary of the Orange (Senqu) ..."", 'Lesotho Highlands Water Project: What Went Wrong? | The Companies The Highlands Water Venture consortium led by Impregilo built the Katse dam. The other firms in the consortium are Hochtief (Germany), Bouygues (France), Keir International (UK), Stirling International (UK), Concor (South Africa) and Group Five (South Africa)., The Highlands Water Venture consortium led by Impregilo', 'Katse Dam | The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. ... The dam was completed in 1996 and ...', 'Katse Dam/Date opened | 1996, The Katse Dam has a double curve arch structure. The dam was officially completed in 1996 and the reservoir was filled with water in 1997. On January 22, 1998, water began to be delivered to South Africa., 1996', 'Katse Dam | The dam was completed in 1996 and the reservoir filled with water by 1997. The total cost of the project was US$8 billion. Katse Airport was constructed ...', 'Katse Dam - Wikipedia | The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International. The dam was completed in 1996 and the reservoir filled with water by 1997. The total cost of the project was US$8 billion., a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International']","The Katse Dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group, and Sterling International [1][3][4][7].","Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group, and Sterling International","['The dam was built by a consortium of Bouygues, Concor, Group 5, Hochtief, Impregilo, Kier Group and Sterling International.']"
