Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
"Basic Instinct was released in 1988. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""From Pen to Podcast: Facilitating Critical Moral Reasoning ... | ... not enough info .339 Choice .357 Mistreated .573 Table 20 Welch's t-test for C1 ... supports the larger finding that students were able to connect their own ...""]",Step 1: When was the movie Basic Instinct released? Step 2: What evidence is there to support or refute the claim that Basic Instinct was released in 1988?,Step 2 depends on Step 1.,"Step 1: When was the movie Basic Instinct released? ANSWER: March 20, 1992. Step 2: What evidence is there to support or refute the claim that Basic Instinct was released in 1988?",What evidence is there to support or refute the claim that Basic Instinct was released in 1988?,"['Basic Instinct/Release date | March 20, 1992, Basic Instinct opened in theaters in the United States and Canada on March 20, 1992, and became one of the highest-grossing films of that year. It debuted at number one at the US box office, grossing $15 million in its opening weekend., March 20, 1992', 'Basic Instinct (1992) | Release date · March 20, 1992 (United States) ; Also known as. Love Hurts ; Filming locations · 157 Spindrift Road, Carmel Highlands, California, USA(Catherine ... Rating: 7/10, \u200e 216,254 votes', 'Basic Instinct | The film stars Stone, but was made without the involvement of Verhoeven or Douglas. It received negative reviews and was relatively unsuccessful.', ""From Pen to Podcast: Facilitating Critical Moral Reasoning ... | ... not enough info .339 Choice .357 Mistreated .573 Table 20 Welch's t-test for C1 ... supports the larger finding that students were able to connect their own ..."", 'Basic Instinct | The mysterious Catherine Tramell (Sharon Stone), a beautiful crime novelist, becomes a suspect when she is linked to the brutal death of a rock star. Rating: 56%, \u200e 77 votes', ""Someone please explain Basic Instinct to me I'm so confused | Although it was released in 1992, the ending is clear about Catherine being the killer. Even if DNA sampling was commonplace in police ..."", ""Basic Instinct: Blink and You'll Miss It | by Jen | Cinemania | There's no physical evidence — okay, she doesn't have an alibi but ... Basic Instinct was released in 1992, at a time where the inequality ...""]","Basic Instinct opened in theaters in the United States and Canada on March 20, 1992 [1]. The release date of Basic Instinct was March 20, 1992 [2].",REFUTES,['REFUTES']
"Iran is a disputed territory that still has a moderate influence. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'Towards Explainable Fact Checking | consists of claims and evidence with the labels SUPPORTS, REFUTES, or NOT ENOUGH INFO (NEI). We first concatenate evidence and claims with a special token ...', 'UKC Forums - Prof Neil Ferguson | ... have said refutes the view I have taken on this thread. Happy as ever to be ... supports. I know a critical reading of the context of news sources is a ...']",Step 1: Is Iran a disputed territory? Step 2: Does Iran still have a moderate influence? Step 3: What evidence supports or refutes the claim that Iran is a disputed territory with moderate influence?,Step 2 depends on Step 1. Step 3 depends on Step 1. Step 3 depends on Step 2.,Step 1: Is Iran a disputed territory? ANSWER: YES. Step 2: Does Iran still have a moderate influence?,Does Iran still have a moderate influence?,"['Territorial disputes in the Persian Gulf | Iran has often laid claim to Bahrain, based on its history of being a prominent part of the Persian Empire and its seventeenth-century defeat of the Portuguese ...', ""What explains the decline of Iran's moderates? It's not Trump | In fact, the nationwide uprising in early 2018 (referred to in Iran as the Dey protests) in about a hundred cities and towns — i.e. five months ..."", ""Iran: Background and U.S. Policy - CRS Reports | Iran's influence stems from its oil reserves (the world's fourth largest), its status as the world's most populous Shia Muslim country, and its ..."", ""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'Category:Territorial disputes of Iran | A · Abu Musa · Al-Fakkah Field. G. Greater and Lesser Tunbs. S. Shatt al- ...', 'Iran: Freedom in the World 2023 Country Report | The Islamic Republic of Iran holds elections regularly, but they fall short of democratic standards due in part to the influence of the hard-line Guardian ...', 'Iran–Saudi Arabia proxy conflict | Iran and Saudi Arabia are engaged in an ongoing struggle for influence in the Middle East and other regions of the Muslim world. The two countries have ...']","Iran has often laid claim to Bahrain, based on its history of being a prominent part of the Persian Empire [1]. Iran's influence stems from its oil reserves, its status as the world's most populous Shia Muslim country [3]. There is no evidence to support or refute the claim that Iran is a disputed territory that still has a moderate influence.",NOT ENOUGH INFO,['NOT ENOUGH INFO']
"Black Mirror has received fan mail. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""A Taxonomy of Evidence Manipulation Attacks against Fact ... | sets), or 'Not Enough Info' (NEI. - 35k train, 6k dev. sets). The REF and NEI ... logically refutes the claim and the retrieved refuting evidence outnumbers ..."", 'Proceedings of the Second Workshop on Fact Extraction ... | NOT ENOUGH INFO. 1465. 1238. 3963. Table 3: Confusion matrix for logical aggregation predicted labels. SUPPORTS REFUTES NOT ENOUGH INFO.', 'The Wheel of Time Re-read: The Great Hunt, Part 9 | Probably not enough info to answer. Re: the hero force. I was ... It supports the concept that the Wheel comes around and around again ...']",Step 1: Has Black Mirror received fan mail? Step 2: What evidence is there to support or refute the claim that Black Mirror has received fan mail?,Step 2 depends on Step 1.,Step 1: Has Black Mirror received fan mail? ANSWER: NOT ENOUGH INFO. Step 2: What evidence is there to support or refute the claim that Black Mirror has received fan mail?,What evidence is there to support or refute the claim that Black Mirror has received fan mail?,"['Does anyone know what P.O Box, or address I could send fan ... | Does anyone know what P.O Box, or address I could send fan mail to Charlie Brooker with? ... Black Mirror on Netflix To get more information about ...', ""Sci-fi evidence from 'Black Mirror' has real-life counterpart ... | Material evidence is relevant evidence offered to prove or disprove a fact or issue in a particular case. The competence inquiry is a whole ..."", ""A Taxonomy of Evidence Manipulation Attacks against Fact ... | sets), or 'Not Enough Info' (NEI. - 35k train, 6k dev. sets). The REF and NEI ... logically refutes the claim and the retrieved refuting evidence outnumbers ..."", ""The Fate of Black Mirror Revealed - E! Online | Only months after Black Mirror season six debuted, it's been confirmed that another installment of the Netflix dystopian series is on the way."", '[Black Mirror] S1E2, ""the Entire History of You"", the main ... | He returns to his wife and confronts her, and claims to have definitive proof of her cheating. ... there to support my own belief [meta AF]. As ...', 'Proceedings of the Second Workshop on Fact Extraction ... | NOT ENOUGH INFO. 1465. 1238. 3963. Table 3: Confusion matrix for logical aggregation predicted labels. SUPPORTS REFUTES NOT ENOUGH INFO.', 'Black Mirror - Wikipedia | Black Mirror is a British anthology television series created by Charlie Brooker. Individual episodes explore a diversity of genres, but most are set in ...']",Black Mirror is a British anthology television series created by Charlie Brooker [7]. There is no evidence to support or refute the claim that Black Mirror has received fan mail.,NOT ENOUGH INFO,['NOT ENOUGH INFO']
"Muammar Gaddafi attended the Royal Military Academy in Benghazi in 1975. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","['Muammar Gaddafi | Despite his police record, in 1963 he began training at the Royal Military Academy, Benghazi, alongside several like-minded friends from Misrata. The armed ...', 'Libyan dictator Muammar al-Qaddafi is killed | The eccentric 69-year-old dictator, who came to power in a 1969 coup, headed a government that was accused of numerous human rights violations ...', ""The Ideology of Muammar al-Qadhdhafi: Theory and Practice | Gradually, however, his approach has become increasingly reformist if not secular. The reformist elements of Qadhdhafi's approach-such as a progressive role for ...""]","Step 1: When did Muammar Gaddafi attend the Royal Military Academy in Benghazi?
Step 2: What is the timeline of Muammar Gaddafi's military training?
Step 3: Is there evidence to support or refute the claim that Muammar Gaddafi attended the Royal Military Academy in Benghazi in 1975?",Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: When did Muammar Gaddafi attend the Royal Military Academy in Benghazi? ANSWER: 1963. Step 2: What is the timeline of Muammar Gaddafi's military training?,What is the timeline of Muammar Gaddafi's military training?,"['Muammar Gaddafi - Wikipedia | Despite his police record, in 1963 he began training at the Royal Military Academy, Benghazi, alongside several like-minded friends from Misrata. The armed forces offered the only opportunity for upward social mobility for underprivileged Libyans, and Gaddafi recognized it as a potential instrument of political change.', 'Benghazi Military University Academy | Benghazi Military University Academy is a military academy in Benghazi in Libya. Benghazi Military University Academy. Type, Military Academy.', 'Muammar Gaddafi - Wikipedia | Military training: 1963–1966 Gaddafi briefly studied history at the University of Libya in Benghazi before dropping out to join the military. Despite his police record, in 1963 he began training at the Royal Military Academy, Benghazi, alongside several like-minded friends from Misrata.', 'Muammar Gaddafi timeline | 1961-66 Studies at Libyan military academy, Benghazi: and some training in Britain. Becomes enthused by rise of Arab nationalism and is ...', ""Muammar Gaddafi | Despite later rumours to the contrary, he did not attend the Royal Military Academy Sandhurst. The Bovington signal course's director reported that Gaddafi ..."", 'Muammar Gaddafi | Despite his police record, in 1963 he began training at the Royal Military Academy, Benghazi, alongside several like-minded friends from Misrata. The armed ...', 'Muammar Gaddafi | Gaddafi studied law at the University of Libya, graduating with high grades. He then entered the Military Academy in Benghazi in 1963, where he and a few of ...']","Gaddafi began training at the Royal Military Academy, Benghazi, in 1963 [1][3]. Despite later rumors to the contrary, he did not attend the Royal Military Academy Sandhurst [5]. There is no evidence to support or refute the claim that Gaddafi attended the Royal Military Academy in Benghazi in 1975.",NOT ENOUGH INFO,['NOT ENOUGH INFO']
"Drew Pearce contributed to the writing of Iron Man 3. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""The Toughest Scene I Wrote: Drew Pearce on Iron Man 3's ... | Today, Drew Pearce discusses the surprising scene in Iron Man 3 that reveals the true nature of the villainous Mandarin (played by Sir Ben ..."", 'Iron Man 3 | The film was directed by Shane Black from a screenplay he co-wrote with Drew Pearce, and stars Robert Downey Jr. as Tony Stark / Iron Man alongside Gwyneth ...', ""Marvel Taps Its 'Runaways' Scribe Drew Pearce To Write ' ... | EXCLUSIVE: Drew Pearce has been chosen by Marvel Studios to write Iron Man 3. Robert Downey Jr. will reprise his signature Tony Stark role, ...""]",Step 1: Who wrote the screenplay for Iron Man 3? Step 2: Did Drew Pearce contribute to the writing of Iron Man 3?,Step 2 depends on Step 1.,Step 1: Who wrote the screenplay for Iron Man 3? ANSWER: Drew Pearce. Step 2: Did Drew Pearce contribute to the writing of Iron Man 3?,Did Drew Pearce contribute to the writing of Iron Man 3?,"['Iron Man 3 | Iron Man 3 ; Shane Black; Drew Pearce · Iron Man by. Stan Lee · Don Heck · Larry Lieber · Jack Kirby · Kevin Feige · Robert Downey Jr. Gwyneth Paltrow · Don Cheadle ...', 'Drew Pearce - Wikipedia | In March 2011, Marvel announced that Pearce would co-write Iron Man 3 with director Shane Black. Black described their take on the film as not being ""two men in iron suits fighting each other,"" and more like a ""Tom Clancy thriller,"" with Iron Man fighting real-world type villains., In March 2011, Marvel announced that Pearce would co-write Iron Man 3 with director Shane Black', ""The Toughest Scene I Wrote: Drew Pearce on Iron Man 3's ... | Today, Drew Pearce discusses the surprising scene in Iron Man 3 that reveals the true nature of the villainous Mandarin (played by Sir Ben ..."", ""The Toughest Scene I Wrote: Drew Pearce on Iron Man 3's ... | Today, Drew Pearce discusses the surprising scene in Iron Man 3 that reveals the true nature of the villainous Mandarin (played by Sir Ben ..."", ""Iron Man 3 (2013) | Iron Man 3: Directed by Shane Black. With Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce. When Tony Stark's world is torn apart by a formidable ... Rating: 7.1/10, \u200e 891,739 votes"", ""Marvel Taps Its 'Runaways' Scribe Drew Pearce To Write ' ... | EXCLUSIVE: Drew Pearce has been chosen by Marvel Studios to write Iron Man 3. Robert Downey Jr. will reprise his signature Tony Stark role, ..."", 'Iron Man 3 | The film was directed by Shane Black from a screenplay he co-wrote with Drew Pearce, and stars Robert Downey Jr. as Tony Stark / Iron Man alongside Gwyneth ...']",Drew Pearce co-wrote Iron Man 3 with director Shane Black [2][6][7].,SUPPORTS,['SUPPORTS']
"Chris Hardwick hosted the Queen. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","['\'Talking Dead\': Yvette Nicole Brown to Host in Place of ... | Yvette Nicole Brown will take over as temporary host of AMC\'s popular ""Talking Dead"" post-show next month, replacing Chris Hardwick.', 'ID10T with Chris Hardwick | David Dastmalchian and Chris catch up and talk about dealing with loss, addiction, and the importance of having an emotional support system. They also talk ...', 'The Trouble with ""Fighting Words"": Chaplinsky v. New ... | The defendant clearly intended to criticize public officials for refusing to carry out their constitutional duty to protect his First Amendment right of free ...']",Step 1: Who is Chris Hardwick? Step 2: Has Chris Hardwick ever hosted the Queen?,Step 2 depends on Step 1.,"Step 1: Who is Chris Hardwick? ANSWER: American comedian, actor, television and podcast host, writer, and producer.. Step 2: Has Chris Hardwick ever hosted the Queen?",Has Chris Hardwick ever hosted the Queen?,"['Chris Hardwick | Christopher Ryan Hardwick (born November 23, 1971) is an American comedian, actor, television and podcast host, writer, and producer.', 'Chris Hardwick | From 2013 to 2017, he hosted @midnight with Chris Hardwick, a nightly comedy-game show series on Comedy Central. In 2013, he hosted Talking Bad, a live half- ...', '\'Talking Dead\': Yvette Nicole Brown to Host in Place of ... | Yvette Nicole Brown will take over as temporary host of AMC\'s popular ""Talking Dead"" post-show next month, replacing Chris Hardwick.', 'Chris Hardwick | Chris Hardwick was born on 23 November 1971 in Louisville, Kentucky, USA. He is a producer and actor, known for Talking Dead (2011), @midnight (2013) and The ...', ""The Star of the Queen's Birthday Celebration - She Thinks in ... | Sorry, this video is not found or no longer available due to date or rights restrictions. Learn More. At Midnight with Chris Hardwick. The ... Comedy Central, May 16, 2016"", 'ID10T with Chris Hardwick | David Dastmalchian and Chris catch up and talk about dealing with loss, addiction, and the importance of having an emotional support system. They also talk ...', 'Chris Hardwick | 1M Followers, 440 Following, 2222 Posts - See Instagram photos and videos from Chris Hardwick (@hardwick)']","Chris Hardwick is an American comedian, actor, television and podcast host, writer, and producer [1]. From 2013 to 2017, he hosted @midnight with Chris Hardwick, a nightly comedy-game show series on Comedy Central [2]. There is no evidence to support or refute the claim that Chris Hardwick hosted the Queen.",NOT ENOUGH INFO,['NOT ENOUGH INFO']
"Paradise was released by Universal Music in 2012. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'https://huggingface.co/spaces/anonymous8/RPD-Demo/... | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports Lukes longing to leave, but it also shows his longing for someone to ...']","Step 1: When was the album ""Paradise"" released? Step 2: Which record label released the album ""Paradise"" in 2012?",Step 2 depends on Step 1.,"Step 1: When was the album ""Paradise"" released? ANSWER: November 9, 2012. Step 2: Which record label released the album ""Paradise"" in 2012?","Which record label released the album ""Paradise"" in 2012?","['Paradise (Lana Del Rey EP) | Paradise is the third extended play (EP) by American singer-songwriter Lana Del Rey. It was released on November 9, 2012, in Australasia and November 11, ...', 'Polydor & Interscope | Polydor & Interscope, Paradise is the third extended play (EP) by American singer-songwriter Lana Del Rey. It was released on November 9, 2012, in Australasia and November 11, 2012, worldwide by Polydor & Interscope., Polydor & Interscope', 'Born to Die: The Paradise Edition | It was released on November 9, 2012, by Interscope and Polydor Records. Released ten months after the original, The Paradise Edition features eight newly ...', ""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'Paradise (EP) | Lana Del Rey Wiki - Fandom | Paradise is the third studio EP and second major-label EP released by Lana Del Rey. It was released on November 9, 2012, through Universal Music Group. The EP ...', 'Paradise (EP) | Lana Del Rey Wiki - Fandom | Paradise is the third studio EP and second major-label EP released by Lana Del Rey. It was released on November 9, 2012, through Universal Music Group. The EP ...', 'https://huggingface.co/spaces/anonymous8/RPD-Demo/... | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports Lukes longing to leave, but it also shows his longing for someone to ...']","Paradise is the third extended play (EP) by Lana Del Rey. It was released on November 9, 2012, through Universal Music Group [5][6].",SUPPORTS,['SUPPORTS']
"Planet of the Apes filmed between May and August 1967. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""raw | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports up to 10 handsets.I haven't yet tried them, but if you're in the ...""]","Step 1: When was the movie ""Planet of the Apes"" filmed? Step 2: What evidence is there to support or refute the claim that ""Planet of the Apes"" was filmed between May and August 1967?",Step 2 depends on Step 1.,"Step 1: When was the movie ""Planet of the Apes"" filmed? ANSWER: 1967. Step 2: What evidence is there to support or refute the claim that ""Planet of the Apes"" was filmed between May and August 1967?","What evidence is there to support or refute the claim that ""Planet of the Apes"" was filmed between May and August 1967?","['Planet of the Apes (1968 film) - Wikipedia | Filming took place between May 21 and August 10, 1967, in California, Utah, and Arizona, with desert sequences shot in and around Lake Powell, Glen Canyon National Recreation Area., between May 21 and August 10, 1967', 'Planet of the Apes (1968) - Filming & production | Planet of the Apes: Directed by Franklin J. Schaffner. With Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans. An astronaut crew crash-lands on a ...', 'How realistic is Planet of the Apes? | The original (1968) Planet of the Apes was set on Earth in the future. Taylor, the last surviving astronaut, escapes from Ape City into the ...', ""raw | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports up to 10 handsets.I haven't yet tried them, but if you're in the ..."", 'Planet of the Apes | For the original 1968 film, see Planet of the Apes (1968 film). For other ... Planet of the Apes was released on February 8, 1968, and was a smash success ...', ""Planet of the Apes (1968) | Rinzler's forensically-researched The Making of Planet of the Apes may come ... from the set of 'Planet of the Apes (1968)'. Though shooting was initially ..."", 'Planet of the Apes (1968) | • Escape from the Planet of the Apes (1971) • Conquest of the Planet ... Filming took place between May 21 and August 10, 1967, in California ...']","Filming for Planet of the Apes took place between May 21 and August 10, 1967 in California, Utah, and Arizona [1].",SUPPORTS,['SUPPORTS']
"Toy Story 3 was distributed by Walt Disney Pictures. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","['Proceedings of the First Workshop on Fact Extraction and ... | as “supports”, “refutes” or “not enough info” with respect to the pages retrieved at the same time. EMBA uses attention mechanism in both ...', 'raw | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports Lukes longing to leave, but it also shows his longing for someone ...', 'Other Workshops and Events (2018) | ... not enough info” with respect to the pages retrieved and detect sentences as ... of the languages that TED supports). Existing studies on multi-source ...']",Step 1: Who distributed Toy Story 3? Step 2: What evidence is there to support or refute the claim that Toy Story 3 was distributed by Walt Disney Pictures?,Step 2 depends on Step 1.,Step 1: Who distributed Toy Story 3? ANSWER: Walt Disney Pictures. Step 2: What evidence is there to support or refute the claim that Toy Story 3 was distributed by Walt Disney Pictures?,What evidence is there to support or refute the claim that Toy Story 3 was distributed by Walt Disney Pictures?,"['Walt Disney Pictures | Walt Disney Pictures', 'Claims and Evidence - For this assignment use the Google... | Pathos is built with the evidence because it shows how at risk the other toys are . Toy Story changed the way films are animated now.', 'Proceedings of the First Workshop on Fact Extraction and ... | as “supports”, “refutes” or “not enough info” with respect to the pages retrieved at the same time. EMBA uses attention mechanism in both ...', 'Toy Story 3 | Disney Wiki - Fandom | Toy Story 3 is a 2010 American 3-D computer-animated adventure comedy-drama film, which was produced by Pixar Animation Studios and released by Walt Disney ...', 'What are your thoughts on Toy Story 3 looking back on it ... | For that reason, the original version of Toy Story 3 that was supposed to be released by Disney in 2008 was scrapped in favor of the 2010 ...', 'raw | ... Not Enough Info. This is really too basic for any 1st year or experienced ... supports Lukes longing to leave, but it also shows his longing for someone ...', 'Toy Story 3 (2010) | Toy Story 3: Directed by Lee Unkrich. With Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty. The toys are mistakenly delivered to a day-care center instead of ... Rating: 8.3/10, \u200e 883,958 votes']",Toy Story 3 was produced by Pixar Animation Studios and released by Walt Disney [4]. This supports the claim that Toy Story 3 was distributed by Walt Disney Pictures.,SUPPORTS,['SUPPORTS']
"Urvashi Rautela was born on March 25, 1994. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","['Urvashi Rautela | Urvashi Rautela (born 25 February 1994) is an Indian actress and model who predominantly works in Hindi films. She gained prominence after winning the title ...', 'Urvashi Rautela - Simple English Wikipedia, the free ... | Urvashi Rautela (born 25 February 1994) is an Indian actress and model. She appears in Bollywood movies. She was crowned Miss Diva Universe 2015 and represented ...', ""Urvashi Rautela | Biography, Career, Age, Net worth, Movies | Urvashi Rautela was born in a Garhwali Rajput family. Urvashi Rautela's birthday is on February 25, 1994. Urvashi Rautela's age is 28 years as of 2022. Urvashi ...""]",Step 1: When was Urvashi Rautela born? Step 2: What is Urvashi Rautela's age as of 2022?,Step 2 depends on Step 1.,"Step 1: When was Urvashi Rautela born? ANSWER: February 25, 1994. Step 2: What is Urvashi Rautela's age as of 2022?",What is Urvashi Rautela's age as of 2022?,"['Urvashi Rautela/Date of birth | February 25, 1994, Born on 25th February 1994, Urvashi Rautela is predominantly a Bollywood actress and model. Her first appearance as a lead actress was in the film Singh Saab The Great., 25th February 1994', 'Urvashi Rautela | Rautela was born on 25 February 1994, in Haridwar to Meera Rautela and Manwar Singh Rautela, in a Garhwali Rajput family. Her hometown is Kotdwar. Rautela was ...', 'Urvashi Rautela/Age (2022) | About 28 years', 'Urvashi Rautela | Urvashi Rautela (born 25 February 1994) is an Indian actress, model and beauty pageant titleholder who predominantly works in Hindi films.', 'Urvashi Rautela | Urvashi Rautela (born 25 February 1994) is an Indian actress and model who predominantly works in Hindi films. She gained prominence after winning the title ...', 'Urvashi Rautela | Personal details ; Alternative names. Miss India ; Height. 5′ 8″ (1.73 m) ; Born. February 25, 1994 · Kotdwar, Uttar Pradesh, India ; Parents. Manvar Singh.', 'Urvashi Rautela Height, Age, Boyfriend, Family, Biography ... | Urvashi Rautela Height, Age, Boyfriend, Family, Biography & More ; Height · 5\' 10"" ; Age · 29 Years ; Profession(s), Actress, Model ; Height (approx.) in centimeters- ...']","Urvashi Rautela was born on February 25, 1994 [1][2][4][5][6][7].",REFUTES,['REFUTES']
"The Coen brothers directed No Country for Old Men. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 4: I cannot find anything that supports or refutes this claim, so there is not enough information. ... NOT ENOUGH INFO', 'gt_answer': 'NOT ENOUGH INFO ..."", '6.58 MB | ... REFUTES"", ""evidence"": [[""Jackie_-LRB-2016_film-RRB-"", ""Jackie is a 2016 ... SUPPORTS"", ""evidence"": [[""Tilda_Swinton"", ""Katherine Matilda `` Tilda ...']","Step 1: Who directed the movie ""No Country for Old Men""? Step 2: What movies have the Coen brothers directed? Step 3: Did the Coen brothers direct ""No Country for Old Men""?",Step 2 depends on Step 1. Step 3 depends on Step 2.,"Step 1: Who directed the movie ""No Country for Old Men""? ANSWER: Joel and Ethan Coen. Step 2: What movies have the Coen brothers directed?",What movies have the Coen brothers directed?,"['No Country for Old Men (2007) | No Country for Old Men: Directed by Ethan Coen, Joel Coen. With Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson. Rating: 8.2/10, \u200e 1,044,851 votes', ""Coen brothers filmography | 1984, Blood Simple, Yes ; 1987, Raising Arizona, Yes ; 1990, Miller's Crossing, Yes ; 1991, Barton Fink, Yes ..."", ""No Country for Old Men - Wikipedia | No Country for Old Men is a 2007 American neo-Western crime thriller film written and directed by Joel and Ethan Coen, based on Cormac McCarthy's 2005 novel of the same name. Starring Tommy Lee Jones, Javier Bardem, and Josh Brolin, the film is set in the desert landscape of 1980 West Texas., written and directed by Joel and Ethan Coen"", 'Roger Deakins Convinced Coen Brothers to Make \'No ... | ""No Country for Old Men"" cinematographer Roger Deakins reveals he told the Coen Brothers to direct the film.', ""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 4: I cannot find anything that supports or refutes this claim, so there is not enough information. ... NOT ENOUGH INFO', 'gt_answer': 'NOT ENOUGH INFO ..."", ""No Country for Old Men | No Country for Old Men is a 2007 American neo-Western crime thriller film written and directed by Joel and Ethan Coen, based on Cormac McCarthy's 2005 novel ..."", 'Coen Brothers Movies: All 18 Films Ranked Worst to Best | 18. THE LADYKILLERS (2004) · 17. INTOLERABLE CRUELTY (2003) · 16. HAIL, CAESAR! (2016) · 15. TRUE GRIT (2010) · 14. THE HUDSUCKER PROXY (1994) · 13.']",No Country for Old Men was directed by Joel and Ethan Coen [3].,SUPPORTS,['SUPPORTS']
"Elizabeth II traveled to the Republic of Ireland on a state visit. Kindly answer with ""SUPPORTS"", ""REFUTES"", or ""NOT ENOUGH INFO"".","[""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'Content Selection for Effective Counter-Argument Generation | predicted veracity label (SUPPORTS, REFUTES, NOT ENOUGH INFO). This scenario ... Then, each claim has been labeled as SUPPORTS, REFUTES, or NEI and paired with.', 'InstructDial: Improving Zero and Few-shot Generalization ... | [EOD] The possible classes are: [OPT] refutes | supports | not enough info [Q]. ... Answer Selection. [DOC] Jessica went to sit in her r ... [OPT] 80 | park ...']","Step 1: Did Elizabeth II travel to the Republic of Ireland on a state visit?
Step 2: What evidence is there to support or refute the claim that Elizabeth II traveled to the Republic of Ireland on a state visit?",Step 2 depends on Step 1.,Step 1: Did Elizabeth II travel to the Republic of Ireland on a state visit? ANSWER: YES. Step 2: What evidence is there to support or refute the claim that Elizabeth II traveled to the Republic of Ireland on a state visit?,What evidence is there to support or refute the claim that Elizabeth II traveled to the Republic of Ireland on a state visit?,"[""Queen Elizabeth II's trip in Ireland anniversary - Irish Central | Queen Elizabeth II and Prince Phillip greeted by then-Taoiseach Enda Kenny for the historic state visit. While there were those who protested against the visit of a British Queen to Ireland, her four days in the country were heralded as an all-around success as everyone from Dublin to Cork welcomed her., Queen Elizabeth II and Prince Phillip greeted by then-Taoiseach Enda Kenny for the historic state visit"", ""State visit by Elizabeth II to the Republic of Ireland | The Queen's visit was formally announced by Buckingham Palace and Áras an Uachtaráin simultaneously on 4 March 2011. The Queen's announcement stated: The Queen ..."", 'State visit by Elizabeth II to the Republic of Ireland | The visit was seen as a symbolic normalisation of Republic of Ireland–United Kingdom relations following the signing of the 1998 Good Friday Agreement, which ...', ""ReAct/FEVER.ipynb at master · ysymyth/ReAct | Thought 5: I cannot find anything that supports or refutes this claim. Action 5: Finish[NOT ENOUGH INFO] Observation 5: Episode finished, reward = 1 {'steps ..."", 'Queen Elizabeth II \'charmed entire country\' on her Irish visit | The 2011 visit was ""an extraordinary moment"" in British-Irish relations, according to the Irish Minister for Foreign Affairs, Simon Coveney. At ...', 'When The Sea Queen Met The Virgin Queen | Their initiative is now to be reciprocated as Queen Elizabeth II becomes the first British Monarch to make a state visit to the Republic of Ireland. But ...', 'Content Selection for Effective Counter-Argument Generation | predicted veracity label (SUPPORTS, REFUTES, NOT ENOUGH INFO). This scenario ... Then, each claim has been labeled as SUPPORTS, REFUTES, or NEI and paired with.']","The Queen's visit was formally announced by Buckingham Palace and Áras an Uachtaráin simultaneously on 4 March 2011 [2]. The visit was seen as a symbolic normalization of Republic of Ireland–United Kingdom relations following the signing of the 1998 Good Friday Agreement [3]. The 2011 visit was ""an extraordinary moment"" in British-Irish relations [5].",SUPPORTS,['SUPPORTS']
