Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
"Who coined the term in ""The Wire"" of the music genre that follows from bedroom pop?","['Lo-fi music | From these developments came ""bedroom pop"", a loosely-defined music genre ... Pitchfork and The Wire became the leading publications on music, while blogs ...', 'Chillwave | A few weeks later, in August, The Wire journalist David Keenan coined ""hypnagogic pop"" to describe a trend of 2000s lo-fi and post-noise music in which ...', 'WTF is… bedroom pop? - Discover | Ticketmaster UK | For this reason, Matthew Ingram of The Wire called him “the grandfather of lo-fi”. ... Eventually, lo-fi came to define music that turned ...']","Step 1: Who coined the term ""hypnagogic pop"" in The Wire?
Step 2: What is the relationship between ""hypnagogic pop"" and bedroom pop?
Step 3: What is the significance of The Wire in defining music genres?
Step 4: Who is Matthew Ingram and what is his connection to lo-fi music?",Step 2 depends on Step 1. Step 3 depends on Step 2. Step 4 depends on Step 3.,"Step 1: Who coined the term ""hypnagogic pop"" in The Wire? ANSWER: David Keenan. Step 2: What is the relationship between ""hypnagogic pop"" and bedroom pop?","What is the relationship between ""hypnagogic pop"" and bedroom pop?","['Journalist David Keenan | Journalist David Keenan, Journalist David Keenan, who was known as a reporter of noise, freak folk, and drone music scenes, coined ""hypnagogic pop"" in an August 2009 piece for The Wire., David Keenan', ""Instant Nostalgia: How Hypnagogic Pop is Redefining Culture ... | In 2009, The Wire's David Keenan coined the term “hypnagogic pop” to encapsulate a recent trend of underground American musicians utilizing ..."", 'Hypnagogic pop | Hypnagogic pop (abbreviated as h-pop) is pop or psychedelic music that evokes cultural memory and nostalgia for the popular entertainment of the past ...', ""The Wire (magazine) | Since then, The Wire's coverage has included experimental rock, electronica, alternative hip hop, modern classical, free improvisation, nu jazz and traditional ..."", 'Lo-fi music | Matthew Ingram of The Wire wrote that ""Moore might not have been the first rock musician to go entirely solo, recording every part from drums to guitar ...', 'Lo-fi music | From these developments came ""bedroom pop"", a loosely-defined music genre ... Pitchfork and The Wire became the leading publications on music, while blogs ...', ""Hypnagogic pop and Southern California / James Ferraro ... | Coined by The Wire magazine's David Keenan in 2009, 'hypnagogic pop' is a term ... Hypnagogic is the term for a state between being awake and ...""]","David Keenan coined the term ""hypnagogic pop"" in an August 2009 piece for The Wire [1][2].",David Keenan,['David Keenan']
The 2005 Houston Texans fired the only person to serve how many different NFL expansion teams as inaugural head coach?,"['Dom Capers - Wikipedia | He was previously the inaugural head coach of the Carolina Panthers and the Houston Texans for four seasons each. Capers is the only head coach to lead two different NFL expansion teams during their first seasons., two', 'Houston Texans | McNair family era (2002–present) The Houston Texans joined the NFL in the 2002 season, playing at the newly opened Reliant Stadium under head coach Dom Capers.', ""Every head coach in Texans history | DOM CAPERS · 2002-05 · 18-46 ; GARY KUBIAK · 2006-13 · 61-64 ; BILL O'BRIEN · 2014-20 · 52-48 ; DAVID CULLEY · 2021 · 4-13 ; LOVIE SMITH · 2022 · 3-13-1.""]","Step 1: Who was the head coach of the 2005 Houston Texans?
Step 2: How many different NFL expansion teams has Dom Capers served as the inaugural head coach for?
Step 3: Was Dom Capers fired by the 2005 Houston Texans?
Step 4: What is the record of Dom Capers as the head coach of the Houston Texans?
Step 5: How many seasons did Dom Capers serve as the head coach of the Houston Texans?",Step 5 depends on Step 4.,Step 4: What is the record of Dom Capers as the head coach of the Houston Texans? ANSWER: 18-46-0. Step 5: How many seasons did Dom Capers serve as the head coach of the Houston Texans?,What is the record of Dom Capers as the head coach of the Houston Texans and how many seasons did he serve in that role?,"[""2005 Houston Texans season - Wikipedia | The 2005 Houston Texans season was the franchise's 4th season in the National Football League and the 4th and final season under head coach Dom Capers., Dom Capers"", 'List of Houston Texans head coaches | Kubiak earned several distinctions as head coach, having led the Texans to their first non-losing season (2007), their first winning season (2009), and their ...', 'Dom Capers - Wikipedia | He was previously the inaugural head coach of the Carolina Panthers and the Houston Texans for four seasons each. Capers is the only head coach to lead two different NFL expansion teams during their first seasons., two different NFL expansion teams', 'Dom Capers | He has served as head coach or defensive coordinator for 24 seasons across six clubs and has coached 29 different players to 14 All-Pro teams and 46 Pro Bowl ...', 'Dom Capers - Wikipedia | After starting out 4–12 (2002) and 5–11 (2003) in his first two seasons in Houston, the Texans posted a 7–9 mark in 2004. However, the Texans dropped to a record of 2–14 in 2005 and Capers was fired., Capers was fired', '2005 Houston Texans season | The team fired head coach Dom Capers after the season; he was replaced by Denver Broncos offensive coordinator Gary Kubiak, who would coach the team up until ...', 'Dom Capers | Pro Football History.com | He led the Panthers for four seasons, compiling a record of 30-34-0. He was fired from the Panthers on Monday, December 28, 1998. His next head coaching stint was with the Houston Texans from 2002 to 2005, as he led the team to a 18-46-0 record. He was fired from the Texans on Monday, January 2, 2006., 18-46-0']","The 2005 Houston Texans fired Dom Capers, who was the inaugural head coach of both the Carolina Panthers and the Houston Texans [3][5][6].",Two,['two']
Gary L. Wilson served this United States airline as chairman of the board that was founded in 1926 and absorbed into which lines?,"['Gary L. Wilson - Wikipedia | Wilson is an American business executive. He served as chairman of the board of Northwest Airlines, chief financial officer of Walt Disney Company and chief financial officer of Marriott Corporation., Northwest Airlines', 'Northwest Airlines | Northwest Airlines Corp. (often abbreviated as NWA) was a major airline in the United States that operated from 1926 until 2010, when it merged with Delta ...', 'Gary Wilson | Wilson previously served as co-chairman of Northwest Airlines from 1991 to 1997, and was chairman from 1997 to 2007. Wilson joined The Walt Disney Company ...']","Step 1: What United States airline was Gary L. Wilson chairman of the board for from 1997 to 2007?
Step 2: When was this airline founded?
Step 3: When did this airline merge with another airline?
Step 4: Which airline did this United States airline merge with?
Step 5: What lines absorbed this airline after the merger?",Step 2 depends on Step 1. Step 3 depends on Step 2. Step 4 depends on Step 3. Step 5 depends on Step 4.,Step 1: What United States airline was Gary L. Wilson chairman of the board for from 1997 to 2007? ANSWER: Northwest Airlines. Step 2: When was this airline founded?,When was Northwest Airlines founded?,"['Northwest Airlines | Northwest Airlines, Wilson previously served as co-chairman of Northwest Airlines from 1991 to 1997, and was chairman from 1997 to 2007. Wilson joined The Walt Disney Company in 1985 and served as executive vice president and chief financial officer and director until 1990. He continued as a director until 2006., Northwest Airlines', 'Gary L. Wilson | Gary L. Wilson is an American business executive. He served as chairman of the board of Northwest Airlines, chief financial officer of Walt Disney Company ...', 'Northwest Airlines/Founded | September 1, 1926, Northwest Airlines was founded on September 1, 1926, by Colonel Lewis Brittin, under the name Northwest Airways, a reference to the historical name for the Midwestern United States that derived from the Northwest Territory., September 1, 1926', 'Northwest Airlines | Northwest Airways took off in 1926, with a couple of rented biplane carrying sacks of mail and the hopes of 11 employees and 29 investors. By the time it merged ...', ""October 29, 2008 | October 29, 2008, Merger with Delta Air Lines On April 14, 2008, Northwest Airlines announced that it would be merging with Delta Air Lines to form the world's largest airline. The merger was approved on October 29, 2008., April 14, 2008"", 'Delta Air Lines–Northwest Airlines merger | On April 15, 2008, Delta Air Lines and Northwest Airlines announced a merger agreement. The merger of the two carriers formed what was then the largest ...', ""Northwest Airlines - Wikipedia | Merger with Delta Air Lines On April 14, 2008, Northwest Airlines announced that it would be merging with Delta Air Lines to form the world's largest airline. The merger was approved on October 29, 2008., Delta Air Lines""]","Northwest Airlines was founded on September 1, 1926 [3]. On April 14, 2008, Northwest Airlines announced that it would be merging with Delta Air Lines to form the world's largest airline [5]. On April 15, 2008, Delta Air Lines and Northwest Airlines announced a merger agreement [6].",Delta Air Lines,['Delta Air Lines']
the maiden Briseis was captured by the Greeks in a war waged on which city ?,"['The myth of the Trojan War | British Museum | But Troy has strong walls and the Trojans defend the city bravely, throughout nine long years of fighting. The Greeks succeed, however, in raiding neighbouring Trojan cities, taking some inhabitants as prisoners. Among them is Briseis, a young woman who is given to Greek hero Achilles as a prize of honour., Trojan cities', 'Briseis | She was subsequently given to Achilles as a war prize. In the Mycenaean Greek society described in the Iliad, captive women like Briseis were slaves and could ...', 'The Iliad Book 1 characters and events Flashcards | a loose nation of mountains and islands and independent city-states (like Athens and Sparta) fought the Trojans ... father of Briseis a maiden captured by the ... Rating: 5, \u200e1 review']","Step 1: Who was Briseis given to as a prize of honor? Step 2: In the Iliad, who captured Briseis as a war prize? Step 3: In the myth of the Trojan War, which city did the Greeks raid and capture Briseis from?",Step 2 depends on Step 1. Step 3 depends on Step 1.,"Step 1: Who was Briseis given to as a prize of honor? ANSWER: Achilles. Step 2: In the Iliad, who captured Briseis as a war prize?","In the Iliad, who captured Briseis as a war prize?","[""Briseis & Achilles in The Iliad by Homer | Plot & Characters | In Homer's great epic The Iliad, Briseis was a beautiful woman, but that beauty was both a blessing and a curse. It saved her from death when her city was sacked by the Greek forces, so she was given to the hero Achilles instead of being murdered like the rest of her family., the hero Achilles"", ""Chapter 2. Prize | Two chieftains are fighting over a prize of honor, a spoil of war. ... But parallels between Briseis and Agamemnon's prize Chryseis should not be overlooked."", 'Achilles | Achilles, Instead of killing her like he does her family, Achilles takes Briseis as his war prize. It is her beauty that saves her. Although she is taken as his concubine, Briseis falls in love with Achilles and hopes to marry him after the war., Achilles', 'Briseis | She was subsequently given to Achilles as a war prize. In the Mycenaean Greek society described in the Iliad, captive women like Briseis were slaves and could ...', 'The myth of the Trojan War | The Greeks succeed, however, in raiding neighbouring Trojan cities, taking some inhabitants as prisoners. Among them is Briseis, a young ...', 'The myth of the Trojan War | British Museum | But Troy has strong walls and the Trojans defend the city bravely, throughout nine long years of fighting. The Greeks succeed, however, in raiding neighbouring Trojan cities, taking some inhabitants as prisoners. Among them is Briseis, a young woman who is given to Greek hero Achilles as a prize of honour., Trojan cities', 'Briseis | She was subsequently given to Achilles as a war prize. In the Mycenaean Greek society described in the Iliad, captive women like Briseis were slaves and could ...']",Briseis was captured by the Greeks in a war waged on the city of Troy [5][6].,Troy,['Troy']
What medal did the new namesake of the campus of the Patchogue-Medford High School receive,"['Michael P. Murphy - Wikipedia | ""Slain Patchogue sailor to get Medal of Honor""., Medal of Honor', 'Patchogue-Medford Hall Of Fame – Recognizing those who ... | Our mission is to recognize and honor those Patchogue-Medford graduates who not only made but continue to make a positive impact on their classmates and ...', ""Patchogue-Medford campus to bear fallen son's name | The Patchogue-Medford School Board voted Monday to name the high school campus after fallen Navy SEAL and 1994 graduate Lt. Michael Murphy.""]",Step 1: What medal did Michael P. Murphy receive? Step 2: What is the name of the campus of the Patchogue-Medford High School?,Step 2 depends on Step 1.,Step 1: What medal did Michael P. Murphy receive? ANSWER: Medal of Honor. Step 2: What is the name of the campus of the Patchogue-Medford High School?,What is the name of the campus of the Patchogue-Medford High School?,"[""the Medal of Honor | the Medal of Honor, Michael Patrick Murphy (May 7, 1976 – June 28, 2005) was a United States Navy SEAL officer who was awarded the U.S. military's highest decoration, the Medal of Honor, for his actions during the War in Afghanistan. He was the first member of the United States Navy to receive the award since the Vietnam War., Medal of Honor"", 'MEDAL OF HONOR RECIPIENT MICHAEL P. MURPHY | Murphy was commissioned as an ensign in the Navy on Dec. 13, 2000, and began Basic Underwater Demolition/SEAL (BUD/S) training in Coronado, Calif., in January ...', 'Patchogue-Medford High School - Wikipedia | The school is part of Patchogue-Medford School District. The campus was renamed ""Navy (SEAL) LT Michael P. Murphy Campus"" after the US NAVY SEAL, Michael P. Murphy., Navy (SEAL) LT Michael P., Murphy Campus', 'Patchogue-Medford High School / Homepage | Patchogue-Medford High School. Where Education is Met With Excellence! Select a ... Schools. District Home · Patchogue-Medford High School · Oregon Middle School ...', 'Michael P. Murphy - Wikipedia | ""Slain Patchogue sailor to get Medal of Honor""., Medal of Honor', 'Patchogue-Medford Hall Of Fame – Recognizing those who ... | Our mission is to recognize and honor those Patchogue-Medford graduates who not only made but continue to make a positive impact on their classmates and ...', ""Medal of Honor Monday: Navy Lt. Michael P. Murphy | For Murphy's selfless leadership and courage, he was posthumously awarded the Medal of Honor. His parents received it from President George W.""]","The new namesake of the campus of the Patchogue-Medford High School, Michael Patrick Murphy, received the Medal of Honor [1][3][7].",Medal of Honor,['the Medal of Honor']
The forest named for Albert Gallatin is located in the what state? ,"['Custer Gallatin National Forest - About the Forest | The Gallatin National Forest was established just over 100 years ago - in 1899. By proclamation, President McKinley set aside some 45,000 acres south of Bozeman, Montana which were then interspersed in square-mile sections with railroad grant lands. Where does the name ""Gallatin"" come from?, Bozeman, Montana', ""Gallatin National Forest | The Gallatin National Forest is a United States National Forest located in South-West Montana. Most of the Custer-Gallatin goes along the state's southern ..."", 'Albert Gallatin | ... Gallatin National Forest and Gallatin Range. Gallatin, Tennessee, the seat of Sumner County and Gallatin County, Kentucky are also named for Gallatin.']",Step 1: Where is the Gallatin National Forest located? Step 2: Who is the forest named after?,Step 2 depends on Step 1.,Step 1: Where is the Gallatin National Forest located? ANSWER: South-West Montana. Step 2: Who is the forest named after?,Who is the Gallatin National Forest named after?,"[""West Montana | West Montana, The Gallatin National Forest (now known as the Custer-Gallatin National Forest) is a United States National Forest located in South-West Montana. Most of the Custer-Gallatin goes along the state's southern border, with some of it a part of North-West Wyoming., South-West Montana"", 'Custer Gallatin National Forest - Home | a diverse and stunning landscape, 3+ million acres, critical to the Greater Yellowstone Ecosystem and stretching to the remote buttes and pine savannahs of ...', 'Treasury Albert Gallatin | Treasury Albert Gallatin, Gallatin, the name given to the national forest as well as many other local features, originates from former Secretary of the Treasury Albert Gallatin., Albert Gallatin', 'Gallatin National Forest | The forest was founded in 1899 as a part of the Northern U.S. Forest Service, eventually being named after Albert Gallatin (1761–1849), a U.S. Secretary of the ...', 'Custer Gallatin National Forest - About the Forest | The Gallatin National Forest was established just over 100 years ago - in 1899. By proclamation, President McKinley set aside some 45,000 acres south of Bozeman, Montana which were then interspersed in square-mile sections with railroad grant lands. Where does the name ""Gallatin"" come from?, Bozeman, Montana', ""Gallatin National Forest | The Gallatin National Forest is a United States National Forest located in South-West Montana. Most of the Custer-Gallatin goes along the state's southern ..."", 'Gallatin National Forest | Established in 1899, the Gallatin is part of the Greater Yellowstone Area, the largest intact ecosystem in the continental United States. This 1.8-million acre ...']",The forest named for Albert Gallatin is located in South-West Montana [1][6].,Montana,['Montana']
"The 1995 play about Elvis Presley, the author's childhood idol, was written by which American stage and film lead and character actor who appeared in more than 100 films and television shows?","['Christopher Walken - Wikipedia | He also appeared in Nick of Time, which also stars Johnny Depp, and an art house film by David Salle titled Search and Destroy. In 1995, Walken acted in ""Him,"" the first play written by Walken, and about his idol Elvis in the afterlife, featured in the New York Shakespeare Festival., David Salle', 'Bye Bye Birdie | Bye Bye Birdie is a stage musical with music by Charles Strouse and lyrics by Lee Adams, based upon a book by Michael Stewart.', ""Alan Hanson's ELVIS: THE MOVIES | Everything you need to know about Elvis in the movies compiled and written by Alan Hanson.""]","Step 1: Who wrote the 1995 play ""Him"" about Elvis Presley? Step 2: How many films and television shows has Christopher Walken appeared in?",None,,,"['Him (Walken play) - Wikipedia | Him is a 1995 play written by actor Christopher Walken, who also took the lead role, and which debuted in the New York Shakespeare Festival. It revolved around the afterlife of Elvis Presley, the singer who, as Walken himself turned 15, became his first idol., Christopher Walken', 'THEATER REVIEW: HIM; Walken Conjures Up The King | At the start of ""Him,"" Christopher Walken\'s woozily conceived, fantastical new play, Elvis Presley (Mr. Walken), identified as Him in the ...', 'Christopher Walken on stage and screen - Wikipedia | He has appeared in over 100 movies and television shows, including A View to a Kill, At Close Range, The Deer Hunter, King of New York, Batman Returns, Pulp Fiction, Sleepy Hollow, True Romance, and Catch Me If You Can, as well as music videos by recording artists such as Madonna and Fatboy Slim., over 100', 'Christopher Walken | Known for: ; Robert De Niro and Christopher Walken in The Deer Hunter (1978). The Deer Hunter. 8.1 ; Leonardo DiCaprio and Tom Hanks in Catch Me If You Can (2002).', 'Christopher Walken - Wikipedia | He also appeared in Nick of Time, which also stars Johnny Depp, and an art house film by David Salle titled Search and Destroy. In 1995, Walken acted in ""Him,"" the first play written by Walken, and about his idol Elvis in the afterlife, featured in the New York Shakespeare Festival., David Salle', 'Bye Bye Birdie | Bye Bye Birdie is a stage musical with music by Charles Strouse and lyrics by Lee Adams, based upon a book by Michael Stewart.', ""Wait — Christopher Walken Played the Ghost of Elvis? | Christopher Walken's 1995 play Him, which he wrote and starred in as the ghost of Elvis, was largely panned, perhaps for good reason.""]","The 1995 play about Elvis Presley, the author's childhood idol, was written by Christopher Walken, who is an American stage and film lead and character actor who appeared in more than 100 films and television shows [1][5].",Christopher Walken,['Christopher Walken']
Glenn Slater received his 3rd Tony nomination for School of Rock at the ceremony that temporarily returned to what theatre?,"['Glenn Slater | He was nominated for three Tony Awards for Best Original Score for the Broadway version of The Little Mermaid at the 62nd Tony Awards in 2008, Sister Act at ...', '70th Tony Awards | The 70th Annual Tony Awards were held on June 12, 2016, to recognize achievement in Broadway productions during the 2015–16 season. The ceremony temporarily ...', 'Glenn Slater (@SlaterLyrics) / X | I rhyme things with other things. Emmy & Grammy Winner; Golden Globe, Oscar, and three-time Tony nominee. Tangled, Galavant, School of Rock, Sister Act, etc!']",Step 1: What was the name of the theatre where the 70th Tony Awards were held? Step 2: For which Broadway production did Glenn Slater receive his 3rd Tony nomination?,Step 2 depends on Step 1.,Step 1: What was the name of the theatre where the 70th Tony Awards were held? ANSWER: Beacon Theatre. Step 2: For which Broadway production did Glenn Slater receive his 3rd Tony nomination?,For which Broadway production did Glenn Slater receive his 3rd Tony nomination?,"['Beacon Theatre | Beacon Theatre', 'Glenn Slater | He was nominated for the 2008 Tony Award for Best Original Score for The Little Mermaid and received his second nomination for this award in 2011 for Sister Act ...', 'Glenn Slater | He was nominated for three Tony Awards for Best Original Score for the Broadway version of The Little Mermaid at the 62nd Tony Awards in 2008, Sister Act at ...', 'Full Line-Up for The 70th Annual Tony Awards in NYC | This Sunday, at 8/7c CBS will broadcast The 70th Annual Tony Awards live from the Beacon Theatre in New York City, with ""The Late Late Show"" Host James ...', ""Glenn Slater: Credits, Bio, News & More | Broadway: Disney's The Little Mermaid (2008 Tony Award Nomination - Best Score, Grammy Nomination - Best Cast Album). West End: Sister Act the Musical ..."", '70th Tony Awards | The 70th Annual Tony Awards were held on June 12, 2016, to recognize achievement in Broadway productions during the 2015–16 season. The ceremony temporarily ...', ""Tony Awards Move to the Beacon Theatre and Set New ... | The American Theatre Wing's 70th Annual Tony Awards will be broadcast ... The Tony Awards were first held April 6, 1947, at the Waldorf Astoria's Grand Ballroom.""]",Glenn Slater received his 3rd Tony nomination for School of Rock at the ceremony that temporarily returned to the Beacon Theatre [4][6][7].,Beacon Theatre,['Beacon Theatre']
Are both PC Magazine and Kitelife magazines dedicated to computers?,"[""The End of Computer Magazines in America | With Maximum PC and MacLife's abandonment of print, the dead-tree era of computer journalism is officially over."", ""The End of Computer Magazines in America : r/DataHoarder | I've been collecting old issues of PC Gamer, I have issues now from every year from 1994 to 2011 (Not collecting anything newer than 2011) ..."", 'Our Mission | A growing archive of sport kite video tutorials for both dual and quad line kites. Full collections of out-of-print kite publications in PDF format. User- ...']","Step 1: Is PC Magazine dedicated to computers?
Step 2: Is Kitelife magazine dedicated to computers?",None,,,"['What is PC Magazine? - Quora | PC Magazine (PCMag) is an American computer magazine published by Ziff Davis. It was founded in 1982 and is one of the oldest and most respected computer magazines in the world. PCMag covers a wide range of technology topics, including hardware, software, gaming, and the Internet., PC Magazine (PCMag) is an American computer magazine published by Ziff Davis', 'PCMag | PC Magazine (shortened as PCMag) is an American computer magazine published by Ziff Davis. A print edition was published from 1982 to January 2009.', 'Our Mission | New and archived KiteLife articles, reports, interviews, kite plans and more. An online discussion forum where kitefliers can communicate and share information.', ""The End of Computer Magazines in America | With Maximum PC and MacLife's abandonment of print, the dead-tree era of computer journalism is officially over."", 'An Ode to PCMag: A Personal Computing Legacy | Established by William Wong and John Dickinson, PC Labs was devoted to testing and comparing the huge array of products that had become part of the PC ecosystem ...', 'Kitelife | Founded in 1998 by Mike Gillard of Ohio, KiteLife Magazine was the first on-line publication 100% devoted to the sport of kite flying and its community.', ""The End of Computer Magazines in America : r/DataHoarder | I've been collecting old issues of PC Gamer, I have issues now from every year from 1994 to 2011 (Not collecting anything newer than 2011) ...""]",PC Magazine is an American computer magazine published by Ziff Davis [1][2]. Kitelife Magazine was founded in 1998 and is the first online publication devoted to the sport of kite flying and its community [6].,No,['no']
Jerry Bingham produced Batman: Son of the Demon for which comicbook publisher in 1987?,"['Batman: Son of the Demon | Batman: Son of the Demon is a 1987 graphic novel by writer Mike W. Barr and artist Jerry Bingham, published by American company DC Comics.', 'Batman: Son of the Demon - Jerry Bingham | Title: Batman: Son of the Demon. Publisher: DC Comics, New York. Publication Date: 1987. Binding: Hardcover. Illustrator: Jerry Bingham. Dust Jacket Condition ... $35.00, \u200e30, day returns', 'Jerry Bingham Batman: Son of the Demon Page 9 Production ... | Jerry Bingham Batman: Son of the Demon Page 9 Production Art (DC Comics, 1987). The Darknight Detective joins in the countdown on this fantastic production page ... 7, day returns']",Step 1: Who produced Batman: Son of the Demon? Step 2: Who published Batman: Son of the Demon in 1987?,Step 2 depends on Step 1.,Step 1: Who produced Batman: Son of the Demon? ANSWER: DC Comics. Step 2: Who published Batman: Son of the Demon in 1987?,Who published Batman: Son of the Demon in 1987?,"['Batman: Son of the Demon - Wikipedia | Batman: Son of the Demon is a 1987 graphic novel by writer Mike W. Barr and artist Jerry Bingham, published by American company DC Comics., DC Comics', 'Batman: Son of the Demon | DC Database - Fandom | ""Son of the Demon"": When a group of criminals take hostages on a chemical plant in Gotham City, the GCPD summon Batman to assist them and the Dark Knight ...', 'DC Comics | DC Comics, Batman: Son of the Demon is a 1987 graphic novel by writer Mike W. Barr and artist Jerry Bingham, published by American company DC Comics. It was released in both hardcover and softcover formats., DC Comics', 'Batman: Son of the Demon | DC Database - Fandom | Batman: Son of the Demon is a one-shot with a cover date of December, 1987. It was published on August 18, 1987. Contents. 1 Synopsis for ""Son of the Demon"" ...', 'Batman: Son of the Demon | Batman: Son of the Demon is a 1987 graphic novel by writer Mike W. Barr and artist Jerry Bingham, published by American company DC Comics.', 'Batman Son of the Demon by Mike W. Barr | Grant Morrison created Damian Wayne based from this plot point in Son of the Demon, I believe, but the infant here for this story was left unnamed. Talia also ... Rating: 3.9, \u200e5,246 votes', 'Batman Son of the Demon | Book details ; Part of Series. Batman: Son of the Demon (2006) ; Print length. 80 pages ; Language. English ; Publisher. Dc Comics ; Publication date. June 1, 1987. Rating: 4.4, \u200e87 reviews, \u200e$1.99, \u200e30, day returns']",Jerry Bingham produced Batman: Son of the Demon for DC Comics in 1987 [1][3][5][7].,DC Comics,['DC Comics']
"What was the middle name of the aviator featured in ""The Smithsonian Institution""?","['Charles Lindbergh | ... first flight, Lindbergh flew the Spirit from St. Louis to Washington, D.C., where it has been on public display at the Smithsonian Institution ever since.', 'Charles Lindbergh | He donated the plane to the Smithsonian Institution in 1928 where the Spirit of St. Louis remains on permanent display at the National Air ...', 'Samuel Langley | ... the Smithsonian Institution in 1887. Langley was the founder of the Smithsonian Astrophysical Observatory. In 1875, he was elected as a member to the ...']","Step 1: What is the full name of the aviator featured in ""The Smithsonian Institution""? Step 2: What is the middle name of Charles Lindbergh?",Step 2 depends on Step 1.,"Step 1: What is the full name of the aviator featured in ""The Smithsonian Institution""? ANSWER: Charles Lindbergh. Step 2: What is the middle name of Charles Lindbergh?",What is the middle name of Charles Lindbergh?,"['Charles Lindbergh | ... first flight, Lindbergh flew the Spirit from St. Louis to Washington, D.C., where it has been on public display at the Smithsonian Institution ever since.', 'Charles Lindbergh/Full name | Charles Augustus Lindbergh, Charles Augustus Lindbergh (February 4, 1902 – August 26, 1974) was an American aviator and military officer. On May 20–21, 1927, he made the first nonstop flight from New York City to Paris, a distance of 3,600 miles (5,800 km), flying alone for 33.5 hours.', 'Timeline | January 10, 1858: Charles August Lindbergh is BornCharles August (C.A.) Lindbergh, father of aviator Charles A. Lindbergh, is born Karl August in Stockholm, ...', 'Charles Lindbergh | ... first flight, Lindbergh flew the Spirit from St. Louis to Washington, D.C., where it has been on public display at the Smithsonian Institution ever since.', ""Janet Harmon Bragg: Aviator | ... first female black aviators and the first to hold a commercial pilot's ... Aviator, was published by the Smithsonian Institution Press in 1996."", ""Charles August Lindbergh | Charles August Lindbergh was a United States Congressman from Minnesota's 6th congressional district from 1907 to 1917. He opposed American entry into World ..."", 'Charles Lindbergh | He donated the plane to the Smithsonian Institution in 1928 where the Spirit of St. Louis remains on permanent display at the National Air ...']","The middle name of the aviator featured in ""The Smithsonian Institution"" is Augustus [2].",Augustus,['Augustus']
What city and state did Superbowl XXXVI occur as well as the home of the Sugar Bowl?,"['Caesars Superdome | Louis in Super Bowl XXXVI (2002); Baltimore defeated San Francisco in Super Bowl XLVII (2013).', 'Super Bowl XXVI | The game was played on January 26, 1992, at the Hubert H. Humphrey Metrodome in Minneapolis, Minnesota, the first time the city played host to a Super Bowl.', 'Historical Timeline | The Sugar Bowl is first held in the Superdome on Dec. 31. The Alabama Crimson ... Super Bowl XXXVI was played on Feb. 3, 2002. As a result, the Superdome ...']",Step 1: Where was Super Bowl XXXVI played? Step 2: Where was the Sugar Bowl held in 2002?,None,,,"['Super Bowl XXXVI/Location | Caesars Superdome, Super Bowl XXXVI took place at the Superdome in New Orleans with a crowd of almost 73,000 in attendance. In the wake of the September 11, 2001, terrorist attacks on America, the game was played amidst intense security and included a tribute to the 9/11 victims.', 'Super Bowl XXXVI | The game was played at the Louisiana Superdome in New Orleans, Louisiana, on February 3, 2002. Following the September 11, 2001, terrorist attacks earlier in ...', 'Sugar Bowl | The Sugar Bowl is an annual American college football bowl game played in New Orleans, Louisiana. Played annually since January 1, 1935, it is tied with the ...', 'Caesars Superdome | Louis in Super Bowl XXXVI (2002); Baltimore defeated San Francisco in Super Bowl XLVII (2013).', 'Super Bowl XXXVI | The New England Patriots take on the St. Louis Rams in Super Bowl XXXVI on February 2, 2002 at the Louisiana Superdome.', '68th Annual Sugar Bowl Classic ~ January 1, 2002 | 2002 · Louisiana Superdome Att: 77,688 · SCORING SUMMARY LSU: Davis 4 yd run (Corbello kick), 7:22 (1st) · Rushing Illinois: Harvey 9-42, Lloyd 1- ...', 'Super Bowl XXVI | The game was played on January 26, 1992, at the Hubert H. Humphrey Metrodome in Minneapolis, Minnesota, the first time the city played host to a Super Bowl.']","Superbowl XXXVI and the Sugar Bowl both occurred in New Orleans, Louisiana [1][2][3][4][5][6].","New Orleans, Louisiana","['New Orleans, Louisiana']"
